gene_symbol,dataset_count,significant_dataset_count,mean_log2_fold_change,direction_consistency,log2fc_GSE278320_primary,log2fc_GSE287860,log2fc_GSE288000_NTC,padj_GSE278320_primary,padj_GSE287860,padj_GSE288000_NTC
RPS27L,3,0.0,-0.1666285631084979,0.6666666666666666,-0.4941005747530408,0.05551959855529895,-0.06130471312775193,0.1678900311957452,0.6174303308976039,0.732678771014331
RPS28P7,3,0.0,-0.5585635389421995,0.6666666666666666,-1.3129100960927762,-0.3914322242127073,0.028651703478885158,0.1069621554325382,0.0554371258804366,0.952408036546217
RPS29,3,0.0,-0.05868018046175285,0.6666666666666666,-0.1623182409699894,-0.1394362012247998,0.12571390080953065,0.7740575280651166,0.16808529361137658,0.3766087953618002
RPS29P16,3,0.0,-0.44768419436239554,0.6666666666666666,1.3496977244908128,-0.46160394583130404,-2.2311463617466956,0.0547447778556319,0.6541894092870674,
RPS2P17,3,0.0,-0.35944506401865645,0.6666666666666666,-0.6640147244126946,-0.46835838676641806,0.054037919123143346,0.548685050462516,0.6412632620737836,0.970671789133395
RPS2P32,3,0.0,0.5854325803923212,0.6666666666666666,1.1657425051127666,0.5936128153515144,-0.003057579287317597,0.1356141151586587,0.18057510595652845,0.997600668794137
RPS2P7,3,0.0,-0.6966499244954593,0.6666666666666666,-2.004867797861725,-0.3309148956741489,0.2458329200494963,0.0539993911563461,0.5405422352230328,0.7432330758226282
RPS3AP21,3,0.0,0.22108659509777628,0.6666666666666666,0.9107364229198408,-0.5585808043138574,0.3111041666873454,0.3277987618108597,0.520950999926987,0.8509044414766586
RPS6KA4,3,0.0,-0.15626051416352058,0.6666666666666666,-0.4217464401377406,-0.1534624057341442,0.10642730338132311,0.3901940347402375,0.12913547342467163,0.6596578953002374
RPS6P25,3,0.0,0.6485347074855606,0.6666666666666666,1.3916645826826182,-0.019486706330599776,0.5734262461046634,0.3466385579304626,0.980662215418252,0.5911511661224489
RPS7P1,3,0.0,-0.30133012066973625,0.6666666666666666,-0.9572094754878157,-0.126413508772188,0.17963262225079482,0.0979993162580056,0.550870274208721,0.7515113026501593
RPS7P10,3,0.0,-0.12243314834017482,0.6666666666666666,-0.1919601136072988,-0.4315844201992007,0.2562450887859751,0.8237760566364849,0.29435931786905745,0.8576456507245761
RPSAP54,3,0.0,0.1434576627147671,0.6666666666666666,-0.3841298885971389,-0.06779089944379212,0.8822937761852323,0.59149449236256,0.9406200765202651,
DDX19B,2,0.0,0.1950383162044868,1.0,,0.20623868910677456,0.18383794330219902,,0.09385576726393537,0.4855356673166866
DDX25,2,0.0,-1.9169037276933996,1.0,,-0.9293319126950567,-2.9044755426917424,,0.44261559239532594,0.07958503676711526
DDX50P1,2,0.0,-0.9837554566795104,1.0,,-1.4271808854797117,-0.5403300278793092,,0.16933104275009878,0.7206572251996107
DDX52,2,0.0,-0.0573908340682551,1.0,,-0.05279884597478365,-0.061982822161726556,,0.6158253209345101,0.7955613986410404
DDX58,2,0.0,-0.6393854749756545,1.0,,-0.46442818308271344,-0.8143427668685954,,0.24455393480959298,0.09878059878499001
DDX59-AS1,2,0.0,-1.5220632309643234,1.0,,-1.390281697452411,-1.6538447644762357,,0.12516306875085983,0.07026317938368008
DDX6,2,0.0,0.201940436319143,1.0,,0.149961546892674,0.253919325745612,,0.056100751981635444,0.06960730696834108
EIF1AX-AS1,2,0.0,1.5072026626751704,1.0,,2.1254245661360684,0.8889807592142724,,0.16886251026659027,0.6126526132840155
EIF2S2P3,2,0.0,-1.4064708691337366,1.0,-1.2420349445160876,-1.5709067937513856,,0.4709825249900268,0.1422115064132827,
EIF3LP3,2,0.0,0.6827205214489172,1.0,1.0054220676344925,0.36001897526334176,,0.5619766894250436,0.8430892962141309,
EIF4A1P7,2,0.0,-0.8635721414165349,1.0,-1.2818819517698263,-0.4452623310632436,,0.4855534689269787,0.7437473650771735,
EIF4EBP3,2,0.0,0.15609823778454565,1.0,,0.2516327937548652,0.0605636818142261,,0.6808856162405553,0.9332277102357445
RPL10P1,2,0.0,-0.5957292623202278,1.0,-1.058583472728437,-0.13287505191201882,,0.68475919692904,,
RPL10P12,2,0.0,-0.695111282160561,1.0,-1.138218935402021,-0.25200362891910094,,0.6565371660732174,0.830126466055096,
RPL10P3,2,0.0,-0.40335409947083367,1.0,-0.4199113023704955,-0.3867968965711718,,0.8004643907513583,0.7629753850995381,
RPL10P6,2,0.0,-1.0728541893538466,1.0,-2.0329898864924294,-0.11271849221526363,,0.1987869204969947,0.8140068283788329,
RPL12P17,2,0.0,-0.6571355901851388,1.0,-1.0613413926681994,-0.2529297877020783,,0.4946541549842937,0.830126466055096,
RPL12P38,2,0.0,-0.7906426080844402,1.0,-1.2910854265934295,-0.2901997895754508,,0.6156393120960462,0.8316349535859207,
RPL12P42,2,0.0,-1.5938133719364027,1.0,-2.576385594837986,-0.6112411490348194,,0.0802466815056982,0.27478483021763894,
RPL12P8,2,0.0,-0.48869264543154045,1.0,-0.8168114870979953,-0.1605738037650855,,0.7782147204655324,0.9019132568571274,
RPL13AP3,2,0.0,-0.8541183540982278,1.0,-0.7283993400409176,-0.9798373681555381,,0.817176289084704,,
RPL13AP7,2,0.0,-0.919121044793434,1.0,-1.756435892178868,-0.08180619740799994,,0.0648761521063733,0.9017030951766919,
RPL14P3,2,0.0,-0.9971700230342904,1.0,-0.6286545349830194,-1.3656855110855612,,0.8319297855251342,0.3528333944321252,
RPL15P20,2,0.0,-0.37760115176598574,1.0,-0.1769400067504386,-0.5782622967815328,,0.9621297279842144,0.3695863869764587,
RPL17P36,2,0.0,-1.430682831182046,1.0,-2.273229088797292,-0.5881365735668003,,0.0668107594450476,0.4285548631993902,
RPL19P5,2,0.0,-0.8653592339799936,1.0,-1.2878304598408037,-0.44288800811918355,,0.6026265466851864,0.752786705909107,
RPL21P120,2,0.0,-0.8820669319520886,1.0,-1.120427277858062,-0.6437065860461154,,0.6854463265774928,0.631198394663179,
RPL22P1,2,0.0,-0.7539546997366597,1.0,-1.0922784650110609,-0.4156309344622585,,0.1851814148032172,0.2882043120614991,
RPL22P16,2,0.0,-0.7779826632658622,1.0,-0.5113180750298881,-1.0446472515018361,,0.8228911302051507,0.35870023932247397,
RPL23AP18,2,0.0,-1.0460132451654376,1.0,-0.2452774079999134,-1.8467490823309618,,0.9049627343418086,0.2597645339597478,
RPL23AP2,2,0.0,-0.7039730157820551,1.0,-0.1125785547735427,-1.2953674767905674,,0.9424721102457266,0.36403544803312904,
RPL23AP3,2,0.0,-0.4902376652285996,1.0,-0.2934158502597283,-0.6870594801974709,,0.9113887344805448,0.5623864229395353,
RPL23AP87,2,0.0,0.7236101297869978,1.0,0.5510655110785779,0.8961547484954177,,0.8102610179594074,0.171097352489412,
RPL23AP97,2,0.0,-1.1946170920284436,1.0,-1.3457170699392011,-1.0435171141176862,,0.5804893306539088,0.3971304754491082,
RPL23P8,2,0.0,-1.337148337152433,1.0,-1.9952653576899904,-0.6790313166148757,,0.113340234008962,0.24036925025798564,
RPL29P12,2,0.0,-0.24708264814456238,1.0,-0.0329985596210791,-0.46116673666804564,,0.989070669641326,0.7591680120572238,
RPL29P24,2,0.0,-1.2536844056166137,1.0,,-0.9701254678061283,-1.5372433434270991,,0.58256332227024,0.3526126352719953
RPL29P33,2,0.0,-1.289407784621336,1.0,-0.6670015182865531,-1.911814050956119,,0.6713525455358846,0.12930558898716765,
RPL34-DT,2,0.0,-1.416511625844459,1.0,,-1.7272689637597824,-1.1057542879291355,,0.20386266846203466,0.2427212761373308
RPL34P33,2,0.0,-0.33983820255407304,1.0,-0.651529328137958,-0.028147076970188055,,0.7681115986632577,,
RPL36AP16,2,0.0,-0.669285090800861,1.0,-0.5046461585180333,-0.8339240230836885,,0.7841466592414421,,
RPL36AP54,2,0.0,2.35743517642402,1.0,0.3728936038966739,4.3419767489513665,,0.7753024062647045,,
RPL37AP1,2,0.0,-0.33737050787436595,1.0,-0.556159619230279,-0.11858139651845287,,0.6395837347538149,0.8229012336872906,
RPL39P15,2,0.0,0.12041040636009119,1.0,0.0950359130032366,0.14578489971694578,,0.9294721625141698,0.7814668947208516,
RPL4P2,2,0.0,-1.2719939946798036,1.0,-1.377575331598195,-1.1664126577614122,,0.4175660135805035,,
RPL4P3,2,0.0,-1.463594185080909,1.0,-2.323179312166858,-0.6040090579949604,,0.14045127029289,,
RPL5P1,2,0.0,-0.5884129613651959,1.0,-0.942059885752865,-0.23476603697752688,,0.2940514983861949,0.6666678551017062,
RPL7AP11,2,0.0,-1.3321971010442204,1.0,-2.0602049583099573,-0.6041892437784833,,0.182546279514677,0.29165756627496814,
RPL7AP31,2,0.0,-0.641303341730803,1.0,-0.7706049450808653,-0.5120017383807406,,0.6842431697661778,0.7288467189751684,
RPL7L1P8,2,0.0,0.7412319047344105,1.0,0.8219477492959733,0.6605160601728477,,0.689690260437543,,
RPL7P16,2,0.0,-1.3931681690022375,1.0,-2.0230698140342436,-0.7632665239702313,,0.3301224975219624,0.5405422352230328,
RPL7P26,2,0.0,-1.1567758166119226,1.0,-2.211956505667207,-0.10159512755663815,,0.321996296282378,0.8719622604341624,
RPL7P32,2,0.0,-0.899788189515651,1.0,-1.7293551048948468,-0.0702212741364551,,0.4290671896820435,0.9519158052856438,
RPL7P44,2,0.0,-0.9807155347575922,1.0,-1.5179326571839231,-0.4434984123312613,,0.3708484238958595,0.7956523206233381,
RPL7P46,2,0.0,0.7970805101717089,1.0,,0.44180097164440696,1.1523600486990109,,0.42245907879468825,0.17225887171275428
RPL7P48,2,0.0,-0.9821376286552838,1.0,-0.8520446493110978,-1.1122306079994697,,0.7544985588968027,0.49261558742005607,
RPL7P59,2,0.0,-0.6046185996569718,1.0,-0.6626896714346121,-0.5465475278793316,,0.8306421534773099,0.692039695802653,
RPL7P8,2,0.0,-1.0843648198811258,1.0,-1.3800481788719623,-0.7886814608902891,,0.5643106115781378,0.5704572412433406,
RPL9P3,2,0.0,-0.9019029134462853,1.0,-1.1909924354445447,-0.6128133914480258,,0.5438884844252098,0.5452200444349918,
RPL9P32,2,0.0,-0.3640110902373596,1.0,-0.2938475229889873,-0.4341746574857319,,0.7167800855984415,0.5142950278054227,
RPLP1P6,2,0.0,1.3213471722865555,1.0,2.4270719490373245,0.21562239553578638,,0.1398663485826519,0.841135598601981,
RPS12P20,2,0.0,1.6668296507580154,1.0,,1.2765393395843083,2.0571199619317224,,0.21846209095725846,0.09940364400792653
RPS15AP11,2,0.0,-0.41079202563580103,1.0,-0.1544620824467963,-0.6671219688248058,,0.9682462067788132,0.6140208278622147,
RPS15AP36,2,0.0,-0.7825102987403011,1.0,,-0.42558370486625613,-1.139436892614346,,0.6207529687559319,
RPS18P9,2,0.0,-0.04200057104261311,1.0,-0.0322316573167688,-0.05176948476845742,,0.9431775165604968,0.9145575552501239,
RPS20P10,2,0.0,0.716228163184463,1.0,1.0120258844905636,0.4204304418783625,,0.6009330288107628,0.6644325427274527,
RPS26P13,2,0.0,1.333668150045411,1.0,0.4462311105183867,,2.2211051895724356,0.7783823006639422,,
RPS27AP11,2,0.0,-0.9443332206519051,1.0,-0.6547847091235572,-1.2338817321802529,,0.7571732685878895,0.38483345894148724,
RPS27P29,2,0.0,-1.1841548722001956,1.0,-1.4927872206675314,-0.8755225237328594,,0.5223201952789795,0.11144843445694115,
RPS2P16,2,0.0,2.422329474826075,1.0,,2.7136430092032278,2.1310159404489224,,0.07609935358112396,0.20692675298554167
RPS2P48,2,0.0,-1.0575713304884282,1.0,-0.1031962891301722,-2.011946371846684,,0.955934606538755,,
RPS3AP20,2,0.0,-0.9028484847117667,1.0,-1.6986401058842038,-0.10705686353932956,,0.3234491970337883,0.8986543752144232,
RPS3AP25,2,0.0,-0.6483220159986983,1.0,-1.1245314658460366,-0.17211256615136003,,0.4904082471019972,0.8456848744113846,
RPS4XP1,2,0.0,0.12807812847806055,1.0,0.1249280312663854,0.1312282256897357,,0.9553510732236066,0.9365524207607565,
RPS4XP11,2,0.0,-0.4913144006832113,1.0,-0.7435725035375812,-0.23905629782884144,,0.7090930082976589,0.7872073942007439,
RPS4XP6,2,0.0,-0.838242518156553,1.0,-1.417788496282331,-0.25869654003077497,,0.2937813806725962,0.7531953992002457,
RPS7P4,2,0.0,-1.0006474049687726,1.0,-1.4595823124866567,-0.5417124974508885,,0.2959769887278578,0.6844855451794095,
RPSAP11,2,0.0,0.2725660498586788,1.0,0.5236821268232519,0.02144997289410578,,0.8254147791317216,,
RPSAP17,2,0.0,-1.452028901272906,1.0,-2.530402578885729,-0.37365522366008286,,0.1955057687752381,0.6439698765776977,
RPSAP5,2,0.0,-0.5144388641860705,1.0,-0.491732168430234,-0.537145559941907,,0.8791853818019615,,
RPSAP56,2,0.0,-0.7849581216878571,1.0,-1.2043749704331697,-0.3655412729425444,,0.6531883412661141,,
RPSAP61,2,0.0,-1.0458903249538711,1.0,-1.8384975115468096,-0.2532831383609326,,0.4149181500071907,0.8762138716198381,
DDX11-AS1,2,0.0,0.4152329367509725,0.5,,0.9875256361934388,-0.15705976269149374,,0.5031955092599931,
DDX19A-DT,2,0.0,-0.057080338473947265,0.5,,-0.33124806357896225,0.21708738663106772,,0.8285674638284993,0.902074851150717
DDX39B,2,0.0,-0.03599702363267087,0.5,,0.015465599680917735,-0.08745964694625948,,0.8854586807547197,0.7395047285863859
DDX47,2,0.0,0.08327927949718957,0.5,,0.2460592978977129,-0.07950073890333376,,0.5742144195348932,0.9133720923821522
DDX59,2,0.0,0.07853875918723023,0.5,,-0.05201496955195443,0.20909248792641488,,0.7846936573890302,0.40049538529608203
DDX60,2,0.0,-0.08068868532971225,0.5,,-0.308021230333377,0.14664385967395252,,0.5013532317225609,0.6298348299904882
EIF1P4,2,0.0,-0.1613197775014204,0.5,,0.4206324975314908,-0.7432720525343316,,0.7619519313123978,0.6782013736702763
EIF1P5,2,0.0,0.2745169951181611,0.5,-0.3197043009320319,0.868738291168354,,0.8916007939188748,0.5402306077566854,
EIF1P7,2,0.0,-0.3735482062069927,0.5,0.1497518566644743,-0.8968482690784597,,0.9542328684519196,0.4393909821779052,
RPL13AP20,2,0.0,0.043683750002906724,0.5,0.4045192612067299,-0.3171517612009164,,0.5728779229201372,0.45578433274744445,
RPL13AP6,2,0.0,-0.32693392151170253,0.5,-1.0204517270147486,0.36658388399134356,,0.4371245993615975,0.6016936731634182,
RPL13P5,2,0.0,-1.0144332860291352,0.5,-2.323029045710853,0.29416247365258247,,0.217260801202966,0.5128156382582726,
RPL15P5,2,0.0,0.08729924324015531,0.5,0.976736896411886,-0.8021384099315754,,0.53175836612007,0.465155568183027,
RPL19P16,2,0.0,-0.4873385556900064,0.5,-1.722298022952347,0.7476209115723342,,0.4765640113357973,0.7065083387547184,
RPL21P11,2,0.0,-0.2458371222777203,0.5,-0.5565771526026579,0.06490290804721735,,0.6591501497123918,0.9566737392548914,
RPL21P89,2,0.0,0.02275847927111413,0.5,0.8492270807588578,-0.8037101222166295,,0.6930735948746913,0.4869195574354284,
RPL21P93,2,0.0,0.5685072402043508,0.5,-0.6713971498295879,1.8084116302382895,,0.8173601561403049,0.11564494249629158,
RPL22P24,2,0.0,-0.047817951351064564,0.5,,-0.1739387495103509,0.07830284680822178,,0.8285674638284993,0.9616739189427929
RPL23AP43,2,0.0,-0.02308265965385055,0.5,-0.1897422596843559,0.1435769403766548,,0.9557349720498624,,
RPL23AP49,2,0.0,-0.6663719569976929,0.5,-1.3718202650590974,0.03907635106371148,,0.3109018732885244,0.9664531047987162,
RPL23AP57,2,0.0,0.24167980233580846,0.5,0.4850322256390113,-0.0016726209673944184,,0.7880235569551572,0.9987736219490844,
RPL26P30,2,0.0,0.1047279466498996,0.5,-0.2040081539986372,0.4134640472984364,,0.8796029512084317,0.8239912966973758,
RPL30P4,2,0.0,-0.44276404253941065,0.5,0.0982958769477293,-0.9838239620265506,,0.9722585626450506,0.45453465071734905,
RPL31P17,2,0.0,0.2694214464806321,0.5,0.5568112787991829,-0.017968385837918734,,0.8194027616169646,,
RPL34P34,2,0.0,-0.8996261738486474,0.5,-2.108363629101162,0.3091112814038673,,0.1804238507934729,0.8065798215593066,
RPL37P12,2,0.0,-0.4992244701121822,0.5,1.3265867966061609,-2.3250357368305252,,0.3074704028599638,,
RPL37P2,2,0.0,-0.0028626318834764353,0.5,0.4694999200691771,-0.47522518383613,,0.6852773083642035,0.36294172841352174,
RPL37P23,2,0.0,0.13639074524558714,0.5,-0.0784246977011841,0.3512061881923584,,0.9876652380675494,,
RPL37P6,2,0.0,0.2154549192329367,0.5,0.4675261245549095,-0.03661628608903608,,0.7155780020426203,0.9868423730918536,
RPL39P16,2,0.0,-0.5327361727719965,0.5,0.193074463511088,-1.2585468090550809,,0.9045548806549332,0.43802213712665167,
RPL3P6,2,0.0,1.0622984055925533,0.5,-0.3667468248263854,2.491343636011492,,0.914079479895847,,
RPL5P29,2,0.0,-1.7603701628748538,0.5,0.5772113562775717,-4.097951682027279,,0.7974040918402621,0.052635120125739364,
RPL5P3,2,0.0,-0.6541231657309707,0.5,-1.5776666058023217,0.26942027434038024,,0.5226894251325437,0.8722247077531715,
RPL7P15,2,0.0,-0.04753195804338467,0.5,0.8285369486321211,-0.9236008647188905,,0.3970539715547763,0.3278227986455029,
RPL7P22,2,0.0,0.24314582522214287,0.5,0.5716737159461228,-0.08538206550183708,,0.8035127973745203,0.9592727642613641,
RPL7P24,2,0.0,0.464631435111678,0.5,,0.9826477606573312,-0.05338489043397519,,0.5999330175267958,
RPL7P47,2,0.0,-0.45639084363380894,0.5,-1.6597461640905564,0.7469644768229385,,0.4479776194078413,0.6376925569965353,
RPL7P6,2,0.0,-0.6844753146334203,0.5,-1.4653925710741358,0.09644194180729522,,0.5301890389684745,,
RPL9P18,2,0.0,-0.3129004287809774,0.5,0.2764485310504189,-0.9022493886123737,,0.8533073761075755,0.5867075786747965,
RPL9P28,2,0.0,0.0827320411384716,0.5,-0.8983156100678807,1.063779692344824,,0.6608598997121463,,
RPS10P2,2,0.0,-0.12423379603987392,0.5,0.3903832223308172,-0.638850814410565,,0.791402715110931,,
RPS10P5,2,0.0,0.4992175667258441,0.5,1.6471277271807865,-0.6486925937290983,,0.1869870138656491,0.6898592579768057,
RPS11P5,2,0.0,0.16346972876295374,0.5,0.6670455038052246,-0.3401060462793172,,0.2605775945129375,0.43861340093779355,
RPS15AP10,2,0.0,-0.9835456448179734,0.5,,0.652961941613062,-2.620053231249009,,0.3779661740480417,0.15917302895918745
RPS15AP12,2,0.0,-0.16184349447796245,0.5,-0.4238793906038546,0.10019240164792968,,0.8645893138166536,0.922977055147188,
RPS15AP24,2,0.0,0.022624632060709637,0.5,-0.5625973223964789,0.6078465865178981,,0.7940183973017109,0.633381759632105,
RPS15AP38,2,0.0,-0.013380789418058425,0.5,-0.3564474928836438,0.32968591404752695,,0.944810073573492,0.8357869798459128,
RPS19P1,2,0.0,0.11902706079751879,0.5,-0.2698306326442791,0.5078847542393167,,0.917217064050134,0.7452964680683148,
RPS20P22,2,0.0,-0.19295089472391547,0.5,0.4752847573563611,-0.861186546804192,,0.7237084989076482,0.525472437554013,
RPS24P17,2,0.0,-0.2567404465679965,0.5,-0.5820260960921153,0.06854520295612236,,0.8493330923105892,,
RPS26P47,2,0.0,-0.2189795172410524,0.5,-1.232355762843087,0.7943967283609822,,0.4765519712740156,,
RPS26P58,2,0.0,-0.13024996419086685,0.5,-0.6332229642557383,0.3727230358740046,,0.8289112269454785,0.805989656187456,
RPS27AP7,2,0.0,0.30284235122248054,0.5,,-0.7062749075285913,1.3119596099735524,,0.3403193317237421,0.4479969359036911
RPS29P5,2,0.0,0.5296400098154285,0.5,1.1556346951678886,-0.09635467553703167,,0.3557644689823019,0.9250918750335455,
RPS2P35,2,0.0,-0.4362564560079291,0.5,0.1194595840336145,-0.9919724960494727,,0.962143354161019,0.27342219766814,
RPS3AP49,2,0.0,-0.7236607403605247,0.5,-1.6593485457855346,0.21202706506448502,,0.47799897975188,0.792235203114752,
RPS3P6,2,0.0,0.14251849640180914,0.5,-1.030110221263553,1.3151472140671712,,0.7025458052482673,0.4150818810470421,
RPS4XP14,2,0.0,-0.7357125087464074,0.5,0.3666166524735339,-1.8380416699663487,,0.8491709344649926,,
RPS4XP2,2,0.0,0.3784102634243859,0.5,-0.3429523081291472,1.099772834977919,,0.9183673027234026,,
RPS4XP3,2,0.0,-1.0250283806130764,0.5,-2.0975305973369673,0.04747383611081431,,0.1297484906520832,0.9385855488372268,
RPSAP8,2,0.0,-0.3490550699268124,0.5,0.0020358659239251,-0.7001460057775499,,0.9989036613330696,0.4323147097017338,
RPSAP9,2,0.0,0.017597462255561913,0.5,-0.5200567110464863,0.5552516355576101,,0.6236468309821626,0.33675539030903123,
DDX11L10,1,0.0,-0.4281588774378291,1.0,,-0.4281588774378291,,,0.4607397799897452,
DDX11L2,1,0.0,0.8859532333727735,1.0,,0.8859532333727735,,,0.20446175621889084,
DDX39B-AS1,1,0.0,0.1414076457573359,1.0,,0.1414076457573359,,,0.9446417120481825,
DDX43,1,0.0,0.08551738642056331,1.0,,0.08551738642056331,,,0.96555976460145,
DHX9P1,1,0.0,1.579041813520317,1.0,1.579041813520317,,,0.167797596099248,,
EIF4A2P1,1,0.0,2.7902446934356355,1.0,,,2.7902446934356355,,,0.174412940604199
EIF4A2P4,1,0.0,0.3133046187017445,1.0,0.3133046187017445,,,0.8362481987893114,,
EIF4BP5,1,0.0,-0.5340169277631049,1.0,,-0.5340169277631049,,,0.666258296375952,
EIF4BP9,1,0.0,-0.10910254565368,1.0,,-0.10910254565368,,,0.9543772637053018,
EIF4EP1,1,0.0,-1.530806004434604,1.0,,-1.530806004434604,,,0.15746606896087825,
EIF4HP2,1,0.0,-1.3786061506497278,1.0,,-1.3786061506497278,,,0.4566798606943115,
RPL10P15,1,0.0,-0.12981969473543364,1.0,,-0.12981969473543364,,,0.9338864131460529,
RPL10P19,1,0.0,0.3908666462926828,1.0,,0.3908666462926828,,,0.8548015495579838,
RPL12P1,1,0.0,-0.1116018311249317,1.0,-0.1116018311249317,,,0.9367537247736544,,
RPL12P10,1,0.0,-0.36766484051109266,1.0,,-0.36766484051109266,,,0.851432864265692,
RPL12P33,1,0.0,-0.315959982145622,1.0,,-0.315959982145622,,,0.8419512073470993,
RPL12P35,1,0.0,0.667697593802735,1.0,,0.667697593802735,,,0.6699314011982309,
RPL12P7,1,0.0,0.6124707662752313,1.0,0.6124707662752313,,,0.7967150683421801,,
RPL13AP19,1,0.0,2.546056260811388,1.0,,2.546056260811388,,,0.1292677103917779,
RPL17-C18orf32,1,0.0,0.8933768009424413,1.0,,0.8933768009424413,,,0.17115945641547053,
RPL19P21,1,0.0,0.031017231568719206,1.0,,0.031017231568719206,,,0.9875830156286206,
RPL21P119,1,0.0,0.09248292048285969,1.0,,0.09248292048285969,,,0.9312444720429455,
RPL21P134,1,0.0,-0.4028021380271308,1.0,,-0.4028021380271308,,,0.7355153712310865,
RPL21P37,1,0.0,-0.8724034455833252,1.0,,-0.8724034455833252,,,0.5706382097022789,
RPL21P39,1,0.0,-0.5043533255794914,1.0,-0.5043533255794914,,,0.890589413227851,,
RPL21P4,1,0.0,-0.1290880419721913,1.0,-0.1290880419721913,,,0.9719756195560432,,
RPL21P44,1,0.0,-2.4334432640534893,1.0,,-2.4334432640534893,,,0.09155514832030882,
RPL22P12,1,0.0,1.3248048587312211,1.0,1.3248048587312211,,,0.260672407612022,,
RPL23AP10,1,0.0,-0.3537653713192421,1.0,-0.3537653713192421,,,0.9126353948643432,,
RPL23AP25,1,0.0,0.11313421717918962,1.0,,0.11313421717918962,,,0.9394549120273371,
RPL23AP37,1,0.0,-1.1826078869810732,1.0,-1.1826078869810732,,,0.4337454046892033,,
RPL23AP74,1,0.0,-0.8196100892737959,1.0,-0.8196100892737959,,,0.6170903499761389,,
RPL23AP94,1,0.0,-1.4294270529411808,1.0,-1.4294270529411808,,,0.5400252138474205,,
RPL32P2,1,0.0,-0.8115972313881039,1.0,,-0.8115972313881039,,,0.5547676860862345,
RPL35AP32,1,0.0,-2.9547116713622406,1.0,,-2.9547116713622406,,,0.10674221385769612,
RPL35P2,1,0.0,-1.2684510145248105,1.0,-1.2684510145248105,,,0.0766966461593184,,
RPL3P1,1,0.0,-1.5944313965991006,1.0,,-1.5944313965991006,,,0.3616750817272408,
RPL5P12,1,0.0,-1.229118187377583,1.0,-1.229118187377583,,,0.3797355442655249,,
RPL5P18,1,0.0,-0.3345213069386694,1.0,,-0.3345213069386694,,,0.8413720513105035,
RPL5P9,1,0.0,-0.2056411230899471,1.0,-0.2056411230899471,,,0.928530568133804,,
RPL7AP60,1,0.0,-0.3740896495273743,1.0,,-0.3740896495273743,,,0.8301144042104884,
RPL7P10,1,0.0,-0.3356110529370376,1.0,-0.3356110529370376,,,0.8937830182052089,,
RPL7P18,1,0.0,-0.03382924822971455,1.0,,-0.03382924822971455,,,0.9867102024805552,
RPL7P42,1,0.0,-0.3587319133466952,1.0,-0.3587319133466952,,,0.9434106097737268,,
RPL9P21,1,0.0,0.1171813645207094,1.0,0.1171813645207094,,,0.9635117504394262,,
RPL9P29,1,0.0,0.8396224261753104,1.0,0.8396224261753104,,,0.4914500737742595,,
RPS10P9,1,0.0,0.3433902902255744,1.0,,0.3433902902255744,,,0.8655360671062722,
RPS12P31,1,0.0,2.0360975200138647,1.0,,,2.0360975200138647,,,0.2520008581217691
RPS15AP17,1,0.0,-1.8698919058125096,1.0,,-1.8698919058125096,,,0.2536651193665508,
RPS21P4,1,0.0,-0.8127784988080861,1.0,-0.8127784988080861,,,0.7792005667167234,,
RPS25P3,1,0.0,-0.764220638986668,1.0,,-0.764220638986668,,,0.6456056935018748,
RPS26P15,1,0.0,-0.5519833774562415,1.0,-0.5519833774562415,,,0.8711681785733154,,
RPS26P21,1,0.0,2.4660679238240446,1.0,,2.4660679238240446,,,0.12262133452128404,
RPS26P28,1,0.0,-1.3385204932697856,1.0,-1.3385204932697856,,,0.4499057854837298,,
RPS26P39,1,0.0,0.5568102134419212,1.0,0.5568102134419212,,,0.8195913286852644,,
RPS27AP1,1,0.0,-0.288280655361658,1.0,-0.288280655361658,,,0.9359711812669148,,
RPS27P16,1,0.0,2.55537545418689,1.0,,2.55537545418689,,,0.13527137671150288,
RPS28P5,1,0.0,-2.076095492326826,1.0,-2.076095492326826,,,0.1005326523489354,,
RPS3AP24,1,0.0,0.6886087348955745,1.0,0.6886087348955745,,,0.6268825011362316,,
RPS3AP34,1,0.0,-0.34637252211577807,1.0,,-0.34637252211577807,,,0.8687239109760725,
RPS3AP44,1,0.0,0.5326378989630497,1.0,0.5326378989630497,,,0.8703906822969623,,
RPS3AP7,1,0.0,-1.0228468473597687,1.0,-1.0228468473597687,,,0.5864249777947057,,
RPS4XP13,1,0.0,-0.7978201245484235,1.0,,-0.7978201245484235,,,0.4782274480151649,
RPS6KA2-IT1,1,0.0,0.6001173760203681,1.0,0.6001173760203681,,,0.8023612819083946,,
RPS6KB2-AS1,1,0.0,-0.6447477890762687,1.0,-0.6447477890762687,,,0.2169369765003941,,
RPS9P1,1,0.0,-0.3722745652310654,1.0,-0.3722745652310654,,,0.8390675997287831,,
RPSAP36,1,0.0,-0.6815257557879142,1.0,,-0.6815257557879142,,,0.6006395558855367,
RPSAP52,1,0.0,2.0763931767489225,1.0,2.0763931767489225,,,0.1428983191151951,,
RPSAP70,1,0.0,0.871246872595729,1.0,0.871246872595729,,,0.6123421359162183,,
RPL32P11,2,,-1.0777966777047894,1.0,,-1.7752990002024445,-0.38029435520713434,,,
RPS12P26,2,,-1.004079316831837,1.0,,-1.6683503229851615,-0.3398083106785122,,,
