gene_symbol,log2FoldChange,lfcSE,padj,context
ENSG00000267092,-1.2616964930549108,1.204922594284543,0.4162647613911155,GSE287860 M003
MEX3D,0.4602876831195688,0.0964023815124514,7.49699063023204e-06,GSE287860 M003
MBD3,0.4612636762982776,0.0904023144489698,1.5157543377598775e-06,GSE287860 M003
UQCR11,0.5826507347935282,0.1105537373059029,6.39457732661839e-07,GSE287860 M003
TCF3,0.0533905166609194,0.0952263046740954,0.6876457601684962,GSE287860 M003
RNU6-1223P,0.1159139713238579,1.206413611808439,0.9514449104716108,GSE287860 M003
ATP8B3,-1.1853363495834952,0.1786201215643356,2.1966171315419696e-10,GSE287860 M003
REXO1,0.3762844721731132,0.0767605424607396,4.072926212382786e-06,GSE287860 M003
ENSG00000267244,-0.158994457782577,0.2443139417407096,0.6357676873158905,GSE287860 M003
KLF16,0.6113377938058092,0.093648167432083,4.4327339268653567e-10,GSE287860 M003
ENSG00000267141,0.6807234587970448,0.7960711557608706,0.5188411741849157,GSE287860 M003
ENSG00000261526,-0.8251349025458781,0.2523367115269026,0.0030419118646907,GSE287860 M003
ABHD17A,0.3070853088249786,0.0777704139185832,0.0002647098805904,GSE287860 M003
SCAMP4,0.5445248038210905,0.0747026956026444,2.5182648894743026e-12,GSE287860 M003
ADAT3,0.9933907809929364,0.235865304451382,9.101789501209718e-05,GSE287860 M003
CSNK1G2,0.3085675385583064,0.0866201205105882,0.0011204594943127,GSE287860 M003
BTBD2,-0.6622715124103405,0.0759353767478085,3.1811462001902114e-17,GSE287860 M003
ENSG00000275468,0.3315644611056096,1.7709346146090867,,GSE287860 M003
MKNK2,-0.3249162256621197,0.0718267416694715,2.3769369547884338e-05,GSE287860 M003
MOB3A,-0.1075487935669682,0.0849703036468838,0.3126309602688016,GSE287860 M003
IZUMO4,-0.8931181187845437,0.1962566269550216,2.1020359085954133e-05,GSE287860 M003
AP3D1,0.6608783093535434,0.0807323399587769,2.7410112183228826e-15,GSE287860 M003
DOT1L,0.7224041436864509,0.082037849310208,1.5301593951455748e-17,GSE287860 M003
PLEKHJ1,0.3791393776156692,0.0823460656202274,1.647706485548208e-05,GSE287860 M003
SF3A2,-0.3821099485762414,0.073429960329653,9.028174968165572e-07,GSE287860 M003
AMH,-0.2855490523144313,0.4468696289729267,0.6423080278741231,GSE287860 M003
JSRP1,-1.0175910797501817,0.3704624497245362,0.0147280423942185,GSE287860 M003
OAZ1,0.0990091355677028,0.0641846341601116,0.205377526906243,GSE287860 M003
PEAK3,-1.392053386822355,0.1961131892805327,9.71355682088969e-12,GSE287860 M003
LINGO3,-2.461087213019144,0.1743775706574044,1.2947642426671357e-43,GSE287860 M003
ENSG00000288156,-2.3486724596497988,0.1511661314163072,1.0802896900024945e-52,GSE287860 M003
LSM7,0.2885518387558622,0.0884969548390716,0.003137592398205,GSE287860 M003
SPPL2B,-0.825400638093807,0.0831558590628848,5.1787684804981095e-22,GSE287860 M003
TMPRSS9,0.1765133189403151,0.4859810441704066,0.8043205693485042,GSE287860 M003
TIMM13,0.8103264868002136,0.079468083977397,3.508524804804154e-23,GSE287860 M003
LMNB2,0.5036849498465988,0.0850771444630136,1.7993393002039252e-08,GSE287860 M003
LINC01775,-1.1260875798758796,1.3913018669393942,,GSE287860 M003
GADD45B,1.6051278201247017,0.2426663265322254,2.5272408206462157e-10,GSE287860 M003
GNG7,-1.3416609650731042,0.1233714420005111,3.14632247598743e-26,GSE287860 M003
ENSG00000276097,-4.995664535020452,2.2599826717394227,0.0565161657766446,GSE287860 M003
DIRAS1,0.2020748592809501,0.1079327676480412,0.1146604817824269,GSE287860 M003
ENSG00000261342,-0.5252927345492752,0.5982459088712849,0.5060194232315294,GSE287860 M003
SLC39A3,0.5125514102632245,0.0967871706692163,5.618086665875448e-07,GSE287860 M003
SGTA,0.4982287644278717,0.0724307100508521,4.396907321716304e-11,GSE287860 M003
THOP1,0.7335457243247339,0.0809552901254076,1.6231507089784517e-18,GSE287860 M003
ZNF554,-1.013149056230898,0.1799972468542549,9.408028757115817e-08,GSE287860 M003
ZNF555,-0.0599581317793134,0.1354167514654991,0.7587415820020746,GSE287860 M003
ENSG00000287766,-1.118236454970594,0.5702329642283536,0.0960598567182294,GSE287860 M003
ZNF556,-2.3254096525905963,1.7801451249228142,,GSE287860 M003
ZNF57,0.2699224204785533,0.4196604168940127,0.6400891419625035,GSE287860 M003
ENSG00000253392,0.4633923631710111,0.6522043981626504,0.6006667841310908,GSE287860 M003
ZNF77,0.0088130874058892,0.1582632027556767,0.9719095532655904,GSE287860 M003
ENSG00000279452,-1.4038144492849831,0.5841867270347483,0.0360788063418574,GSE287860 M003
TLE6,-0.6177919108265425,0.1715843611698791,0.0009781242638602,GSE287860 M003
TLE2,1.0330882633632783,0.1314051194487951,3.5482061982056543e-14,GSE287860 M003
TLE5,-0.0877750744837688,0.0633880167167658,0.2629848392765182,GSE287860 M003
GNA11,0.0069284707167022,0.0936094470250417,0.9629231212064696,GSE287860 M003
GNA15,0.6896616251293918,0.0703950677290148,1.8091550913915633e-21,GSE287860 M003
GNA15-DT,0.0077745790237977,0.4179578985619421,0.990608281021646,GSE287860 M003
S1PR4,-1.026401656466183,0.122434540856477,5.493590014904552e-16,GSE287860 M003
NCLN,0.6175372648143315,0.0849839921186841,2.9649894833203097e-12,GSE287860 M003
CELF5,-1.222909415876411,0.6552388952536601,0.1159622584904579,GSE287860 M003
NFIC,0.0566950838503692,0.0814767875545796,0.6096093299825669,GSE287860 M003
SMIM24,-1.1816441565228302,0.2345409913251315,2.0867934633691587e-06,GSE287860 M003
ENSG00000284638,0.3096127877656865,1.2803372523317351,0.8715911805522274,GSE287860 M003
DOHH,1.0650902805341096,0.1262915908094236,3.6276809354279516e-16,GSE287860 M003
FZR1,0.1862500428390882,0.0851821434588275,0.0595533516558658,GSE287860 M003
MFSD12,0.7829253054994342,0.0737770711993046,5.029019317343584e-25,GSE287860 M003
C19ORF71,0.6222186336443505,0.2318127322584759,0.0175117895024877,GSE287860 M003
HMG20B,-0.2981795991600969,0.0823202263239079,0.0009056830087253,GSE287860 M003
GIPC3,1.020618055277223,0.5513465818192598,0.1192739860532612,GSE287860 M003
TBXA2R,1.1482335099160856,0.4449943670961388,0.0230407589487891,GSE287860 M003
CACTIN-AS1,-0.2557936502468356,0.5788333916741747,0.7590528546871431,GSE287860 M003
CACTIN,0.3759140887720048,0.0895805674018881,9.697324243486212e-05,GSE287860 M003
PIP5K1C,0.4480757519392054,0.0744680632135292,1.022892556524656e-08,GSE287860 M003
TJP3,-0.4128605918987513,0.3536663448878074,0.3567902232632091,GSE287860 M003
APBA3,0.6039282374474586,0.093015942292971,5.53789816216923e-10,GSE287860 M003
ENSG00000267138,-0.3377694129268942,1.0798191084203934,0.8318199936066273,GSE287860 M003
MRPL54,0.5823401797363847,0.1075033606909966,2.975167106483024e-07,GSE287860 M003
MATK,-0.1279802459218085,0.340828071164967,0.7969241287400657,GSE287860 M003
ZFR2,0.2337891597956201,1.0950968450077063,0.8867223411607527,GSE287860 M003
DAPK3,0.4368407957244556,0.0830226995674972,6.686669027564885e-07,GSE287860 M003
EEF2,-0.5074533750890544,0.0733728087773741,3.4139393856641487e-11,GSE287860 M003
SNORD37,-1.6776932703790324,1.7074749131889655,0.4502874994652105,GSE287860 M003
PIAS4,0.4662343907916006,0.0963599031555407,5.533901967026611e-06,GSE287860 M003
ZBTB7A,0.2523407396273631,0.0829359572492396,0.006235267378127,GSE287860 M003
ENSG00000268670,0.6724321047259348,0.5398935245572382,0.3212904037717911,GSE287860 M003
MAP2K2,0.2190713334194616,0.0680794722235056,0.0035998295992851,GSE287860 M003
SIRT6,0.7784715193482526,0.0911995159083694,1.5340026067670322e-16,GSE287860 M003
ANKRD24,-0.9997198165183824,0.3662295853458919,0.0154377408901188,GSE287860 M003
EBI3,7.559015676458582,0.2940811824689344,3.1623903615221657e-143,GSE287860 M003
ENSG00000280247,6.620592993083229,2.0461307264986934,0.0033996367215998,GSE287860 M003
YJU2,0.2372695631935262,0.1100301875186886,0.063613472668093,GSE287860 M003
TMIGD2,-1.734262870534697,0.6791287068401117,0.0246737360175979,GSE287860 M003
FSD1,0.3194840186520687,0.222252111745779,0.2424733793332938,GSE287860 M003
STAP2,0.3271922379961696,0.3195918215411249,0.4288553529214854,GSE287860 M003
ENSG00000269425,0.0947794912379028,1.468116134483493,,GSE287860 M003
MPND,-0.0912704986151184,0.136431894068795,0.6248188897424362,GSE287860 M003
EIF1P6,0.1832373634162564,1.446344250010603,,GSE287860 M003
ENSG00000269318,0.1929804991424008,0.643849773577764,0.8393407252947942,GSE287860 M003
SH3GL1,0.6256152645353936,0.0743425302992085,4.214162215460171e-16,GSE287860 M003
ENSG00000267980,0.1723672889971177,0.561416000723239,0.8350254413171685,GSE287860 M003
CHAF1A,-0.655889828785851,0.1059945133069383,3.6793904551122237e-09,GSE287860 M003
UBXN6,0.0544661592795381,0.0692492331717799,0.5568233972082959,GSE287860 M003
ENSG00000280239,-0.5937288063251562,0.4008658278655849,0.2267226988240429,GSE287860 M003
ENSG00000267769,0.1249478448331555,0.4811039075970384,0.861144018948441,GSE287860 M003
ENSG00000267011,-1.19122454847077,0.662143145447697,0.1314483155599197,GSE287860 M003
HDGFL2,-0.0254927749419802,0.0797842336194087,0.8281513693876765,GSE287860 M003
PLIN4,-0.2883331535157521,0.4186664254381126,0.6140208278622147,GSE287860 M003
PLIN5,-0.3758478643440752,0.4447039041341571,0.5242557671148245,GSE287860 M003
LRG1,0.625422888339531,0.1414066018802731,3.698852919336566e-05,GSE287860 M003
SEMA6B,0.8097988700819316,0.1136380476364961,7.993399965811455e-12,GSE287860 M003
TNFAIP8L1,0.255837027956192,0.09903060459419,0.0228691763440767,GSE287860 M003
MYDGF,0.6375825116596402,0.0809604605595717,3.1985120641717924e-14,GSE287860 M003
DPP9,0.7535615275626866,0.0796134964058191,4.170716543829591e-20,GSE287860 M003
DPP9-AS1,-0.1566988117775777,0.5155458046956847,0.8369055670855795,GSE287860 M003
ENSG00000287884,2.8492006737365383,1.118903659325218,0.0251411610952987,GSE287860 M003
FEM1A,0.8776565676502573,0.1903959599383753,1.609321267116516e-05,GSE287860 M003
TICAM1,1.6203265502895394,0.0877078714952735,3.07204003351626e-74,GSE287860 M003
PLIN3,0.3442921319666622,0.0754137962653643,1.965283301331437e-05,GSE287860 M003
ARRDC5,-1.5751934204708913,0.3414790121739988,1.5859338806202927e-05,GSE287860 M003
UHRF1,-1.0000747329884656,0.1036975849133411,7.76583228453796e-21,GSE287860 M003
KDM4B,0.1342259190461749,0.0735917644734086,0.1254972878733047,GSE287860 M003
PTPRS,0.9138956001952272,0.1287768130837164,9.814045582530169e-12,GSE287860 M003
TINCR,-0.8230769237068926,0.5599413937739925,0.230716613305258,GSE287860 M003
SNRPEP4,0.3917689074535245,0.945205799980914,0.7748507995935152,GSE287860 M003
SAFB2,-0.0086024492587727,0.0776787715962925,0.9438098650830768,GSE287860 M003
SAFB,0.1152862246304937,0.0698817806438019,0.1719118120343866,GSE287860 M003
RPL36,-0.0690853244185602,0.0842897252983332,0.5387906976509214,GSE287860 M003
MICOS13,0.8317760702525339,0.1070353149967699,7.150133550781178e-14,GSE287860 M003
HSD11B1L,-0.6031716062687098,0.2500424436165874,0.0352770385061558,GSE287860 M003
LONP1,1.134802177296652,0.0715268859949504,6.371760440857581e-55,GSE287860 M003
PRR22,0.48148879237666,0.228541009711344,0.0709291026966967,GSE287860 M003
DUS3L,0.4695726055437546,0.0868816613506816,3.176930684626254e-07,GSE287860 M003
NRTN,-1.0253121876517026,1.278230931499978,0.5479758409462488,GSE287860 M003
FUT3,-2.7378995873840815,0.5377072673459689,1.596300824091293e-06,GSE287860 M003
ENSG00000267709,-1.5229579222604543,1.215090167526658,0.3178507517760033,GSE287860 M003
FUT5,-1.5103308717037598,1.395463976290899,,GSE287860 M003
NDUFA11,0.5696962232568704,0.1026359311601716,1.4491021286244817e-07,GSE287860 M003
VMAC,-0.5828237844763539,0.2108065089916416,0.0140126136570552,GSE287860 M003
ENSG00000267571,-1.0792205107870083,0.4752050661238663,0.0492699946978548,GSE287860 M003
CAPS,-0.7460227762099012,0.2148918498568355,0.0015432752713868,GSE287860 M003
RANBP3,0.2194056435047053,0.0738397991617035,0.0077266202488798,GSE287860 M003
RANBP3-DT,-0.8544539947790452,0.7604613696213922,0.3775612894547164,GSE287860 M003
RFX2,-0.3845804650631181,0.2502074126525742,0.2072049037503595,GSE287860 M003
ENSG00000267299,0.8180663264198583,1.7366210031372198,,GSE287860 M003
ACSBG2,-0.8743035307805852,0.6817544836944173,0.3050599635804141,GSE287860 M003
MLLT1,0.4391450846250251,0.0822977428236852,4.551683990807271e-07,GSE287860 M003
CLPP,0.751890490437716,0.0791749000460215,3.1273099694488333e-20,GSE287860 M003
ALKBH7,-0.2259165349950529,0.0898801596503714,0.0273460443892401,GSE287860 M003
PSPN,0.1730953162803787,0.1625262500959479,0.406834359817862,GSE287860 M003
GTF2F1,0.3427279813759372,0.0723103616026979,8.828275401802172e-06,GSE287860 M003
KHSRP,0.3040831479593783,0.0705371789559894,5.99536425312845e-05,GSE287860 M003
SLC25A41,-0.5496798960072374,0.3647454447902148,0.2173799752088435,GSE287860 M003
SLC25A23,-0.3807616724416224,0.0806677184809856,9.650512726261195e-06,GSE287860 M003
DENND1C,-0.2741807564167197,0.0742801292293264,0.0007047261839475,GSE287860 M003
ENSG00000275234,-0.4330559724506156,0.6053140962874941,0.5980403893770184,GSE287860 M003
TUBB4A,-1.4913453762007816,0.1674400140319922,6.350725677287093e-18,GSE287860 M003
TNFSF9,0.8582673936281208,0.1007864616504671,1.819088545902859e-16,GSE287860 M003
CD70,-0.0322938611250645,0.0998575001960476,0.8262250699779257,GSE287860 M003
RPL7P50,0.7377025203887726,1.076277125595124,0.6158253209345101,GSE287860 M003
TNFSF14,2.5210897102802927,0.9682833572502338,0.0216821728455687,GSE287860 M003
C3,3.939546671024058,0.2103430565453353,2.7097639962538454e-76,GSE287860 M003
ENSG00000276980,7.189385575524939,2.0163270273838836,0.0011076804053837,GSE287860 M003
GPR108,0.0238034490258817,0.072007449424662,0.8229012336872906,GSE287860 M003
TRIP10,1.4349721527981645,0.101651952094639,1.243814180661004e-43,GSE287860 M003
ENSG00000269680,1.6175723870334735,0.6518862385090805,0.0296727884746567,GSE287860 M003
SH2D3A,1.625101006954973,0.2362076613220357,4.360850553320044e-11,GSE287860 M003
VAV1,1.6953460863093317,0.0755500323921936,2.7889425749507096e-109,GSE287860 M003
ADGRE1,-0.1068186829662132,0.1064860783534999,0.4398495634577919,GSE287860 M003
ENSG00000280091,-0.0669947667720164,0.3736101212624925,0.905186366469763,GSE287860 M003
ENSG00000269385,-0.6923204383913536,1.1620013000110083,0.6671355095688395,GSE287860 M003
METAZOA_SRP,-0.9529277230336228,1.38636498954196,0.6146678522474884,GSE287860 M003
ADGRE4P,-1.6669210372379988,0.1436126319928985,9.234172146584379e-30,GSE287860 M003
ZNF557,0.0687555688633213,0.120027844286694,0.6805820877819343,GSE287860 M003
INSR,-0.0685969736463095,0.0807525407409836,0.521817768673621,GSE287860 M003
ARHGEF18,0.0224163112903904,0.0762139408812904,0.8422743225604964,GSE287860 M003
ARHGEF18-AS1,-1.0713058041976993,1.7411804705336311,,GSE287860 M003
PEX11G,-0.1861653292080101,0.8023687158335872,0.876789985654528,GSE287860 M003
TEX45,-0.3821620962612522,1.1894174670811797,0.8273213140162954,GSE287860 M003
ZNF358,-0.7069080510973287,0.0917495057699337,1.185348309804703e-13,GSE287860 M003
MCOLN1,0.2123080473656574,0.0824761615906862,0.0234079006980829,GSE287860 M003
PNPLA6,0.1883926555058005,0.0681418270310911,0.0140126136570552,GSE287860 M003
CAMSAP3,0.4931594237149257,0.5664107960292102,0.5101684789536247,GSE287860 M003
XAB2,-0.1730409684094584,0.0759242213733989,0.0484030595713429,GSE287860 M003
PET100,-0.3674136045893899,0.1758517199005969,0.0736364751634344,GSE287860 M003
PCP2,-1.7196804150134362,0.5486105315771784,0.0047020695841827,GSE287860 M003
ENSG00000268204,-2.2136187902163704,0.5960295689973178,0.0006468535197812,GSE287860 M003
STXBP2,0.2358373969513112,0.0829768640379701,0.0112753069749443,GSE287860 M003
RETN,0.5609444066308242,0.1314166332014759,7.173054521955035e-05,GSE287860 M003
MCEMP1,-0.2723968094720936,0.2336949958064323,0.3575358382911587,GSE287860 M003
ENSG00000269711,2.04960222763599,1.0433311777534258,0.0953983740447673,GSE287860 M003
TRAPPC5,-0.0971122576837891,0.2759396129542197,0.8107923109042111,GSE287860 M003
FCER2,2.023919358839539,0.1466913608519038,1.0305834945045777e-41,GSE287860 M003
ENSG00000288669,-0.1181127041546573,1.2929787159400212,,GSE287860 M003
CD209,0.7471478179189824,0.1325296839929862,8.959015982131061e-08,GSE287860 M003
CLEC4M,-0.1843369074962388,0.2607101650117244,0.6027221932952804,GSE287860 M003
EVI5L,0.6916574128800702,0.0994922785060456,2.674267867909889e-11,GSE287860 M003
PRR36,-1.2889260832511271,0.4306756728544176,0.0072619579488122,GSE287860 M003
ENSG00000214248,-0.912931807111546,0.9788546417645844,0.4760792239404352,GSE287860 M003
MAP2K7,-0.071672446240874,0.0710013610551053,0.4367165147471299,GSE287860 M003
TGFBR3L,1.9177516877105671,1.3277582012754798,0.239958379153754,GSE287860 M003
SNAPC2,0.6154582072900889,0.0969259382320287,1.3714235693555343e-09,GSE287860 M003
CTXN1,-0.7219173094453295,0.2756199525701595,0.0208194310003156,GSE287860 M003
TIMM44,0.711624189515692,0.0853911092173313,8.247866453748012e-16,GSE287860 M003
ENSG00000286138,-0.5021098741755327,0.8590913442751494,0.673883753350042,GSE287860 M003
ELAVL1,0.3884645533679666,0.068635993465134,7.913791188572018e-08,GSE287860 M003
ENSG00000267939,-0.0120615007661539,0.6382371554450934,0.990465475992289,GSE287860 M003
CCL25,-3.4621934228087663,1.9847139213568925,,GSE287860 M003
CERS4,-0.5446230225253852,0.1085236579183592,2.299124686936392e-06,GSE287860 M003
CD320,0.0799843149705281,0.156118991223615,0.7157527439883693,GSE287860 M003
NDUFA7,0.6475153048086433,0.6709787325434994,0.45905276018643,GSE287860 M003
RPS28,-0.2560194755129792,0.0840840016443206,0.0061959682979531,GSE287860 M003
KANK3,-0.4434961388249185,0.3928214090639337,0.3749827399808255,GSE287860 M003
ANGPTL4,0.7144069017317247,0.5868500171338286,0.3335345302828118,GSE287860 M003
RAB11B-AS1,-0.623498690640382,0.2302264659433677,0.0163986369026041,GSE287860 M003
RAB11B,-0.1173868770007023,0.0705203379745599,0.1676045268040508,GSE287860 M003
MARCHF2,0.1206471332153372,0.099262322692019,0.3343961374764465,GSE287860 M003
HNRNPM,0.922272678783612,0.0722266086354432,7.733956670684531e-36,GSE287860 M003
PRAM1,-1.8214967960937984,0.1368856768254543,7.601629140576798e-39,GSE287860 M003
ZNF414,-0.1701184554239196,0.105746702555743,0.1842846854990595,GSE287860 M003
MYO1F,-0.5346793172679724,0.0866692425461463,4.123482677908298e-09,GSE287860 M003
ENSG00000268618,-2.4719649690811987,1.0976314547214805,0.051401653439365,GSE287860 M003
ADAMTS10,-1.408875745813293,0.1236107683391993,9.963864463779278e-29,GSE287860 M003
ENSG00000267986,-0.5387566605146756,1.2247238771917872,0.7600612320148042,GSE287860 M003
ZNF558,-0.1534567349490554,0.1058939473321559,0.2380990581916313,GSE287860 M003
ENSG00000269300,-2.857638179411745,1.644390198875518,,GSE287860 M003
ZNF317,0.2153862760526153,0.0706758059781486,0.0061464502065055,GSE287860 M003
OR7D2,-1.9568222833967528,0.939321920025234,0.0745820785681472,GSE287860 M003
ZNF699,0.1809912192335357,0.1479479329322182,0.3308817074819385,GSE287860 M003
ZNF559,0.0899567857091383,0.136125472006282,0.6297134727618389,GSE287860 M003
ZNF559-ZNF177,-1.1405099309027955,0.615599660924969,0.1189462523800175,GSE287860 M003
ENSG00000270614,-1.5905398104482067,1.385670791811014,,GSE287860 M003
ZNF266,-0.3549030351640829,0.0750423212053122,9.252030671872354e-06,GSE287860 M003
ENSG00000287275,-1.4655522827893428,0.4541349667455682,0.0034924029851183,GSE287860 M003
ZNF560,-0.2089368127206152,1.4649938361659485,,GSE287860 M003
ENSG00000287960,0.8424402087722318,0.9142931431397748,0.4820370708838045,GSE287860 M003
ENSG00000260112,-0.311283718953566,1.4076876832669132,,GSE287860 M003
ZNF426,-0.1114282687954287,0.0940007317260281,0.3481531203921202,GSE287860 M003
ZNF426-DT,-0.5710148636422774,0.4769819879784534,0.342924038033174,GSE287860 M003
ZNF121,0.3085088646839184,0.0852611681077736,0.000916746523002,GSE287860 M003
ZNF561,-0.1980676623898625,0.074222817145843,0.0182677691941263,GSE287860 M003
ZNF561-AS1,-0.260787522647482,0.2317700034905673,0.3768409916641033,GSE287860 M003
ZNF562,0.3390279769201857,0.0826466310826638,0.0001432033169121,GSE287860 M003
ZNF812P,-0.7264149913254319,0.3721455738441173,0.0978682172107276,GSE287860 M003
ENSG00000277587,-2.138214913246125,1.89249690343332,,GSE287860 M003
ENSG00000267612,-3.030093575827065,1.2928644133568576,0.0416011647967817,GSE287860 M003
ZNF846,-0.2869748654661918,0.1371437769832766,0.0731672243230247,GSE287860 M003
ENSG00000267370,-0.2839394169213987,0.4488946207577287,0.6459929351525516,GSE287860 M003
UBE2L4,-0.5304369970870244,1.0680928962410443,0.7256729415157658,GSE287860 M003
FBXL12,0.3986765202514626,0.089741147599699,3.398815320481939e-05,GSE287860 M003
SNORA70,-4.232962378470507,2.7908146407590935,,GSE287860 M003
RPL10P15,-0.1298196947354336,1.0115482972716965,0.9338864131460528,GSE287860 M003
UBL5,0.6093403162544075,0.0730923810031132,8.053975744645182e-16,GSE287860 M003
PIN1-DT,-1.3483322247222966,1.725164969783478,,GSE287860 M003
PIN1,0.2471045445681373,0.0785096499759611,0.004515267219796,GSE287860 M003
OLFM2,0.5957444125037386,0.7976596607876439,0.5798803885525987,GSE287860 M003
COL5A3,-2.4594640103077405,0.5922912085333591,0.0001165505962839,GSE287860 M003
SHFL,0.1791939993041324,0.0968612237181426,0.1195444287510289,GSE287860 M003
ENSG00000267387,-1.2113319874460262,0.6859584122698795,0.1396374869161484,GSE287860 M003
ANGPTL6,0.5743067140133291,0.3656018171433714,0.1962226086394896,GSE287860 M003
PPAN,0.9051794887941572,0.1226999994344745,1.3360193213858874e-12,GSE287860 M003
P2RY11,1.0062544201333237,0.0967748663105101,4.604111113661293e-24,GSE287860 M003
EIF3G,-0.040608257296041,0.0700078562359107,0.6764160871280764,GSE287860 M003
DNMT1,0.3471076642579903,0.0679843544072477,1.4907108207280128e-06,GSE287860 M003
S1PR2,0.3272008598204964,0.1245830509306032,0.0204443669487221,GSE287860 M003
MRPL4,0.6955787638025038,0.080665602528426,7.399066671632504e-17,GSE287860 M003
ENSG00000266978,1.9134297721884417,1.7899200700416684,,GSE287860 M003
ICAM1,2.54869940865321,0.1036339929876077,3.80072701566209e-131,GSE287860 M003
ENSG00000267607,3.6812150576300553,1.36909657600228,0.0173055095588639,GSE287860 M003
ICAM5,-0.0243789741518359,0.3592536915712466,0.9660913334999416,GSE287860 M003
ZGLP1,-1.0010522019077048,0.2447328317728113,0.0001502790744547,GSE287860 M003
ENSG00000167807,-1.0142199387526254,1.3909810635785202,,GSE287860 M003
FDX2,-1.4767875655323326,1.0129665929252727,0.2350005450800045,GSE287860 M003
ENSG00000267303,0.6873911642317867,1.4723512169326636,,GSE287860 M003
RAVER1,0.1561759752345492,0.0955554475283113,0.1763917489740863,GSE287860 M003
ENSG00000274425,-0.430582106906408,0.5648373206959139,0.571026800739289,GSE287860 M003
ICAM3,-0.6490458778152361,0.1379674727665092,1.0377162956068475e-05,GSE287860 M003
TYK2,0.0307725630922167,0.0729251341135484,0.7707085169169583,GSE287860 M003
CDC37,0.6503525591416397,0.0649555011230298,2.207280615354848e-22,GSE287860 M003
PDE4A,-1.0722631953484467,0.2707564826673502,0.0002527881490914,GSE287860 M003
KEAP1,0.3087338323998922,0.0755311955355237,0.0001519325845704,GSE287860 M003
ENSG00000267197,0.3578490646238365,0.5344917425939766,0.6245526833795557,GSE287860 M003
S1PR5,-0.6605130763264048,0.856328197899427,0.5657800762594275,GSE287860 M003
ATG4D,-0.0263553155609969,0.1012912357968399,0.8608893000946874,GSE287860 M003
KRI1,0.1381575852083283,0.0827883840160604,0.1663881062807378,GSE287860 M003
CDKN2D,-0.198266533395464,0.1066932947799989,0.1177206285719173,GSE287860 M003
AP1M2,-0.57083494076297,1.6953847950998897,,GSE287860 M003
SLC44A2,-0.195369640705194,0.0722641610058423,0.0166209852677174,GSE287860 M003
ILF3-DT,-0.4656001124526426,0.1518878024250468,0.0058229140381735,GSE287860 M003
ILF3,0.3659659156088917,0.0640385240832406,5.8375071270692345e-08,GSE287860 M003
QTRT1,0.2913626215296342,0.1021522662606353,0.01095187864106,GSE287860 M003
DNM2,0.1243480325799245,0.0703787522246667,0.1393882556415283,GSE287860 M003
TMED1,0.375798970546611,0.1380142779522597,0.0157334139175801,GSE287860 M003
C19ORF38,-0.5392902533798279,0.1163198819880938,1.4246052709034668e-05,GSE287860 M003
CARM1,0.8044627600177031,0.0760169016303351,6.851629140484394e-25,GSE287860 M003
YIPF2,0.2947573644480871,0.1001405990522442,0.0083890659285633,GSE287860 M003
TIMM29,0.2586920086524941,0.1242575163832191,0.0747953377559405,GSE287860 M003
SMARCA4,0.4519742879747954,0.0753644951937504,1.1499790581902272e-08,GSE287860 M003
ENSG00000266936,-0.4428918625500876,1.1378720994429816,0.7891340034184676,GSE287860 M003
RN7SL192P,1.7581485125687957,1.8772301740701207,,GSE287860 M003
LDLR,-0.1369740104456266,0.1154120404383805,0.3475170344439586,GSE287860 M003
SPC24,-0.9947062540038756,0.2033487357460282,4.284256828209092e-06,GSE287860 M003
KANK2,1.102667450797668,0.0697286754593781,1.43014751613844e-54,GSE287860 M003
DOCK6,0.0253114327461515,0.2596020292982844,0.9506114198541448,GSE287860 M003
ENSG00000267082,-1.1299122504545756,0.7353650483088571,0.2073232744887852,GSE287860 M003
ENSG00000273733,-1.7638972152980046,0.7895178076207467,0.0535980054558617,GSE287860 M003
TSPAN16,-4.082228144655842,1.3056928667164849,0.0048232660644074,GSE287860 M003
ENSG00000267174,-1.2278393113124653,0.3795757657057182,0.0034098813482343,GSE287860 M003
RAB3D,-1.0125130355208654,0.238470619714301,7.884316600272466e-05,GSE287860 M003
TMEM205,-0.8719974635942823,0.120274291650442,3.337790721101583e-12,GSE287860 M003
CCDC159,-0.8966117042200249,0.1107007083899545,5.4843358532773355e-15,GSE287860 M003
PLPPR2,-0.2093406839592378,0.1094727911977987,0.1060126259877107,GSE287860 M003
ENSG00000267277,-0.0002079076569561,0.810693803998899,0.9998910332497974,GSE287860 M003
SWSAP1,-0.3974782283517294,0.1825015384175929,0.0606479519214201,GSE287860 M003
EPOR,-0.9273195805796384,0.1583898874478685,2.637252405771887e-08,GSE287860 M003
ODAD3,-0.511622026090435,0.4687860415194458,0.3935528748420386,GSE287860 M003
PRKCSH,-0.3672328060890621,0.0756181188061417,5.077046119977402e-06,GSE287860 M003
ZNF653,0.5329946431383461,0.2195155273875481,0.0339493415910163,GSE287860 M003
ECSIT,0.043655174754624,0.0992878966063941,0.7602010063357301,GSE287860 M003
ENSG00000213304,-1.4997741278339354,1.5024479056710691,,GSE287860 M003
ELOF1,0.3184515349161693,0.0790334413401695,0.0001920224565019,GSE287860 M003
ZNF627,-0.0130180151488255,0.1046529460111697,0.9361527259289296,GSE287860 M003
ACP5,-3.650131072366278,0.3317816179298558,8.02423984641458e-27,GSE287860 M003
