gene,k,pooled_log2FC,p,Q,I2,tau2,pi_lo,pi_hi,direction_concordance,loso_direction_robust,class,meta_FDR
RPL5P3,2,-0.20175792355442762,0.8345777756129087,0.6945704355352648,0.0,0.0,,,0.5,False,III_context_dependent,0.9269253072364417
RPL5P34,3,-0.0874634365216191,0.8468564438139445,3.604768535610324,44.51793561104806,0.2762640073321172,-3.072637484608808,2.89771061156557,0.6666666666666666,False,III_context_dependent,0.9269253072364417
RPL9P28,2,0.19896819769470545,0.844714032283175,0.9195957710436738,0.0,0.0,,,0.5,False,III_context_dependent,0.9269253072364417
RPS11P5,2,0.10055657343314055,0.8404937642073445,2.85274066123138,64.94598988299371,0.32939120261500343,,,0.5,False,III_context_dependent,0.9269253072364417
RPS15AP1,3,0.06690833411231208,0.8421228566027492,0.13428241900143081,0.0,0.0,-1.3784426716266571,1.5122593398512811,0.6666666666666666,False,III_context_dependent,0.9269253072364417
RPL37P23,2,0.27445164185346765,0.8514818926343577,0.01260481446890529,0.0,0.0,,,0.5,False,III_context_dependent,0.928019590848682
RPS26P58,2,0.16872741972687993,0.8550566671050699,0.19174904663342773,0.0,0.0,,,0.5,False,III_context_dependent,0.9298261962913876
EIF5AL1,3,0.2025208530260547,0.8590366981935205,35.61229492933748,94.38396204465779,3.6052849816664163,-9.327254694748019,9.732296400800129,0.6666666666666666,False,III_context_dependent,0.9320644264515826
RPL11P3,3,-0.14170060593290254,0.8635521042351211,2.953146328373415,32.27562140134131,0.6796616998100924,-5.158539947824495,4.87513873595869,0.6666666666666666,False,III_context_dependent,0.9348722557009681
RPL23AP57,2,0.09172219681137542,0.8703917390288396,0.11623613708679496,0.0,0.0,,,0.5,False,III_context_dependent,0.9401781590846041
EIF4A1P4,3,0.1792123695437541,0.8811172653568208,7.6712673908364275,73.92868872764019,3.1066519309624434,-8.991215831056701,9.349640570144208,0.6666666666666666,False,III_context_dependent,0.9454466232257922
RPL5P17,3,-0.0920054013620698,0.8800741537582836,0.0757893519878552,0.0,0.0,-2.7158114151677553,2.531800612443616,0.6666666666666666,False,III_context_dependent,0.9454466232257922
DHX35,4,-0.017808425158525806,0.8879929547463958,6.16272091086881,51.320203471990986,0.031867016180265634,-0.7139878959131676,0.678371045596116,0.5,False,III_context_dependent,0.9468955046973465
RPL15P5,2,-0.12350096882816253,0.8863494240634704,1.4614445575946682,31.574551028753422,0.4995721288853632,,,0.5,False,III_context_dependent,0.9468955046973465
RPL19P16,2,-0.16138380597956387,0.8922293724673965,1.088981073520499,8.171039486741275,0.24923711327854756,,,0.5,False,III_context_dependent,0.9468955046973465
RPL37P12,2,-0.24638744190012488,0.8916160239775048,3.237690326232758,69.11378485157478,4.607935992255676,,,0.5,False,III_context_dependent,0.9468955046973465
RPS10P2,2,0.1221090841824137,0.8922054804095971,0.25142767902311297,0.0,0.0,,,0.5,False,III_context_dependent,0.9468955046973465
DDX12P,3,0.1555686151518273,0.899683552869068,71.067391881086,97.18576980657105,3.812681219678179,-9.783109811189881,10.094247041493535,0.6666666666666666,False,III_context_dependent,0.947547743161107
EIF3LP2,3,0.07503782767787756,0.8993877621556884,0.4632267865087862,0.0,0.0,-2.4785449794694716,2.6286206348252263,0.6666666666666666,False,III_context_dependent,0.947547743161107
RPL32P16,3,-0.05102565248375369,0.8949439146730173,1.5559370972970623,0.0,0.0,-1.7136074044298704,1.6115560994623628,0.6666666666666666,False,III_context_dependent,0.947547743161107
RPL7P22,2,0.1102851370900804,0.9006587826747842,0.11565999352736989,0.0,0.0,,,0.5,False,III_context_dependent,0.947547743161107
RPL35P1,3,-0.06683793030955777,0.9074592950711472,2.742879527007754,27.08392839324489,0.27704937892330306,-3.4208429757255163,3.2871671151064006,0.6666666666666666,False,III_context_dependent,0.9512518959124221
RPS24P17,2,-0.13746655389188828,0.908721645814792,0.06370662231126076,0.0,0.0,,,0.5,False,III_context_dependent,0.9512518959124221
RPS3AP38,3,0.08483034285386826,0.9100636694914719,8.367558223046274,76.09816452198065,1.2794864117317668,-5.757072962827617,5.926733648535353,0.6666666666666666,False,III_context_dependent,0.9512518959124221
RPL26L1,4,0.027412614214129525,0.9126065897149739,20.522169499815266,85.3816624990501,0.198604388117239,-1.598408072179582,1.653233300607841,0.5,False,III_context_dependent,0.9518584860468007
RPL23P2,2,0.19320595748030542,0.9168959213085649,14.831156321760261,93.25743739527039,6.394821944764331,,,0.5,False,III_context_dependent,0.9522366634575031
RPS3AP49,2,0.05636433758714264,0.9152004266100999,0.9531643482613545,0.0,0.0,,,0.5,False,III_context_dependent,0.9522366634575031
RPL7P47,2,-0.11051318286650726,0.9236130230823546,1.3390772082397508,25.321707079569816,0.7333490626206538,,,0.5,False,III_context_dependent,0.9571630687926111
RPL12P12,3,-0.0483018065349568,0.9335899457567729,0.3289112229064379,0.0,0.0,-2.5423424420507836,2.4457388289808697,0.6666666666666666,False,III_context_dependent,0.9616302130951409
RPS10P7,2,-0.08755347658635207,0.9378373006061889,5.079424080692601,80.31272868510625,2.08013230169179,,,0.5,False,III_context_dependent,0.9616302130951409
RPS18P12,3,-0.026880424123845906,0.9337487939505345,0.4495440701397576,0.0,0.0,-1.4181738051930233,1.3644129569453316,0.6666666666666666,False,III_context_dependent,0.9616302130951409
RPS27AP7,2,-0.076716457731226,0.9346082373822835,1.833425618161559,45.45729098065426,0.9257992271800737,,,0.5,False,III_context_dependent,0.9616302130951409
RPS29P16,3,-0.07370685546490363,0.9362442506494089,6.512281061009505,69.28879479765622,1.671350421174903,-6.90449369814019,6.757079987210382,0.6666666666666666,False,III_context_dependent,0.9616302130951409
RPL7P15,2,-0.0627209535592829,0.9429167437665722,2.6009924630374046,61.553137342343035,0.9448366316986271,,,0.5,False,III_context_dependent,0.964798777904615
EIF4A1P10,3,0.05531799627073258,0.947974010295453,35.19791603726034,94.31784541481714,2.0176385668612586,-7.062097553204467,7.172733545745931,0.6666666666666666,False,III_context_dependent,0.9679313578806205
EIF4A2,4,0.005021740514305243,0.9539078086216592,4.767303967110867,37.07135058522202,0.011050697959306651,-0.42899463360750045,0.439038114636111,0.75,False,III_context_dependent,0.9699062624350204
RPS20P14,3,-0.017348829100413406,0.9537160859885879,0.2944443021053974,0.0,0.0,-1.3034426888443196,1.2687450306434929,0.6666666666666666,False,III_context_dependent,0.9699062624350204
RPL13AP6,2,-0.03200949140445114,0.9593285230586465,1.42179716560084,29.666479565852267,0.2853719218333769,,,0.5,False,III_context_dependent,0.9727421476833588
RPL23AP43,2,0.05613303832461569,0.9607082242068636,0.0165608190169513,0.0,0.0,,,0.5,False,III_context_dependent,0.9727421476833588
RPS15AP12,2,0.02919393452538362,0.963040798262316,0.0810416072736066,0.0,0.0,,,0.5,False,III_context_dependent,0.9730724732442152
DDX50P1,3,0.03913561282452339,0.9721347660024953,10.288182799140484,80.56022099289403,2.9982734815328933,-8.834662736634723,8.91293396228377,0.6666666666666666,False,III_context_dependent,0.9799337340925885
EIF1P4,2,0.025619050708048072,0.9738722883146962,0.49639632109042175,0.0,0.0,,,0.5,False,III_context_dependent,0.9799337340925885
RPS26,4,-0.009366954049848688,0.9824778088244743,86.18211539229685,96.51899934650694,0.674327703848306,-2.954164634561562,2.935430726461864,0.5,False,III_context_dependent,0.9865460399169153
RPL26P30,2,0.00886694711249259,0.9904292302236418,0.15762817340805038,0.0,0.0,,,0.5,False,III_context_dependent,0.9924755716084014
EIF3C,3,0.0015610198712472133,0.9975974066989716,52.66338297332952,96.20229486394206,0.747228573101866,-4.335313008620011,4.338435048362506,0.6666666666666666,False,III_context_dependent,0.9975974066989717
DHX15,4,0.7463721929341723,2.2642188284775203e-21,5.454933289086782,45.00391038691814,0.01069674746268642,0.3329044313752163,1.1598399544931284,1.0,True,II_conserved_high_het,1.0981461318115974e-18
DDX56,4,0.7332700226776628,4.3166670308329746e-08,9.058875880577638,66.88330826529985,0.04327963480289833,-0.0540330232585996,1.5205730686139254,1.0,True,II_conserved_high_het,4.187167019907986e-06
EIF2B2,4,0.5099977717559405,9.129693796678298e-07,3.9397996521044987,23.85399601734803,0.011375080708326409,0.03618745230717396,0.9838080912047071,0.75,True,II_conserved_high_het,7.379835818981624e-05
DDX39A,4,0.6484964286399547,1.6477004668501823e-05,8.675862253819396,65.42130439335523,0.0520961167576511,-0.22163805551396665,1.518630912793876,1.0,True,II_conserved_high_het,0.0008879274738025982
EIF5A2,4,1.2958054064350246,8.51894458663484e-05,6.4293415644906835,53.3389232799665,0.22131365437328432,-0.5325591925861526,3.124170005456202,1.0,True,II_conserved_high_het,0.0037560801131980887
EIF2S1,4,0.8957123395038716,9.449806172991349e-05,21.753022060546183,86.20881277254277,0.16858658981304214,-0.6011159049019182,2.3925405839096614,1.0,True,II_conserved_high_het,0.003819296661584003
EIF3F,4,-0.49534859636502027,0.00016140164333256532,8.136763604787607,63.13030406542936,0.03711881700080455,-1.2373212784289493,0.2466240856989088,1.0,True,II_conserved_high_het,0.006021522847407244
EIF4ENIF1,4,0.5318611232001087,0.00019963429223705627,10.338285125125646,70.981647694075,0.05475052993970092,-0.34083539248266126,1.4045576388828787,0.75,True,II_conserved_high_het,0.0069159022667837355
DDX42,4,0.23439828417892264,0.00023916098137590584,3.2852451278831403,8.682613223048564,0.0019306725752800164,-0.012152120977440367,0.4809486893352857,0.75,True,II_conserved_high_het,0.007732871731154289
RPL31,4,-0.5245339866196684,0.00025906134919469404,8.635262076803016,65.25872668000514,0.045635946211685714,-1.3436818570361095,0.29461388379677267,1.0,True,II_conserved_high_het,0.007852797147464162
DDX19A,3,0.49738589936221356,0.00031975407289994547,3.7293304176428634,46.37106997711114,0.027207282575204474,-0.4285298027832001,1.4233016015076272,1.0,True,II_conserved_high_het,0.009122395609204326
EIF1AD,4,0.8435337098054513,0.00040450314899430904,20.343652375737584,85.25338545610481,0.17130803358220276,-0.676665485989764,2.3637329056006666,1.0,True,II_conserved_high_het,0.010899112625679993
RPS27,4,-0.7854233946523447,0.0004299121952857504,22.964504076443667,86.93636061108188,0.15130195535286442,-2.2124275938847315,0.6415808045800423,1.0,True,II_conserved_high_het,0.010974074458609945
DDX24,4,0.7211741610431475,0.000463788369208632,18.771055687020525,84.01794736523857,0.1202189247614388,-0.5623225527612072,2.004670874847502,0.75,True,II_conserved_high_het,0.011246867953309326
DHX38,4,0.3788811427779368,0.0006067988721848833,5.8472494800480455,48.693825870837486,0.021489945876698616,-0.20535433120064422,0.9631166167565177,0.75,True,II_conserved_high_het,0.012795541435202975
EIF4B,4,-0.8402821145945343,0.0005948575294548487,33.1562599146439,90.95193484511499,0.1973524666107008,-2.454349850814281,0.7737856216252126,1.0,True,II_conserved_high_het,0.012795541435202975
DDX31,4,0.5449714264101101,0.0007026709150448533,10.78295557399734,72.17831438316988,0.07071252395296826,-0.4440383838068359,1.533981236627056,1.0,True,II_conserved_high_het,0.013965924405199816
RPL30,4,-0.44577759349698,0.0010292612398593462,9.746446852250582,69.21955205340026,0.046789678021403124,-1.2586018301947903,0.36704664320083025,1.0,True,II_conserved_high_het,0.019199680820453188
DDX46,4,0.3272297820121658,0.0013402808504643798,5.656076725709035,46.95970112350402,0.018416548907994927,-0.21309803282127693,0.8675575968456085,1.0,True,II_conserved_high_het,0.022180495326751874
DHX57,4,0.4541885525395066,0.0014634553617650721,9.644364333647962,68.89375083505108,0.054189542352991935,-0.4148317979113885,1.3232089029904017,1.0,True,II_conserved_high_het,0.022180495326751874
EIF2D,4,-0.36714773399153927,0.001290045080107658,6.433862189833132,53.37170875775617,0.026287756637123235,-0.9980689813253265,0.2637735133422479,1.0,True,II_conserved_high_het,0.022180495326751874
RPL38,4,-0.37767765767042794,0.0014227837701980652,8.281259556431461,63.77362671032193,0.032573582205878686,-1.0646061701463405,0.30925085480548464,1.0,True,II_conserved_high_het,0.022180495326751874
DDX20,4,0.598950519580907,0.0017289910058324429,17.879378628480318,83.2208933971494,0.11817292513319093,-0.6528296666278107,1.8507307057896245,1.0,True,II_conserved_high_het,0.022990965959681513
RPL10,4,-0.5060943583330317,0.00207750316236488,16.482551890870305,81.79893489877801,0.07512192841591321,-1.5231868824573023,0.5109981657912388,1.0,True,II_conserved_high_het,0.026515500888078074
DDX5,4,0.7756969937000852,0.002254119655844432,26.94320921470309,88.86546893469959,0.20987546493061068,-0.8912665380913024,2.4426605254914726,1.0,True,II_conserved_high_het,0.02790838097660096
RPL15,4,-0.5285724053062304,0.002301722142400079,14.424517437990072,79.2020772071109,0.0794831273432802,-1.5819149982083796,0.5247701875959188,1.0,True,II_conserved_high_het,0.02790838097660096
EIF5,4,0.7871021168853152,0.002706782525647215,30.01093285336407,90.00364295685759,0.23142719225094366,-0.9568667671954594,2.5310710009660897,1.0,True,II_conserved_high_het,0.03201925670582681
RPL11,4,-0.41217864154337,0.003236640818512021,8.832995601924758,66.03643729488235,0.04313863504004669,-1.2092917672752859,0.384934484188546,1.0,True,II_conserved_high_het,0.03650629760414721
DDX28,4,0.4973152069616363,0.0034411321862116537,7.554364430724867,60.28785707241635,0.06409368993646493,-0.47317513721425813,1.4678055511375308,1.0,True,II_conserved_high_het,0.03793066159801482
RPL13A,4,-0.5153588618947951,0.004100926775271322,13.460474493364563,77.71252416488831,0.08682534689184276,-1.6134794115961915,0.5827616878066013,1.0,True,II_conserved_high_het,0.043238032304491116
DHX9,4,0.5936549589434545,0.004446559411954493,24.66906813123805,87.83902179020234,0.14190282995933032,-0.7768538040013448,1.964163721888254,1.0,True,II_conserved_high_het,0.04492877739162352
EIF4E3,4,-0.5836319266862955,0.0050376196964298904,4.794151498559909,37.423754737388784,0.064907770922377,-1.6305166092778678,0.4632527559052768,0.75,True,II_conserved_high_het,0.04986215413813259
RPL4P6,2,1.6383807208272851,0.005258988034752203,1.7444424681331974,42.6750942912928,0.2966117993741788,,,1.0,True,II_conserved_high_het,0.05101218393709637
EIF3L,4,-0.7935812728345537,0.005388378058734996,38.36842997197112,92.18107177647988,0.2694320114305601,-2.6783664769164037,1.0912039312472965,1.0,True,II_conserved_high_het,0.05101280108283487
RPL34,4,-0.650900452348189,0.005506702589648305,25.905761428636836,88.41956447308385,0.17882842002430138,-2.1897530354076165,0.8879521307112385,1.0,True,II_conserved_high_het,0.05101280108283487
RPS11,4,-0.3230856931821444,0.0056217313015048745,5.880378472365202,48.98287560743787,0.024210919210411776,-0.9420235816274363,0.29585219526314743,1.0,True,II_conserved_high_het,0.05101280108283487
RPS4X,4,-0.7452365861082717,0.0056797757906661495,27.771355725364984,89.19750252862178,0.2116578681320806,-2.4420025724690113,0.9515294002524681,1.0,True,II_conserved_high_het,0.05101280108283487
RPL28,4,-0.7377388372322599,0.005834034935851758,27.38307234680305,89.04432650213464,0.23616805807525493,-2.5032735831066955,1.027795908642176,1.0,True,II_conserved_high_het,0.051445580797965504
RPS9,4,-0.6264093051955529,0.006045396423352811,18.874885010015824,84.10586343488677,0.15248111467635203,-2.0657221016824785,0.8129034912913727,1.0,True,II_conserved_high_het,0.052357451166537734
RPL17,4,0.8152802052688791,0.006670199856105689,26.31027911865531,88.59761241425656,0.3069418096488195,-1.1905587864304468,2.8211191969682052,0.75,True,II_conserved_high_het,0.056755209301951916
RPL18,4,-0.6048853793532433,0.007498443916212309,15.968738022524407,81.21329314960015,0.14954287868348504,-2.0306756401961916,0.820904881489705,1.0,True,II_conserved_high_het,0.061639750836660505
RPS28,4,-0.5956677907502363,0.0079111222558453,13.440720025945327,77.67976719841688,0.1362590390852695,-1.9702608935702306,0.7789253120697579,1.0,True,II_conserved_high_het,0.0639482382347495
RPL19,4,-0.5195489157393287,0.008383732764025919,16.204943825942102,81.48713113588599,0.10484167401004735,-1.7258716992370122,0.6867738677583548,1.0,True,II_conserved_high_het,0.06558242565407373
DHX30,4,0.4252258493685058,0.008597234554737784,11.923111616227207,74.83878289022275,0.07168393716458756,-0.570385035432465,1.4208367341694768,1.0,True,II_conserved_high_het,0.0656505669909553
RPS6,4,-0.2885258976743778,0.008663167602930184,7.9630813902570905,62.3261416909473,0.02742408177576863,-0.921062073112126,0.3440102777633704,1.0,True,II_conserved_high_het,0.0656505669909553
RPS6KA3,4,0.4690579409660592,0.009205029022102507,12.140625484895338,75.28957627650712,0.08798689639054363,-0.6353245695698493,1.5734404515019675,1.0,True,II_conserved_high_het,0.06868367808799564
DHX29,4,0.5101462325128285,0.0107332610489626,14.923636478998628,79.89766097410798,0.11870654083128805,-0.757609507932578,1.777901972958235,1.0,True,II_conserved_high_het,0.07549040090522106
RPS13,4,-0.42270091744920596,0.010620095489822588,14.145287218043816,78.79152290260193,0.07429274545473372,-1.4374187465227166,0.5920169116243046,1.0,True,II_conserved_high_het,0.07549040090522106
RPS23,4,-0.5123444838119572,0.011645910709977614,14.225937397228433,78.91175873876351,0.09852179263534769,-1.702124000099332,0.6774350324754178,1.0,True,II_conserved_high_het,0.0806895242048449
RPS14,4,-0.5144192390595074,0.01204372754325242,16.35696468289466,81.65918886443976,0.11779363471468124,-1.7864764769026982,0.7576379987836835,1.0,True,II_conserved_high_het,0.08227053321799188
RPL7A,4,-0.5833609888590681,0.012756606569575125,31.179121359749924,90.37817658366475,0.17529442131977332,-2.110141159228199,0.943419181510063,1.0,True,II_conserved_high_het,0.085929919253388
EIF4G1,4,0.7339553947892384,0.013447862664022567,36.86873041483586,91.86302330933313,0.29326555603975085,-1.2315555757475662,2.699466365326043,0.75,True,II_conserved_high_het,0.08595205275786298
RPL13P12,3,-0.46250939519489964,0.012938612128974538,6.466144418399205,69.06966701348234,0.06191007100581506,-1.7993695366975255,0.8743507463077264,1.0,True,II_conserved_high_het,0.08595205275786298
RPS2,4,-0.3953422638598963,0.01383052355807359,11.031579001403324,72.80534364465531,0.06582123528414456,-1.3585992652096053,0.5679147374898126,1.0,True,II_conserved_high_het,0.08711433669695702
RPS3A,3,-0.4704559536099072,0.01510647525724633,8.795521671739092,77.26115545339165,0.07390392559071877,-1.906484071260691,0.9655721640408764,1.0,True,II_conserved_high_het,0.09393128845851885
RPL13,4,-0.4550409989475471,0.015550514764615036,12.330187696817628,75.66947013487648,0.0873198546017168,-1.5697923675942764,0.6597103696991823,1.0,True,II_conserved_high_het,0.09427499576047865
RPL7,4,-0.5086776880943996,0.015455614785743468,23.12725567808495,87.02829232418287,0.13360198464988346,-1.8503321375268125,0.8329767613380133,1.0,True,II_conserved_high_het,0.09427499576047865
EIF4G2,4,0.7066117934363378,0.015892278406381577,51.879105216526085,94.21732509171275,0.30346692399102093,-1.2791294931169412,2.692353079989617,0.75,True,II_conserved_high_het,0.09515746947030944
RPL29,4,-0.2944882054626176,0.016475110843542504,8.262440290904886,63.691114315194085,0.03317563353468199,-0.993570767272234,0.40459435634699875,1.0,True,II_conserved_high_het,0.09744425315997701
EIF3E,4,-0.45825750688582023,0.016744543610286978,23.28919495195045,87.11848989976035,0.12357039849823875,-1.7322887054908391,0.8157736917191986,0.75,True,II_conserved_high_het,0.0978446223010745
RPL27A,4,-0.3253457814448068,0.01752350142315493,7.981440086847836,62.412798099637044,0.04014681384845235,-1.0977300360950717,0.44703847320545814,1.0,True,II_conserved_high_het,0.09998703753211931
RPS25,4,-0.46006578118324937,0.019449425023873434,14.465394452186272,79.26084898744959,0.09515370114646822,-1.6246618181912138,0.7045302558247151,1.0,True,II_conserved_high_het,0.10842495559285764
RPL39,4,-0.2830949458581913,0.019740991296837183,7.025405770060956,57.2978401790738,0.030101115213684058,-0.9570505759784274,0.3908606842620448,1.0,True,II_conserved_high_het,0.10879978157915948
EIF4BP6,3,-1.0139278206789222,0.020300185925670924,9.67467273855231,79.32746611644794,0.4254912071666635,-4.391905895019372,2.364050253661527,1.0,True,II_conserved_high_het,0.10911659281480579
RPL23A,4,-0.3248392329675257,0.020473422569375933,6.801383839091388,55.89132930923103,0.035712629776140765,-1.073619025505847,0.42394055957079557,1.0,True,II_conserved_high_het,0.10911659281480579
RPLP0,4,-0.5565860990636843,0.020072392421056327,23.183147529706826,87.059565591101,0.16096215984521894,-2.043408616995296,0.9302364188679274,1.0,True,II_conserved_high_het,0.10911659281480579
RPL14,4,-0.5174266935908396,0.021293156839046697,26.449093416047535,88.65745622048505,0.15826786581328975,-1.9714874387918242,0.936634051610145,1.0,True,II_conserved_high_het,0.11225196811888748
DDX27,4,0.2248482743453371,0.021823069758307792,4.33832425843175,30.848875711183872,0.012164813919386022,-0.2447827033010051,0.6944792519916794,0.75,True,II_conserved_high_het,0.1125977535402051
RPL23,4,-0.45155965982112406,0.02161523771193997,18.992609999041107,84.2043826511919,0.11137166625465963,-1.6841811996380238,0.7810618799957758,1.0,True,II_conserved_high_het,0.1125977535402051
RPLP1,4,-0.2878795329892032,0.022481532928433582,7.226585741204815,58.48661999684735,0.032924754481230036,-0.9911736046566153,0.4154145386782089,1.0,True,II_conserved_high_het,0.11357857781552383
RPS6KL1,4,0.892849157542688,0.02229189111011111,21.86272323403525,86.27801318305266,0.4904868157293538,-1.6593054425936449,3.4450037576790207,1.0,True,II_conserved_high_het,0.11357857781552383
RPL36A,3,0.8143230698630871,0.02294590478280189,10.082338389205338,80.16333192961167,0.2988087159921307,-1.997281251934806,3.6259273916609804,1.0,True,II_conserved_high_het,0.11472952391400944
RPL18A,4,-0.3065199664363464,0.0236206391664934,5.353143795236002,43.958165243574584,0.03011974674597428,-1.0071070612151631,0.3940671283424705,1.0,True,II_conserved_high_het,0.1168980611811153
RPS15,4,-0.574137063636307,0.02540251620165927,18.970156629638172,84.18568671534885,0.18929269920971292,-2.1820412504761943,1.03376712320358,1.0,True,II_conserved_high_het,0.12320220357804745
RPS3,4,-0.5585235215597345,0.02532190286808486,22.011935188565392,86.37103019657073,0.18536941803127407,-2.1425299099075765,1.0254828667881077,1.0,True,II_conserved_high_het,0.12320220357804745
RPS19,4,-0.40929880447503736,0.02575305534728093,13.502858373399123,77.78248192316039,0.08940208247184273,-1.525844687045323,0.7072470780952482,1.0,True,II_conserved_high_het,0.123665661816151
RPL22,4,-0.6390579538968327,0.027426624101023832,33.90259374567128,91.15111952051443,0.2740061416743625,-2.54314305094646,1.2650271431527949,1.0,True,II_conserved_high_het,0.13041090871565253
RPS12,4,-0.39324970680732696,0.028181862844592034,16.806388450271104,82.14964500626185,0.09318471369593467,-1.5197161498090792,0.7332167361944252,1.0,True,II_conserved_high_het,0.13270100465657414
RPL3,3,-0.6565636869978069,0.0302099013569667,30.111919692831496,93.35811193573247,0.234429004089143,-3.113976777446324,1.80084940345071,1.0,True,II_conserved_high_het,0.13822454866159292
RPL6,3,-0.568072441286204,0.030519502377283195,23.559663881517206,91.51091454420528,0.17204045024392925,-2.6803108006530008,1.544165918080593,1.0,True,II_conserved_high_het,0.13833606217740513
RPL13AP5,3,-0.5295960387050174,0.03176371023247341,4.092406998156751,51.129005475241975,0.09656577374830085,-2.236560834923705,1.1773687575136702,1.0,True,II_conserved_high_het,0.14264258761805187
DDX51,4,0.289603541005414,0.03470739037154692,7.0967423550501545,57.727083076854946,0.0398712006152568,-0.48129922245008544,1.0605063044609135,0.75,True,II_conserved_high_het,0.1530280393654569
RPL12,4,-0.3266064950713536,0.0345972228522179,13.411187679463001,77.63061652925788,0.06477143718955551,-1.274219083098931,0.621006092956224,1.0,True,II_conserved_high_het,0.1530280393654569
EIF3H,4,-0.36753337072138004,0.03621343807924197,16.261080998416368,81.55104202302317,0.09220415013651925,-1.4836383038618592,0.7485715624190991,0.75,True,II_conserved_high_het,0.15485503514664364
EIF4E,4,0.7225266145262644,0.036027617712018366,55.95401217430414,94.63845418152572,0.43595551593122533,-1.6477347063778747,3.0927879354304033,0.75,True,II_conserved_high_het,0.15485503514664364
RPL12P14,2,1.7591529937551036,0.0380635956617739,2.028413302882326,50.700382482257226,0.7624852314047295,,,1.0,True,II_conserved_high_het,0.16052907735617689
RPL41P1,3,-0.5940499595585306,0.03880347167701762,17.279792761909967,88.42578711702711,0.19804948883304363,-2.8736658810524522,1.6855659619353913,1.0,True,II_conserved_high_het,0.16223865313235813
RPL4,4,-0.46665696360277575,0.039800260979013784,21.080723398169408,85.76898931153136,0.1495722446446087,-1.8937927729166995,0.9604788457111479,1.0,True,II_conserved_high_het,0.16498398781898876
RPLP2,4,-0.28418651955388563,0.04526997523376419,10.358456666294089,71.0381565840609,0.04994294942952808,-1.126725949556794,0.5583529104490229,1.0,True,II_conserved_high_het,0.1799667048227511
RPL7P1,3,-1.127476859487112,0.048540872405308196,10.404852652493686,80.7781996843495,0.6831153138289282,-5.451173032368651,3.196219313394426,1.0,True,II_conserved_high_het,0.19058627231998462
RPL9,4,-0.28918182765598743,0.050333478140432,11.645587115714742,74.23916913599184,0.05604729617552202,-1.1773067489354543,0.5989430936234793,1.0,True,II_conserved_high_het,0.19374394363578984
RPL27,4,-0.21772762274737345,0.05086447163188151,5.391672581976489,44.35863909784643,0.021535567510525527,-0.8042741288030423,0.3688188833082954,1.0,True,II_conserved_high_het,0.19424621056269709
DDX58,4,-0.4265912938097804,0.051451462220129314,3.058925758667829,1.9263546524741821,0.004162655230297261,-1.153235277404822,0.3000526897852613,0.75,True,II_conserved_high_het,0.19495280606845872
RPS2P5,3,-0.4567706895690567,0.05413998646252249,9.54186983146297,79.03974760371094,0.11320057829750557,-2.227991702069222,1.3144503229311089,1.0,True,II_conserved_high_het,0.20198379564864158
DHX34,4,0.3770533754013028,0.05560009442666908,15.721765768739939,80.91817392442654,0.11781902042363987,-0.8824103603375932,1.6365171111401988,1.0,True,II_conserved_high_het,0.2038828432749086
DHX37,4,0.39958870964762544,0.0559623402203485,11.301601383684451,73.4550892554842,0.11143438061543016,-0.8539148180474339,1.6530922373426846,0.75,True,II_conserved_high_het,0.2038828432749086
RPL3P7,3,-0.8305401610888398,0.05525988609437264,0.5841977944859227,0.0,0.0,-2.69483228960094,1.0337519674232607,1.0,True,II_conserved_high_het,0.2038828432749086
RPSAP19,2,-1.0815450339817572,0.05633051752337681,1.8140288490439507,44.87408507714577,0.3332272306872163,,,1.0,True,II_conserved_high_het,0.2038828432749086
RPS24,4,-0.2994465519453871,0.0568086533976591,11.634971692171863,74.21566567266827,0.06675355623909938,-1.2619347571720065,0.6630416532812324,1.0,True,II_conserved_high_het,0.2040903473915901
RPS15P4,3,-1.0099714845294447,0.058895655744857084,12.497005493601884,83.99616611336256,0.6825474118595533,-5.244133010255705,3.2241900411968163,1.0,True,II_conserved_high_het,0.21003230173717416
RPS5,4,-0.5719264112383978,0.06136654645504829,35.62863796098668,91.57980722337746,0.3113775981269312,-2.5968053456483453,1.4529525231715494,1.0,True,II_conserved_high_het,0.2172465330707914
RPL23AP7,2,0.7061420531231637,0.06335304694248126,2.6709559381246124,62.56022101577082,0.1951276222990007,,,1.0,True,II_conserved_high_het,0.22105199832448497
RPL22P1,2,-0.5305956148398051,0.06386401884334322,0.7876605765197758,0.0,0.0,,,1.0,True,II_conserved_high_het,0.2212432081358676
RPL23AP42,3,-0.4269954940609046,0.06434148430965139,2.5758795195933266,22.356617039458623,0.03801328753473309,-1.7270586280179228,0.8730676398961135,1.0,True,II_conserved_high_het,0.22131645312185055
RPS17,4,0.8940213930598903,0.06995785083169104,75.04706311268633,96.00250845859834,0.9269450374489653,-2.5488041741133576,4.336846960233138,0.75,True,II_conserved_high_het,0.23894054685471938
RPL7P57,3,1.6429707696666818,0.07085083169303033,3.2505286005513483,38.47154583839798,0.9585330232152621,-4.106738563667405,7.392680103000768,1.0,True,II_conserved_high_het,0.24029827532251546
RPS7,4,-0.20519231724566064,0.07199889003043844,6.927873214353985,56.69666711301462,0.02673611816603503,-0.839639839243701,0.42925520475237966,1.0,True,II_conserved_high_het,0.2424962615608517
