gene_symbol,k_studies,pooled_log2FoldChange,pooled_SE,tau2,Q,I2,z,p,n_up,n_down,direction_concordance,log2fc_GSE287860,padj_GSE287860,log2fc_GSE288000,padj_GSE288000,meta_FDR,is_translation_factor
EIF1P7,1,-0.8968482690784597,0.893292454915493,0.0,,,-1.0039805711370338,0.3153879785019442,0,1,1.0,-0.8968482690784597,0.4393909821779052,,,,True
RPL30P4,1,-0.9838239620265506,1.0099960524819431,0.0,,,-0.9740869378735909,0.33001337456528523,0,1,1.0,-0.9838239620265506,0.454534650717349,,,,True
RPL13AP20,1,-0.3171517612009164,0.3264689981198646,0.0,,,-0.9714605767389671,0.33131897564158197,0,1,1.0,-0.3171517612009164,0.4557843327474444,,,,True
EIF4HP2,1,-1.3786061506497278,1.4217248804287357,0.0,,,-0.9696715374594802,0.33221024210461536,0,1,1.0,-1.3786061506497278,0.4566798606943115,,,,True
DDX11L10,1,-0.4281588774378291,0.4451081053718218,0.0,,,-0.9619210979772337,0.33608923968447413,0,1,1.0,-0.4281588774378291,0.4607397799897452,,,,True
RPL15P5,1,-0.8021384099315754,0.8412129677160315,0.0,,,-0.9535497439007068,0.34031160505880576,0,1,1.0,-0.8021384099315754,0.465155568183027,,,,True
RPL17P43,1,-1.3507510677045336,1.4531369719565077,0.0,,,-0.9295414635867936,0.3526085474250029,0,1,1.0,-1.3507510677045336,,,,,True
RPS4XP13,1,-0.7978201245484235,0.8588860139913145,0.0,,,-0.9289010550316069,0.3529403661832,0,1,1.0,-0.7978201245484235,0.4782274480151649,,,,True
RPL21P89,1,-0.8037101222166295,0.8805694675791261,0.0,,,-0.9127163180279242,0.3613917594072641,0,1,1.0,-0.8037101222166295,0.4869195574354284,,,,True
RPL7P48,1,-1.1122306079994695,1.2328022880528746,0.0,,,-0.9021970666165459,0.3669521928103193,0,1,1.0,-1.1122306079994695,0.492615587420056,,,,True
RPL13P5,1,0.2941624736525824,0.3396586610003798,0.0,,,0.8660532099673252,0.38646098266965223,1,0,1.0,0.2941624736525824,0.5128156382582726,,,,True
RPL9P32,1,-0.4341746574857319,0.5029762133098149,0.0,,,-0.8632111141571942,0.38802140407418595,0,1,1.0,-0.4341746574857319,0.5142950278054227,,,,True
RPS2P45,1,1.498798030123147,1.742255918533759,0.0,,,0.8602628432363137,0.3896441700956189,1,0,1.0,1.498798030123147,,,,,True
RPS7P3,1,1.4669252010435374,1.7135487026718934,0.0,,,0.8560744137334397,0.39195662016976107,1,0,1.0,1.4669252010435374,,,,,True
RPS7P14,1,-1.34046706539093,1.5697811393722951,0.0,,,-0.8539197164306227,0.3931494742897135,0,1,1.0,-1.34046706539093,,,,,True
RPS20P22,1,-0.8611865468041922,1.0212815358132423,0.0,,,-0.8432410815284473,0.39909362687661964,0,1,1.0,-0.8611865468041922,0.525472437554013,,,,True
EIF1P5,1,0.868738291168354,1.0636025281521346,0.0,,,0.8167884789420998,0.4140493173292533,1,0,1.0,0.868738291168354,0.5402306077566854,,,,True
RPL7P16,1,-0.7632665239702313,0.9351063071165044,0.0,,,-0.8162350292811535,0.41436572570957253,0,1,1.0,-0.7632665239702313,0.5405422352230328,,,,True
RPL9P3,1,-0.6128133914480258,0.7590845669419503,0.0,,,-0.8073058235353239,0.4194903097071101,0,1,1.0,-0.6128133914480258,0.5452200444349918,,,,True
RPL32P2,1,-0.8115972313881039,1.0274750320893542,0.0,,,-0.7898948451698469,0.42958918209369856,0,1,1.0,-0.8115972313881039,0.5547676860862345,,,,True
RPS3AP18,1,-1.314349690437706,1.667253966714715,0.0,,,-0.7883320218020542,0.43050252182803783,0,1,1.0,-1.314349690437706,,,,,True
RPL9P28,1,1.063779692344824,1.3583831726956763,0.0,,,0.7831219597882537,0.43355549681593586,1,0,1.0,1.063779692344824,,,,,True
RPL23AP3,1,-0.6870594801974709,0.8846709617670242,0.0,,,-0.7766271414912861,0.4373787836302452,0,1,1.0,-0.6870594801974709,0.5623864229395353,,,,True
RPL7P8,1,-0.7886814608902891,1.0332711614484071,0.0,,,-0.7632860475702623,0.44529282119248426,0,1,1.0,-0.7886814608902891,0.5704572412433406,,,,True
RPL21P37,1,-0.8724034455833253,1.1434494247850775,0.0,,,-0.7629576146293502,0.4454886740912126,0,1,1.0,-0.8724034455833253,0.5706382097022789,,,,True
RPL9P18,1,-0.9022493886123736,1.227748457193829,0.0,,,-0.73488130514501,0.4624117848380668,0,1,1.0,-0.9022493886123736,0.5867075786747965,,,,True
RPL6P27,1,-0.089107417285124,0.1216473939887189,0.0,,,-0.7325057641052917,0.46385992582394286,0,1,1.0,-0.089107417285124,0.5880453343808957,,,,True
RPL36AP21,1,-1.1560579345081503,1.6013883584256083,0.0,,,-0.7219097906048968,0.4703499414469162,0,1,1.0,-1.1560579345081503,,,,,True
RPSAP36,1,-0.6815257557879142,0.958951480724508,0.0,,,-0.710698892996137,0.4772708458036228,0,1,1.0,-0.6815257557879142,0.6006395558855367,,,,True
RPS4XP2,1,1.099772834977919,1.5485005736411466,0.0,,,0.7102179060818243,0.4775690185899628,1,0,1.0,1.099772834977919,,,,,True
RPL13AP6,1,0.3665838839913435,0.5171955956422191,0.0,,,0.7087915811350715,0.4784538229536336,1,0,1.0,0.3665838839913435,0.6016936731634182,,,,True
RPL4P2,1,-1.1664126577614122,1.6722307224743318,0.0,,,-0.6975189739580426,0.48547806936772775,0,1,1.0,-1.1664126577614122,,,,,True
RPL12P14,1,0.7113424498355981,1.0270035307279577,0.0,,,0.6926387578544997,0.48853628103274105,1,0,1.0,0.7113424498355981,0.6116138386292881,,,,True
RPS15AP11,1,-0.6671219688248058,0.9688901326440096,0.0,,,-0.6885424325710625,0.4911112587897458,0,1,1.0,-0.6671219688248058,0.6140208278622147,,,,True
RPL23AP88,1,-1.272663146659601,1.8576969901531983,0.0,,,-0.6850757434637651,0.4932961259092793,0,1,1.0,-1.272663146659601,,,,,True
RPL13AP3,1,-0.979837368155538,1.434505134774752,0.0,,,-0.6830490490432393,0.4945758493298015,0,1,1.0,-0.979837368155538,,,,,True
RPL10P7,1,1.239658076265873,1.8621884077387252,0.0,,,0.6656995989848324,0.5056031298940589,1,0,1.0,1.239658076265873,,,,,True
RPL21P120,1,-0.6437065860461154,0.9774537012050787,0.0,,,-0.6585545537885891,0.5101818543536678,0,1,1.0,-0.6437065860461154,0.631198394663179,,,,True
RPS15AP24,1,0.6078465865178981,0.928143578126132,0.0,,,0.6549057719551377,0.5125284237872534,1,0,1.0,0.6078465865178981,0.633381759632105,,,,True
RPL7P47,1,0.7469644768229385,1.1534086636138712,0.0,,,0.6476147616947338,0.5172341472334958,1,0,1.0,0.7469644768229385,0.6376925569965353,,,,True
RPSAP17,1,-0.37365522366008275,0.5874002357513474,0.0,,,-0.6361169112949674,0.5247002237455517,0,1,1.0,-0.37365522366008275,0.6439698765776977,,,,True
RPS25P3,1,-0.764220638986668,1.2064264841537244,0.0,,,-0.6334581087406649,0.526434528705944,0,1,1.0,-0.764220638986668,0.6456056935018748,,,,True
RPS26P8,1,-0.9586129931544042,1.554916062547718,0.0,,,-0.6165046565817348,0.5375614995320286,0,1,1.0,-0.9586129931544042,,,,,True
RPS26P6,1,1.0568449004133753,1.7223656132978111,0.0,,,0.613600789666159,0.539479161599244,1,0,1.0,1.0568449004133753,,,,,True
RPS20P10,1,0.4204304418783625,0.6993582354758411,0.0,,,0.6011660699073672,0.5477293811042246,1,0,1.0,0.4204304418783625,0.6644325427274527,,,,True
