gene,full_meta_log2FC,full_meta_p,removed_study,loo_meta_log2FC,loo_meta_p,loo_k,direction_preserved,full_meta_FDR,significance_preserved
RPL32P3,0.6236787363429676,0.5000689755419978,GSE288000,0.6236787363429676,0.5000689755419978,2,True,0.7305224492104486,False
RPL34,-0.650900452348189,0.005506702589648305,GSE278320,-0.36308563080555184,1.5412991465251063e-05,3,True,0.05101280108283487,True
RPL34,-0.650900452348189,0.005506702589648305,GSE284044,-0.7961191152379499,0.005373022963891712,3,True,0.05101280108283487,True
RPL34,-0.650900452348189,0.005506702589648305,GSE287860,-0.8305615287316769,0.046269121554973,3,True,0.05101280108283487,True
RPL34,-0.650900452348189,0.005506702589648305,GSE288000,-0.7536354249752516,0.08940900197879867,3,True,0.05101280108283487,False
RPL34-DT,-1.3101258458236607,0.04071404637456478,GSE278320,-1.3101258458236607,0.04071404637456478,2,True,0.16734163128528745,True
RPL34-DT,-1.3101258458236607,0.04071404637456478,GSE284044,-1.3101258458236607,0.04071404637456478,2,True,0.16734163128528745,True
RPL34-DT,-1.3101258458236607,0.04071404637456478,GSE287860,-1.1057542879291355,0.15706563190081504,1,True,0.16734163128528745,False
RPL34-DT,-1.3101258458236607,0.04071404637456478,GSE288000,-1.7272689637597824,0.12183048047760262,1,True,0.16734163128528745,False
RPL34P18,-0.37093496481652555,0.3554057814494581,GSE278320,-0.1231255080444153,0.8220047759239748,2,True,0.6308943261849955,False
RPL34P18,-0.37093496481652555,0.3554057814494581,GSE284044,-0.37093496481652555,0.3554057814494581,3,True,0.6308943261849955,False
RPL34P18,-0.37093496481652555,0.3554057814494581,GSE287860,-0.18986732306077733,0.8661828890878599,2,True,0.6308943261849955,False
RPL34P18,-0.37093496481652555,0.3554057814494581,GSE288000,-0.5069044068378168,0.22499363003342665,2,True,0.6308943261849955,False
RPL34P33,-0.37839306351649293,0.7503808772419227,GSE278320,-0.028147076970187996,0.9875020340527103,1,True,0.8876456718593475,False
RPL34P33,-0.37839306351649293,0.7503808772419227,GSE284044,-0.37839306351649293,0.7503808772419227,2,True,0.8876456718593475,False
RPL34P33,-0.37839306351649293,0.7503808772419227,GSE287860,-0.651529328137958,0.681368872046678,1,True,0.8876456718593475,False
RPL34P33,-0.37839306351649293,0.7503808772419227,GSE288000,-0.37839306351649293,0.7503808772419227,2,True,0.8876456718593475,False
RPL34P34,-0.6881000693473882,0.5631332011041159,GSE278320,0.3091112814038673,0.7192704301793817,1,False,0.7849931986149186,False
RPL34P34,-0.6881000693473882,0.5631332011041159,GSE284044,-0.6881000693473882,0.5631332011041159,2,True,0.7849931986149186,False
RPL34P34,-0.6881000693473882,0.5631332011041159,GSE287860,-2.108363629101162,0.11224166930609075,1,True,0.7849931986149186,False
RPL34P34,-0.6881000693473882,0.5631332011041159,GSE288000,-0.6881000693473882,0.5631332011041159,2,True,0.7849931986149186,False
RPL35,-0.221114234442368,0.23965717368181072,GSE278320,0.027735779351034807,0.6881761729557478,3,False,0.5044425040398968,False
RPL35,-0.221114234442368,0.23965717368181072,GSE284044,-0.22112453245233873,0.3417480863995237,3,True,0.5044425040398968,False
RPL35,-0.221114234442368,0.23965717368181072,GSE287860,-0.4165835589071122,0.1722683727954134,3,True,0.5044425040398968,False
RPL35,-0.221114234442368,0.23965717368181072,GSE288000,-0.38549073846493775,0.23567031858287424,3,True,0.5044425040398968,False
RPL35A,-0.2533542537772062,0.11853359156776025,GSE278320,-0.09998201323079983,0.12495490465441714,3,True,0.32479543452182896,False
RPL35A,-0.2533542537772062,0.11853359156776025,GSE284044,-0.2894076077508603,0.1466376453348013,3,True,0.32479543452182896,False
RPL35A,-0.2533542537772062,0.11853359156776025,GSE287860,-0.4468776539955319,0.19512481234244672,3,True,0.32479543452182896,False
RPL35A,-0.2533542537772062,0.11853359156776025,GSE288000,-0.46530349320285047,0.13795413558913514,3,True,0.32479543452182896,False
RPL35P1,-0.06683793030955777,0.9074592950711472,GSE278320,0.465078915533331,0.4141956919375892,2,False,0.9512518959124221,False
RPL35P1,-0.06683793030955777,0.9074592950711472,GSE284044,-0.06683793030955777,0.9074592950711472,3,True,0.9512518959124221,False
RPL35P1,-0.06683793030955777,0.9074592950711472,GSE287860,-0.7699101704007874,0.26206810447208173,2,True,0.9512518959124221,False
RPL35P1,-0.06683793030955777,0.9074592950711472,GSE288000,-0.08074054670799376,0.9271415447550623,2,True,0.9512518959124221,False
RPL35P5,-0.19992524382051266,0.8048060898903503,GSE278320,0.41653865455417394,0.44810181772745816,2,False,0.912838762641027,False
RPL35P5,-0.19992524382051266,0.8048060898903503,GSE284044,-0.19992524382051266,0.8048060898903503,3,True,0.912838762641027,False
RPL35P5,-0.19992524382051266,0.8048060898903503,GSE287860,-0.7449681531417187,0.634127098115667,2,True,0.912838762641027,False
RPL35P5,-0.19992524382051266,0.8048060898903503,GSE288000,-0.7661128847481723,0.5619104711207126,2,True,0.912838762641027,False
RPL36,-0.3694333382897581,0.13320176492061928,GSE278320,-0.016556379439931396,0.8858178027285923,3,True,0.35302107096448276,False
RPL36,-0.3694333382897581,0.13320176492061928,GSE284044,-0.41929774829709227,0.17898568535635428,3,True,0.35302107096448276,False
RPL36,-0.3694333382897581,0.13320176492061928,GSE287860,-0.586019540397162,0.22980548347833007,3,True,0.35302107096448276,False
RPL36,-0.3694333382897581,0.13320176492061928,GSE288000,-0.6535338444279204,0.10972537984141573,3,True,0.35302107096448276,False
RPL36A,0.8143230698630871,0.02294590478280189,GSE278320,0.4233587134272551,0.003115309965904193,2,True,0.11472952391400944,True
RPL36A,0.8143230698630871,0.02294590478280189,GSE284044,0.8143230698630871,0.02294590478280189,3,True,0.11472952391400944,True
RPL36A,0.8143230698630871,0.02294590478280189,GSE287860,1.1262420744001433,0.10049783092239829,2,True,0.11472952391400944,False
RPL36A,0.8143230698630871,0.02294590478280189,GSE288000,1.074056850929499,0.13703183493354587,2,True,0.11472952391400944,False
RPL36AL,-0.09537034246606657,0.7295937863158,GSE278320,0.21433135155130287,0.37057480773157037,3,False,0.8787422270051455,False
RPL36AL,-0.09537034246606657,0.7295937863158,GSE284044,-0.04391561604105316,0.8934312458495127,3,True,0.8787422270051455,False
RPL36AL,-0.09537034246606657,0.7295937863158,GSE287860,-0.26219109329601153,0.6472994862201396,3,True,0.8787422270051455,False
RPL36AL,-0.09537034246606657,0.7295937863158,GSE288000,-0.4208648423064562,0.26754835314533465,3,True,0.8787422270051455,False
RPL36AP16,-0.6431688383848925,0.5200759311264065,GSE278320,-0.8339240230836885,0.58855172545235,1,True,0.7529457510337526,False
RPL36AP16,-0.6431688383848925,0.5200759311264065,GSE284044,-0.6431688383848925,0.5200759311264065,2,True,0.7529457510337526,False
RPL36AP16,-0.6431688383848925,0.5200759311264065,GSE287860,-0.5046461585180333,0.7008782657153907,1,True,0.7529457510337526,False
RPL36AP16,-0.6431688383848925,0.5200759311264065,GSE288000,-0.6431688383848925,0.5200759311264065,2,True,0.7529457510337526,False
RPL36AP26,-0.3822644737931197,0.43765226756356534,GSE278320,-0.30967668551992866,0.5846683390551508,2,True,0.6886055189000285,False
RPL36AP26,-0.3822644737931197,0.43765226756356534,GSE284044,-0.3822644737931197,0.43765226756356534,3,True,0.6886055189000285,False
RPL36AP26,-0.3822644737931197,0.43765226756356534,GSE287860,-0.349719932776902,0.6706118444576002,2,True,0.6886055189000285,False
RPL36AP26,-0.3822644737931197,0.43765226756356534,GSE288000,-0.4573808205051862,0.38213971595450325,2,True,0.6886055189000285,False
RPL36AP54,1.721923037806479,0.3597194933093657,GSE278320,4.3419767489513665,0.07435253466134477,1,True,0.6321157762863854,False
RPL36AP54,1.721923037806479,0.3597194933093657,GSE284044,1.721923037806479,0.3597194933093657,2,True,0.6321157762863854,False
RPL36AP54,1.721923037806479,0.3597194933093657,GSE287860,0.3728936038966739,0.6903070805710361,1,True,0.6321157762863854,False
RPL36AP54,1.721923037806479,0.3597194933093657,GSE288000,1.721923037806479,0.3597194933093657,2,True,0.6321157762863854,False
RPL37,-0.22238275848922318,0.3260590180999732,GSE278320,-0.46889481895607027,1.3217602653355451e-05,3,True,0.6039934714990481,True
RPL37,-0.22238275848922318,0.3260590180999732,GSE284044,-0.17490688541285984,0.505748666182056,3,True,0.6039934714990481,False
RPL37,-0.22238275848922318,0.3260590180999732,GSE287860,-0.1648429951980154,0.7058372985402234,3,True,0.6039934714990481,False
RPL37,-0.22238275848922318,0.3260590180999732,GSE288000,-0.06153100378053138,0.8572017439106439,3,True,0.6039934714990481,False
RPL37A,-0.24260834007747986,0.013468775277520797,GSE278320,-0.19557250105154247,0.004471382697994825,3,True,0.08595205275786298,True
RPL37A,-0.24260834007747986,0.013468775277520797,GSE284044,-0.25515668114662593,0.05176198449354365,3,True,0.08595205275786298,False
RPL37A,-0.24260834007747986,0.013468775277520797,GSE287860,-0.35266824355728904,0.07490573779458161,3,True,0.08595205275786298,False
RPL37A,-0.24260834007747986,0.013468775277520797,GSE288000,-0.35372970741245213,0.056882576426612104,3,True,0.08595205275786298,False
RPL37A-DT,-0.8084799560187188,0.37075405164533615,GSE278320,-1.3250497125976863,0.2870899736766379,2,True,0.6362716481061198,False
RPL37A-DT,-0.8084799560187188,0.37075405164533615,GSE284044,-0.8084799560187188,0.37075405164533615,3,True,0.6362716481061198,False
RPL37A-DT,-0.8084799560187188,0.37075405164533615,GSE287860,-1.1751680584619284,0.4593208588318485,2,True,0.6362716481061198,False
RPL37A-DT,-0.8084799560187188,0.37075405164533615,GSE288000,-0.04618683171496989,0.9311395099306552,2,True,0.6362716481061198,False
RPL37AP1,-0.179627217952541,0.5894120000380467,GSE278320,-0.1185813965184528,0.7410283471442141,1,True,0.7907782982124206,False
RPL37AP1,-0.179627217952541,0.5894120000380467,GSE284044,-0.179627217952541,0.5894120000380467,2,True,0.7907782982124206,False
RPL37AP1,-0.179627217952541,0.5894120000380467,GSE287860,-0.556159619230279,0.5325465668559963,1,True,0.7907782982124206,False
RPL37AP1,-0.179627217952541,0.5894120000380467,GSE288000,-0.179627217952541,0.5894120000380467,2,True,0.7907782982124206,False
RPL37P12,-0.24638744190012488,0.8916160239775048,GSE278320,-2.3250357368305252,0.17820843903824068,1,True,0.9468955046973465,False
RPL37P12,-0.24638744190012488,0.8916160239775048,GSE284044,-0.24638744190012488,0.8916160239775048,2,True,0.9468955046973465,False
RPL37P12,-0.24638744190012488,0.8916160239775048,GSE287860,1.3265867966061609,0.21325560678875166,1,False,0.9468955046973465,False
RPL37P12,-0.24638744190012488,0.8916160239775048,GSE288000,-0.24638744190012488,0.8916160239775048,2,True,0.9468955046973465,False
RPL37P2,-0.29773958174191534,0.4224547565637782,GSE278320,-0.47522518383612994,0.24856977266932,1,True,0.6704788121897695,False
RPL37P2,-0.29773958174191534,0.4224547565637782,GSE284044,-0.29773958174191534,0.4224547565637782,2,True,0.6704788121897695,False
RPL37P2,-0.29773958174191534,0.4224547565637782,GSE287860,0.4694999200691772,0.583506872702046,1,False,0.6704788121897695,False
RPL37P2,-0.29773958174191534,0.4224547565637782,GSE288000,-0.29773958174191534,0.4224547565637782,2,True,0.6704788121897695,False
RPL37P23,0.27445164185346765,0.8514818926343577,GSE278320,0.3512061881923584,0.8281028450454972,1,True,0.928019590848682,False
RPL37P23,0.27445164185346765,0.8514818926343577,GSE284044,0.27445164185346765,0.8514818926343577,2,True,0.928019590848682,False
RPL37P23,0.27445164185346765,0.8514818926343577,GSE287860,-0.0784246977011841,0.9819588127424526,1,False,0.928019590848682,False
RPL37P23,0.27445164185346765,0.8514818926343577,GSE288000,0.27445164185346765,0.8514818926343577,2,True,0.928019590848682,False
RPL37P6,0.2993612267954613,0.6956639654700558,GSE278320,-0.036616286089036,0.9779539103228554,1,False,0.851906327845619,False
RPL37P6,0.2993612267954613,0.6956639654700558,GSE284044,0.2993612267954613,0.6956639654700558,2,True,0.851906327845619,False
RPL37P6,0.2993612267954613,0.6956639654700558,GSE287860,0.4675261245549095,0.6179693566470772,1,True,0.851906327845619,False
RPL37P6,0.2993612267954613,0.6956639654700558,GSE288000,0.2993612267954613,0.6956639654700558,2,True,0.851906327845619,False
RPL38,-0.37767765767042794,0.0014227837701980652,GSE278320,-0.2672822016377624,2.247309388510647e-05,3,True,0.022180495326751874,True
RPL38,-0.37767765767042794,0.0014227837701980652,GSE284044,-0.38759728368762625,0.015422006516120586,3,True,0.022180495326751874,True
RPL38,-0.37767765767042794,0.0014227837701980652,GSE287860,-0.4958241004073819,0.0027205614937576136,3,True,0.022180495326751874,True
RPL38,-0.37767765767042794,0.0014227837701980652,GSE288000,-0.46005490642426355,0.0173931929311918,3,True,0.022180495326751874,True
RPL39,-0.2830949458581913,0.019740991296837183,GSE278320,-0.2239565936379706,0.02941478439177877,3,True,0.10879978157915948,True
RPL39,-0.2830949458581913,0.019740991296837183,GSE284044,-0.19024668839814682,0.07929027157807977,3,True,0.10879978157915948,False
RPL39,-0.2830949458581913,0.019740991296837183,GSE287860,-0.4241970124406445,0.019382214157132763,3,True,0.10879978157915948,True
RPL39,-0.2830949458581913,0.019740991296837183,GSE288000,-0.4015422425021007,0.06694874536098717,3,True,0.10879978157915948,False
RPL39L,-0.39573603769734866,0.1951279026452999,GSE278320,-0.19544562972625887,0.2943102137981928,3,True,0.460479290829905,False
RPL39L,-0.39573603769734866,0.1951279026452999,GSE284044,-0.4117938287075043,0.2293349077450102,3,True,0.460479290829905,False
RPL39L,-0.39573603769734866,0.1951279026452999,GSE287860,-0.46627706209119096,0.4418151694015825,3,True,0.460479290829905,False
RPL39L,-0.39573603769734866,0.1951279026452999,GSE288000,-0.6440853524396549,0.07703459468184788,3,True,0.460479290829905,False
RPL39P15,0.13533810665315232,0.6741377756640619,GSE278320,0.1457848997169457,0.6864842400051872,1,True,0.8383508235822307,False
RPL39P15,0.13533810665315232,0.6741377756640619,GSE284044,0.13533810665315232,0.6741377756640619,2,True,0.8383508235822307,False
RPL39P15,0.13533810665315232,0.6741377756640619,GSE287860,0.0950359130032366,0.8934313966911149,1,True,0.8383508235822307,False
RPL39P15,0.13533810665315232,0.6741377756640619,GSE288000,0.13533810665315232,0.6741377756640619,2,True,0.8383508235822307,False
RPL39P16,-0.4269655493528828,0.6013019078600745,GSE278320,-1.2585468090550809,0.3141121151728098,1,True,0.7947779040016275,False
RPL39P16,-0.4269655493528828,0.6013019078600745,GSE284044,-0.4269655493528828,0.6013019078600745,2,True,0.7947779040016275,False
RPL39P16,-0.4269655493528828,0.6013019078600745,GSE287860,0.193074463511088,0.8580621699160895,1,False,0.7947779040016275,False
RPL39P16,-0.4269655493528828,0.6013019078600745,GSE288000,-0.4269655493528828,0.6013019078600745,2,True,0.7947779040016275,False
RPL39P3,-0.2234005780528245,0.3799774847839418,GSE278320,-0.17371337129159056,0.2504025209824028,2,True,0.6376784779246082,False
RPL39P3,-0.2234005780528245,0.3799774847839418,GSE284044,-0.2234005780528245,0.3799774847839418,3,True,0.6376784779246082,False
RPL39P3,-0.2234005780528245,0.3799774847839418,GSE287860,-0.46520898850987785,0.5497990249957566,2,True,0.6376784779246082,False
RPL39P3,-0.2234005780528245,0.3799774847839418,GSE288000,-0.5657354991973877,0.2836559602121783,2,True,0.6376784779246082,False
RPL39P36,0.4463067613190588,0.5824114737206822,GSE278320,-0.12885639232412507,0.824375616830791,2,False,0.7849931986149186,False
RPL39P36,0.4463067613190588,0.5824114737206822,GSE284044,0.4463067613190588,0.5824114737206822,3,True,0.7849931986149186,False
RPL39P36,0.4463067613190588,0.5824114737206822,GSE287860,0.8264577469753037,0.613266473467535,2,True,0.7849931986149186,False
RPL39P36,0.4463067613190588,0.5824114737206822,GSE288000,1.040698589353987,0.3817223413354094,2,True,0.7849931986149186,False
RPL39P38,2.3143475283920334,0.0016311431062363416,GSE278320,3.2717362435931556,0.10124871560445736,1,True,0.022990965959681513,False
RPL39P38,2.3143475283920334,0.0016311431062363416,GSE284044,2.3143475283920334,0.0016311431062363416,2,True,0.022990965959681513,True
RPL39P38,2.3143475283920334,0.0016311431062363416,GSE287860,2.1643958906527687,0.006154511048767341,1,True,0.022990965959681513,True
RPL39P38,2.3143475283920334,0.0016311431062363416,GSE288000,2.3143475283920334,0.0016311431062363416,2,True,0.022990965959681513,True
RPL3L,1.3650058026645195,0.5741604338149986,GSE278320,-1.1406410778970035,0.27778634540483094,1,False,0.7849931986149186,False
RPL3L,1.3650058026645195,0.5741604338149986,GSE284044,1.3650058026645195,0.5741604338149986,2,True,0.7849931986149186,False
RPL3L,1.3650058026645195,0.5741604338149986,GSE287860,3.719931739178286,1.0658838841360403e-09,1,True,0.7849931986149186,True
RPL3L,1.3650058026645195,0.5741604338149986,GSE288000,1.3650058026645195,0.5741604338149986,2,True,0.7849931986149186,False
RPL3P2,-0.6669755153279416,0.15277119595005798,GSE278320,-0.20426130851984073,0.3787981606870623,2,True,0.3819279898751449,False
RPL3P2,-0.6669755153279416,0.15277119595005798,GSE284044,-0.6669755153279416,0.15277119595005798,3,True,0.3819279898751449,False
RPL3P2,-0.6669755153279416,0.15277119595005798,GSE287860,-1.0064327754603295,0.22336089813675686,2,True,0.3819279898751449,False
RPL3P2,-0.6669755153279416,0.15277119595005798,GSE288000,-0.9629992271110768,0.24657359627867137,2,True,0.3819279898751449,False
RPL3P4,-0.9248346412047332,0.38507557128054914,GSE278320,0.038102415043360406,0.8376873780821686,1,False,0.6436371732433589,False
RPL3P4,-0.9248346412047332,0.38507557128054914,GSE284044,-0.9248346412047332,0.38507557128054914,2,True,0.6436371732433589,False
RPL3P4,-0.9248346412047332,0.38507557128054914,GSE287860,-2.10219173051348,0.0027678507073067883,1,True,0.6436371732433589,True
RPL3P4,-0.9248346412047332,0.38507557128054914,GSE288000,-0.9248346412047332,0.38507557128054914,2,True,0.6436371732433589,False
RPL3P6,1.5039090399067165,0.2684891877610235,GSE278320,2.491343636011492,0.12800945009442144,1,True,0.538087834975605,False
RPL3P6,1.5039090399067165,0.2684891877610235,GSE284044,1.5039090399067165,0.2684891877610235,2,True,0.538087834975605,False
RPL3P6,1.5039090399067165,0.2684891877610235,GSE287860,-0.3667468248263854,0.8722734446405148,1,False,0.538087834975605,False
RPL3P6,1.5039090399067165,0.2684891877610235,GSE288000,1.5039090399067165,0.2684891877610235,2,True,0.538087834975605,False
RPL3P7,-0.8305401610888398,0.05525988609437264,GSE278320,-0.7482854202419579,0.1504363515262318,2,True,0.2038828432749086,False
RPL3P7,-0.8305401610888398,0.05525988609437264,GSE284044,-0.8305401610888398,0.05525988609437264,3,True,0.2038828432749086,False
RPL3P7,-0.8305401610888398,0.05525988609437264,GSE287860,-0.6769403529632696,0.25164628209712736,2,True,0.2038828432749086,False
RPL3P7,-0.8305401610888398,0.05525988609437264,GSE288000,-1.0124053641568587,0.04055555692431732,2,True,0.2038828432749086,True
RPL4,-0.46665696360277575,0.039800260979013784,GSE278320,-0.15994848713656637,0.011682091625972906,3,True,0.16498398781898876,True
RPL4,-0.46665696360277575,0.039800260979013784,GSE284044,-0.540270749108382,0.042298555163853446,3,True,0.16498398781898876,True
RPL4,-0.46665696360277575,0.039800260979013784,GSE287860,-0.7041318431972937,0.1853881362553056,3,True,0.16498398781898876,False
RPL4,-0.46665696360277575,0.039800260979013784,GSE288000,-0.723745137073571,0.1536299261546088,3,True,0.16498398781898876,False
RPL41,-0.1319669199843637,0.12440295356340772,GSE278320,-0.10042324766086684,0.11809835243942751,2,True,0.3333449308190759,False
RPL41,-0.1319669199843637,0.12440295356340772,GSE284044,-0.1319669199843637,0.12440295356340772,3,True,0.3333449308190759,False
RPL41,-0.1319669199843637,0.12440295356340772,GSE287860,-0.3189832590455586,0.2659310703755684,2,True,0.3333449308190759,False
RPL41,-0.1319669199843637,0.12440295356340772,GSE288000,-0.29926182481316643,0.32027361744971505,2,True,0.3333449308190759,False
RPL41P1,-0.5940499595585306,0.03880347167701762,GSE278320,-0.20549818348606888,0.05612892911479205,2,True,0.16223865313235813,False
RPL41P1,-0.5940499595585306,0.03880347167701762,GSE284044,-0.5940499595585306,0.03880347167701762,3,True,0.16223865313235813,True
RPL41P1,-0.5940499595585306,0.03880347167701762,GSE287860,-1.0517715019126792,0.16050314315410397,2,True,0.16223865313235813,False
RPL41P1,-0.5940499595585306,0.03880347167701762,GSE288000,-0.9414638277428423,0.27497146686803253,2,True,0.16223865313235813,False
RPL41P2,-0.5405665558087873,0.029249300231089608,GSE278320,-0.5017929410835944,0.06956655686811633,2,True,0.13510391059122343,False
RPL41P2,-0.5405665558087873,0.029249300231089608,GSE284044,-0.5405665558087873,0.029249300231089608,3,True,0.13510391059122343,True
RPL41P2,-0.5405665558087873,0.029249300231089608,GSE287860,-0.8136026145011881,0.08463258581276252,2,True,0.13510391059122343,False
RPL41P2,-0.5405665558087873,0.029249300231089608,GSE288000,-0.49247456988611726,0.05681240893525421,2,True,0.13510391059122343,False
RPL41P5,-0.2756180836108307,0.2386728780774937,GSE278320,-0.26846059939437344,0.328135416279018,2,True,0.5044425040398968,False
RPL41P5,-0.2756180836108307,0.2386728780774937,GSE284044,-0.2756180836108307,0.2386728780774937,3,True,0.5044425040398968,False
RPL41P5,-0.2756180836108307,0.2386728780774937,GSE287860,-0.7081027298828301,0.05028178080205919,2,True,0.5044425040398968,False
RPL41P5,-0.2756180836108307,0.2386728780774937,GSE288000,-0.09307579501749032,0.5219390675175555,2,True,0.5044425040398968,False
RPL4P2,-1.2937855085068102,0.21936135861639172,GSE278320,-1.1664126577614122,0.48547806936772775,1,True,0.4845216516313913,False
RPL4P2,-1.2937855085068102,0.21936135861639172,GSE284044,-1.2937855085068102,0.21936135861639172,2,True,0.4845216516313913,False
RPL4P2,-1.2937855085068102,0.21936135861639172,GSE287860,-1.377575331598195,0.3097761622986035,1,True,0.4845216516313913,False
RPL4P2,-1.2937855085068102,0.21936135861639172,GSE288000,-1.2937855085068102,0.21936135861639172,2,True,0.4845216516313913,False
RPL4P3,-1.4513187165833956,0.12409790211697308,GSE278320,-0.6040090579949604,0.6485565712883834,1,True,0.3333449308190759,False
RPL4P3,-1.4513187165833956,0.12409790211697308,GSE284044,-1.4513187165833956,0.12409790211697308,2,True,0.3333449308190759,False
RPL4P3,-1.4513187165833956,0.12409790211697308,GSE287860,-2.323179312166858,0.08396165346532322,1,True,0.3333449308190759,False
RPL4P3,-1.4513187165833956,0.12409790211697308,GSE288000,-1.4513187165833956,0.12409790211697308,2,True,0.3333449308190759,False
RPL4P4,-0.3821190366137484,0.19748390204663968,GSE278320,-0.1504159944668398,0.19213589310259127,2,True,0.460479290829905,False
RPL4P4,-0.3821190366137484,0.19748390204663968,GSE284044,-0.3821190366137484,0.19748390204663968,3,True,0.460479290829905,False
RPL4P4,-0.3821190366137484,0.19748390204663968,GSE287860,-0.7351502149573316,0.3711895663393071,2,True,0.460479290829905,False
RPL4P4,-0.3821190366137484,0.19748390204663968,GSE288000,-0.8172933537390018,0.2500823408023346,2,True,0.460479290829905,False
RPL4P5,-0.2329335219550655,0.7407145988138866,GSE278320,0.44319172014370123,0.1525917519278333,2,False,0.8848437941495936,False
RPL4P5,-0.2329335219550655,0.7407145988138866,GSE284044,-0.2329335219550655,0.7407145988138866,3,True,0.8848437941495936,False
RPL4P5,-0.2329335219550655,0.7407145988138866,GSE287860,-0.6455121517608581,0.5196366913924986,2,True,0.8848437941495936,False
RPL4P5,-0.2329335219550655,0.7407145988138866,GSE288000,-0.5095689558484042,0.6099091019215883,2,True,0.8848437941495936,False
RPL4P6,1.6383807208272851,0.005258988034752203,GSE278320,1.6383807208272851,0.005258988034752203,2,True,0.05101218393709637,True
RPL4P6,1.6383807208272851,0.005258988034752203,GSE284044,1.6383807208272851,0.005258988034752203,2,True,0.05101218393709637,True
RPL4P6,1.6383807208272851,0.005258988034752203,GSE287860,0.9953909282551185,0.1428508640234967,1,True,0.05101218393709637,False
RPL4P6,1.6383807208272851,0.005258988034752203,GSE288000,2.1744130802700607,0.00017356846519636437,1,True,0.05101218393709637,True
RPL5,-0.29643706901611255,0.08881015543946211,GSE278320,-0.1744554404053138,0.016594069412656384,3,True,0.2692057836758695,True
RPL5,-0.29643706901611255,0.08881015543946211,GSE284044,-0.40177033493632097,0.049588511458675086,3,True,0.2692057836758695,True
RPL5,-0.29643706901611255,0.08881015543946211,GSE287860,-0.39383901228134593,0.27110836301070174,3,True,0.2692057836758695,False
RPL5,-0.29643706901611255,0.08881015543946211,GSE288000,-0.4413758325112672,0.1616802412275885,3,True,0.2692057836758695,False
RPL5P1,-0.39107111180034143,0.25980209796906695,GSE278320,-0.2347660369775268,0.5504649629180931,1,True,0.5250649942486082,False
RPL5P1,-0.39107111180034143,0.25980209796906695,GSE284044,-0.39107111180034143,0.25980209796906695,2,True,0.5250649942486082,False
RPL5P1,-0.39107111180034143,0.25980209796906695,GSE287860,-0.942059885752865,0.2019261481581862,1,True,0.5250649942486082,False
RPL5P1,-0.39107111180034143,0.25980209796906695,GSE288000,-0.39107111180034143,0.25980209796906695,2,True,0.5250649942486082,False
RPL5P17,-0.0920054013620698,0.8800741537582836,GSE278320,-0.09219728769607,0.8957508940456681,2,True,0.9454466232257922,False
RPL5P17,-0.0920054013620698,0.8800741537582836,GSE284044,-0.0920054013620698,0.8800741537582836,3,True,0.9454466232257922,False
RPL5P17,-0.0920054013620698,0.8800741537582836,GSE287860,0.051955871743395436,0.9547433007466342,2,False,0.9454466232257922,False
RPL5P17,-0.0920054013620698,0.8800741537582836,GSE288000,-0.1711514192902643,0.8011580979007592,2,True,0.9454466232257922,False
RPL5P23,-0.5799748923452778,0.229146051714621,GSE278320,-0.4619272700128981,0.37052178866461716,2,True,0.4961421208999606,False
RPL5P23,-0.5799748923452778,0.229146051714621,GSE284044,-0.5799748923452778,0.229146051714621,3,True,0.4961421208999606,False
RPL5P23,-0.5799748923452778,0.229146051714621,GSE287860,-1.1492393532719387,0.22187026386640352,2,True,0.4961421208999606,False
RPL5P23,-0.5799748923452778,0.229146051714621,GSE288000,-0.5262011809146662,0.3107702747622798,2,True,0.4961421208999606,False
RPL5P29,-1.674005744463211,0.47361077462874956,GSE278320,-4.097951682027279,0.0249731061191624,1,True,0.7089544002930356,True
RPL5P29,-1.674005744463211,0.47361077462874956,GSE284044,-1.674005744463211,0.47361077462874956,2,True,0.7089544002930356,False
RPL5P29,-1.674005744463211,0.47361077462874956,GSE287860,0.5772113562775717,0.7168958932968299,1,False,0.7089544002930356,False
RPL5P29,-1.674005744463211,0.47361077462874956,GSE288000,-1.674005744463211,0.47361077462874956,2,True,0.7089544002930356,False
RPL5P3,-0.20175792355442762,0.8345777756129087,GSE278320,0.2694202743403802,0.8097979164095366,1,False,0.9269253072364417,False
RPL5P3,-0.20175792355442762,0.8345777756129087,GSE284044,-0.20175792355442762,0.8345777756129087,2,True,0.9269253072364417,False
RPL5P3,-0.20175792355442762,0.8345777756129087,GSE287860,-1.5776666058023217,0.40949996365152574,1,True,0.9269253072364417,False
RPL5P3,-0.20175792355442762,0.8345777756129087,GSE288000,-0.20175792355442762,0.8345777756129087,2,True,0.9269253072364417,False
RPL5P30,0.5325074289572966,0.7885032326492223,GSE278320,-1.3498637879760553,0.04068829378199464,2,False,0.9074169925905651,True
RPL5P30,0.5325074289572966,0.7885032326492223,GSE284044,0.5325074289572966,0.7885032326492223,3,True,0.9074169925905651,False
RPL5P30,0.5325074289572966,0.7885032326492223,GSE287860,1.4910990660504266,0.5831541399235669,2,True,0.9074169925905651,False
RPL5P30,0.5325074289572966,0.7885032326492223,GSE288000,1.399895433405751,0.6154624014944013,2,True,0.9074169925905651,False
RPL5P34,-0.0874634365216191,0.8468564438139445,GSE278320,0.22064794234885515,0.7530860634049799,2,False,0.9269253072364417,False
