gene_symbol,k_studies,pooled_log2FoldChange,pooled_SE,tau2,Q,I2,z,p,n_up,n_down,direction_concordance,log2fc_GSE278320,padj_GSE278320,log2fc_GSE284044,padj_GSE284044,log2fc_GSE287860,padj_GSE287860,log2fc_GSE288000,padj_GSE288000,meta_FDR,is_translation_factor
EIF3L,4,-0.7935812728345537,0.28516858293824016,0.2694320114305601,38.36842997197112,92.18107177647988,-2.7828495855254225,0.005388378058734996,0,4,1.0,-2.229925088818498,3.817799152690796e-11,-0.0767230429128001,0.999899862550801,-0.3280123318568826,2.535589119082258e-05,-0.6686300255487594,6.72279559799613e-08,0.03245561376428531,True
RPL34,4,-0.650900452348189,0.234491596974596,0.17882842002430138,25.905761428636836,88.41956447308385,-2.7757943599945087,0.005506702589648305,0,4,1.0,-1.8773797993492105,1.1242666650342816e-08,-0.181300816789064,0.999899862550801,-0.2971583119374109,0.0012907984516171,-0.5135416656455812,7.69664337390147e-05,0.03296980883992642,True
RPS11,4,-0.3230856931821444,0.11667679230702387,0.024210919210411776,5.880378472365202,48.98287560743787,-2.7690656110255003,0.0056217313015048745,0,4,1.0,-0.9720706641950688,0.1430540320377324,-0.432018777037874,0.69604634785309,-0.1442698945277553,0.1247659882672537,-0.4270436130668058,0.0038049988788417,0.033468061431539284,True
RPS4X,4,-0.7452365861082717,0.2694550882186299,0.2116578681320806,27.771355725364984,89.19750252862178,-2.7657172519362603,0.0056797757906661495,0,4,1.0,-2.0775528781919763,2.2068275440005685e-06,-0.333776993268066,0.999899862550801,-0.2256782267436528,0.0104606683984437,-0.6812566319902036,2.5537939992766366e-08,0.033703113618420565,True
RPL28,4,-0.7377388372322599,0.2675907991624627,0.23616805807525493,27.38307234680305,89.04432650213464,-2.756966381285612,0.005834034935851758,0,4,1.0,-2.4088305404373793,5.144703489881536e-08,-0.261151468956619,0.999899862550801,-0.2830703496136189,0.0036382935252631,-0.597974481784265,0.0005112695063509,0.03442393429039178,True
RPS9,4,-0.6264093051955529,0.22817443406825946,0.15248111467635203,18.874885010015824,84.10586343488677,-2.7453089026098323,0.006045396423352811,0,4,1.0,-1.8235420518412873,3.3529610450014077e-06,-0.435971176765637,0.999899862550801,-0.2518009740808122,0.0002889772998578,-0.4294159194924659,0.0086868472869534,0.035429766928355894,True
RPL17,4,0.8152802052688791,0.30052243882736807,0.3069418096488195,26.31027911865531,88.59761241425656,2.7128763111669283,0.006670199856105689,3,1,0.75,1.9611105712888413,3.251993369755796e-08,-0.20030064308001996,0.999899862550801,0.6650654246186262,5.4129436581772696e-08,0.9331419714168302,4.3147968224553236e-07,0.03822036673601409,True
RPS18,4,-0.2763501776335215,0.10254330918077664,0.014698795433984632,4.726429928225177,36.52714531776565,-2.6949605960768785,0.0070396955520638065,0,4,1.0,-1.094319131525381,0.0359663920194052,-0.482204715406364,0.876283797527857,-0.1760823063440678,0.0597726199164851,-0.24993852279351372,0.0787350445468425,0.0398090080692118,True
RPL18,4,-0.6048853793532433,0.22622204577780589,0.14954287868348504,15.968738022524407,81.21329314960015,-2.6738569058267583,0.007498443916212309,0,4,1.0,-1.5960648149559462,3.41657375880165e-06,-0.313812808699011,0.999899862550801,-0.290185614572814,0.0010518899229965,-0.4431329283478539,0.0169985538920338,0.041844130870161436,True
RPS28,4,-0.5956677907502363,0.22428605266322027,0.1362590390852695,13.440720025945327,77.67976719841688,-2.655839646189098,0.0079111222558453,0,4,1.0,-1.8076062173018952,8.727239013630574e-05,-0.455686442855079,0.999899862550801,-0.2560194755129792,0.0061959682979531,-0.4377763604462062,0.0226918000209262,0.043635325223246015,True
