gene,module,meta_FDR,pooled_log2FC,k_studies,direction_concordance,het_class,loso_robust,ml_importance,degree_centrality,external_support_GSE185520,s_meta,s_concord,s_loso,s_ml,s_net,s_module,s_external,final_evidence_score,evidence_tier
RPL41P5,60S ribosomal,0.4830894197854469,-0.2756180836108307,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.017099384725648533,1.0,1.0,0.0,0.0,1.0,0.0,3.5427484618141216,Tier 3 (single-stream)
RPL22P16,60S ribosomal,0.4867035710642842,-0.9170006930862872,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.016923919020265434,1.0,1.0,0.0,0.0,1.0,0.0,3.5423097975506637,Tier 3 (single-stream)
DDX39B-AS1,DHX/DDX helicase,0.4899480014209323,1.8057515559689865,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.016767509440157573,1.0,1.0,0.0,0.0,1.0,0.0,3.541918773600394,Tier 3 (single-stream)
RPS27AP11,40S ribosomal,0.4969608699066554,-1.0324274352247815,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.016432937972468024,1.0,1.0,0.0,0.0,1.0,0.0,3.54108234493117,Tier 3 (single-stream)
RPL23AP18,60S ribosomal,0.5081973327741345,-1.0765308446829147,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.015906586016197495,1.0,1.0,0.0,0.0,1.0,0.0,3.5397664650404934,Tier 3 (single-stream)
RPL5P1,60S ribosomal,0.5081973327741345,-0.3910711118003414,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.015906586016197495,1.0,1.0,0.0,0.0,1.0,0.0,3.5397664650404934,Tier 3 (single-stream)
RPL26P6,60S ribosomal,0.5081973327741345,0.5622201973015452,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.015906586016197495,1.0,1.0,0.0,0.0,1.0,0.0,3.5397664650404934,Tier 3 (single-stream)
RPL7AP50,60S ribosomal,0.5171588843236248,-0.505963153069632,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.015495074070581281,1.0,1.0,0.0,0.0,1.0,0.0,3.538737685176453,Tier 3 (single-stream)
RPL21P16,60S ribosomal,0.5238376981949493,-0.4585477289148572,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.015192996176029674,1.0,1.0,0.0,0.0,1.0,0.0,3.5379824904400743,Tier 3 (single-stream)
RPL9P3,60S ribosomal,0.5331962645947521,-0.7292767123137065,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.014776131896710528,1.0,1.0,0.0,0.0,1.0,0.0,3.5369403297417765,Tier 3 (single-stream)
RPS26P13,40S ribosomal,0.5347474423827786,1.005840562935395,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.014707744437034752,1.0,1.0,0.0,0.0,1.0,0.0,3.536769361092587,Tier 3 (single-stream)
RPL6P27,60S ribosomal,0.5571504761731906,-1.0719183296733468,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.01374158522671736,1.0,1.0,0.0,0.0,1.0,0.0,3.5343539630667937,Tier 3 (single-stream)
RPL10AP6,60S ribosomal,0.5588340070917115,-0.4757288679822635,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.013670557777225733,1.0,1.0,0.0,0.0,1.0,0.0,3.5341763944430644,Tier 3 (single-stream)
RPS6KC1,40S ribosomal,0.2766609354545327,0.3319544402321949,4,0.75,II_conserved_high_het,True,0.0,0.0,0.3333333333333333,0.03022159487284229,0.75,1.0,0.0,0.0,1.0,0.3333333333333333,3.5338873205154395,Tier 3 (single-stream)
RPL7P44,60S ribosomal,0.5673163872235939,-0.8986989720051819,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.013315913871562172,1.0,1.0,0.0,0.0,1.0,0.0,3.5332897846789058,Tier 3 (single-stream)
RPL32P11,60S ribosomal,0.5774556459326267,-1.101939255299688,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.012898889439005263,1.0,1.0,0.0,0.0,1.0,0.0,3.532247223597513,Tier 3 (single-stream)
RPS4XP6,40S ribosomal,0.5778060138012997,-0.5016609458832753,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.012884610140445965,1.0,1.0,0.0,0.0,1.0,0.0,3.532211525351115,Tier 3 (single-stream)
RPL9P32,60S ribosomal,0.5809179929112656,-0.3753182918668096,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.012758159608026311,1.0,1.0,0.0,0.0,1.0,0.0,3.531895399020066,Tier 3 (single-stream)
RPSAP17,40S ribosomal,0.583294427130615,-0.9062637703953684,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.01266205214297039,1.0,1.0,0.0,0.0,1.0,0.0,3.531655130357426,Tier 3 (single-stream)
RPLP1P6,60S ribosomal,0.5993251970530581,0.9961610470540824,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.012023790344220327,1.0,1.0,0.0,0.0,1.0,0.0,3.5300594758605506,Tier 3 (single-stream)
RPL13AP7,60S ribosomal,0.6028708573923046,-0.7707236052441508,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.011884927505092522,1.0,1.0,0.0,0.0,1.0,0.0,3.5297123187627313,Tier 3 (single-stream)
RPS12P26,40S ribosomal,0.6102732809069698,-1.0283026118191618,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.011597631316387923,1.0,1.0,0.0,0.0,1.0,0.0,3.52899407829097,Tier 3 (single-stream)
RPL36AP54,60S ribosomal,0.6117343786312649,1.721923037806479,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.011541336488825908,1.0,1.0,0.0,0.0,1.0,0.0,3.5288533412220646,Tier 3 (single-stream)
RPS7P11,40S ribosomal,0.6143340297715993,-0.4447728833478373,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.011441505822391857,1.0,1.0,0.0,0.0,1.0,0.0,3.52860376455598,Tier 3 (single-stream)
RPS15AP36,40S ribosomal,0.6172838560418173,-0.5271828431053446,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.01132873824975257,1.0,1.0,0.0,0.0,1.0,0.0,3.5283218456243812,Tier 3 (single-stream)
RPS27AP16,40S ribosomal,0.6266857989726808,-0.8113929153778023,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.010972878356671566,1.0,1.0,0.0,0.0,1.0,0.0,3.527432195891679,Tier 3 (single-stream)
EIF4A1P7,eIF4/initiation,0.6279475992639448,-0.6995106113399094,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.010925526514930933,1.0,1.0,0.0,0.0,1.0,0.0,3.5273138162873274,Tier 3 (single-stream)
RPL23AP2,60S ribosomal,0.641283456997883,-0.6453388653996188,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.010430806824495563,1.0,1.0,0.0,0.0,1.0,0.0,3.526077017061239,Tier 3 (single-stream)
RPS20P10,40S ribosomal,0.6478232755527196,0.5301430360027715,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.010191946785794666,1.0,1.0,0.0,0.0,1.0,0.0,3.5254798669644867,Tier 3 (single-stream)
RPL21P120,60S ribosomal,0.6522704792331656,-0.7323965759832893,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.010030890754825045,1.0,1.0,0.0,0.0,1.0,0.0,3.5250772268870625,Tier 3 (single-stream)
RPL23AP65,60S ribosomal,0.6529731026755279,-0.2810776465075698,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.010005545651793188,1.0,1.0,0.0,0.0,1.0,0.0,3.525013864129483,Tier 3 (single-stream)
RPS2P48,40S ribosomal,0.6775391447664945,-0.7638452393736666,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.009136127660060956,1.0,1.0,0.0,0.0,1.0,0.0,3.5228403191501525,Tier 3 (single-stream)
RPL23AP3,60S ribosomal,0.680489165396339,-0.6077827541620081,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.009033850216891487,1.0,1.0,0.0,0.0,1.0,0.0,3.522584625542229,Tier 3 (single-stream)
RPL13AP3,60S ribosomal,0.688597307599245,-0.9053378878062972,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.008755008014153487,1.0,1.0,0.0,0.0,1.0,0.0,3.5218875200353836,Tier 3 (single-stream)
RPL10P6,60S ribosomal,0.6908283560309666,-0.6410628414746529,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.00867885729218648,1.0,1.0,0.0,0.0,1.0,0.0,3.5216971432304662,Tier 3 (single-stream)
RPL12P17,60S ribosomal,0.6920752462157477,-0.4977402043598281,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.008636405173861874,1.0,1.0,0.0,0.0,1.0,0.0,3.5215910129346546,Tier 3 (single-stream)
EIF3LP3,eIF3 complex,0.6992701946409619,0.658021617755633,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.008392927279557786,1.0,1.0,0.0,0.0,1.0,0.0,3.5209823181988944,Tier 3 (single-stream)
RPSAP61,40S ribosomal,0.6998014304944676,-0.6758172372553577,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.00837504963080247,1.0,1.0,0.0,0.0,1.0,0.0,3.520937624077006,Tier 3 (single-stream)
RPL7AP31,60S ribosomal,0.701518490829774,-0.6040199845227284,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.008317358184423957,1.0,1.0,0.0,0.0,1.0,0.0,3.5207933954610597,Tier 3 (single-stream)
RPL24P8,60S ribosomal,0.7032677864739624,-0.2520022944233196,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.008258728692182974,1.0,1.0,0.0,0.0,1.0,0.0,3.520646821730457,Tier 3 (single-stream)
EIF2B1,other eIF,0.3575066090039255,0.1289673928633439,4,0.75,II_conserved_high_het,True,0.0,0.0,0.3333333333333333,0.024186485171016382,0.75,1.0,0.0,0.0,1.0,0.3333333333333333,3.5187995462608743,Tier 3 (single-stream)
RPS15AP11,40S ribosomal,0.7295685320808607,-0.5984328177176053,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.007394391477088744,1.0,1.0,0.0,0.0,1.0,0.0,3.5184859786927216,Tier 3 (single-stream)
RPL36AP16,60S ribosomal,0.738956031876723,-0.6431688383848925,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.007093411509625255,1.0,1.0,0.0,0.0,1.0,0.0,3.5177335287740634,Tier 3 (single-stream)
RPS3AP25,40S ribosomal,0.7426939738497988,-0.3438225488612291,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.006974629464209395,1.0,1.0,0.0,0.0,1.0,0.0,3.5174365736605235,Tier 3 (single-stream)
RPS3AP20,40S ribosomal,0.7431709136552087,-0.3790506774527216,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.006959516584867324,1.0,1.0,0.0,0.0,1.0,0.0,3.5173987914621683,Tier 3 (single-stream)
RPL7P59,60S ribosomal,0.7441083196707963,-0.5665225909493382,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.006929841072254773,1.0,1.0,0.0,0.0,1.0,0.0,3.517324602680637,Tier 3 (single-stream)
RPL12P38,60S ribosomal,0.7719165765782305,-0.4757375648295552,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.006066108896049754,1.0,1.0,0.0,0.0,1.0,0.0,3.5151652722401243,Tier 3 (single-stream)
RPL10P3,60S ribosomal,0.7745168658542196,-0.3988681829493253,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.005986940145450066,1.0,1.0,0.0,0.0,1.0,0.0,3.514967350363625,Tier 3 (single-stream)
RPSAP56,40S ribosomal,0.7786915277902612,-0.7325583684996518,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.005860392060021337,1.0,1.0,0.0,0.0,1.0,0.0,3.514650980150053,Tier 3 (single-stream)
RPL7P26,60S ribosomal,0.7799599856783254,-0.4091626723924703,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.005822075185764938,1.0,1.0,0.0,0.0,1.0,0.0,3.5145551879644126,Tier 3 (single-stream)
RPL37AP1,60S ribosomal,0.7844270200143941,-0.179627217952541,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.005687631868071809,1.0,1.0,0.0,0.0,1.0,0.0,3.5142190796701795,Tier 3 (single-stream)
RPL12P6,60S ribosomal,0.7904258166429008,-0.2383264569486028,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.00550828689338126,1.0,1.0,0.0,0.0,1.0,0.0,3.513770717233453,Tier 3 (single-stream)
RPL10P12,60S ribosomal,0.7917009326598818,-0.383037748602269,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.005470340415498952,1.0,1.0,0.0,0.0,1.0,0.0,3.513675851038747,Tier 3 (single-stream)
EIF4EBP3,eIF4/initiation,0.7967497019921669,0.1661099074695425,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.005320690588516132,1.0,1.0,0.0,0.0,1.0,0.0,3.5133017264712905,Tier 3 (single-stream)
RPSAP5,40S ribosomal,0.8279448210803735,-0.5237085773617047,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.004416559798286709,1.0,1.0,0.0,0.0,1.0,0.0,3.511041399495717,Tier 3 (single-stream)
RPL10P1,60S ribosomal,0.8299308478848713,-0.5816039514843989,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.004360157564353024,1.0,1.0,0.0,0.0,1.0,0.0,3.5109003939108825,Tier 3 (single-stream)
RPL39P15,60S ribosomal,0.8354047096958255,0.1353381066531523,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.004205398324348244,1.0,1.0,0.0,0.0,1.0,0.0,3.5105134958108706,Tier 3 (single-stream)
RPL29P12,60S ribosomal,0.8489013212312739,-0.3413653634842994,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.0038281077201036693,1.0,1.0,0.0,0.0,1.0,0.0,3.5095702693002595,Tier 3 (single-stream)
RPL12P8,60S ribosomal,0.8766695113505878,-0.2575956674467091,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.0030703764238740675,1.0,1.0,0.0,0.0,1.0,0.0,3.507675941059685,Tier 3 (single-stream)
RPL34P33,60S ribosomal,0.8788384805884142,-0.3783930635164929,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.0030122044564102448,1.0,1.0,0.0,0.0,1.0,0.0,3.5075305111410255,Tier 3 (single-stream)
RPSAP11,40S ribosomal,0.9109410238745036,0.2934424204611865,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.0021676076398819484,1.0,1.0,0.0,0.0,1.0,0.0,3.5054190190997048,Tier 3 (single-stream)
DDX43,DHX/DDX helicase,0.9170099921834308,0.2392244511929009,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.0020112875263766402,1.0,1.0,0.0,0.0,1.0,0.0,3.5050282188159416,Tier 3 (single-stream)
RPL17P50,60S ribosomal,0.9281419888759024,0.059167473360194,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.0017272281403380655,1.0,1.0,0.0,0.0,1.0,0.0,3.504318070350845,Tier 3 (single-stream)
RPS18P9,40S ribosomal,0.9304781486098184,-0.0412682692727608,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.0016680481248393946,1.0,1.0,0.0,0.0,1.0,0.0,3.5041701203120983,Tier 3 (single-stream)
RPS4XP1,40S ribosomal,0.9454809283564988,0.1290338747886022,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.0012914999192123872,1.0,1.0,0.0,0.0,1.0,0.0,3.503228749798031,Tier 3 (single-stream)
DDX47,DHX/DDX helicase,0.4682678841572418,0.5737163148530928,4,0.5,III_context_dependent,True,0.1146739888399614,0.0,0.3333333333333333,0.01783296498506573,0.5,1.0,0.1720109832599421,0.0,1.0,0.3333333333333333,3.471937712315882,Tier 2 (corroborated)
RPS2P32,40S ribosomal,0.1354905459232773,0.6251046721622674,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,0.3333333333333333,0.04702761030851988,0.6666666666666666,1.0,0.0,0.0,1.0,0.3333333333333333,3.4509023591046333,Tier 3 (single-stream)
RPS27L,40S ribosomal,0.8798298605693328,-0.0256432723934402,4,0.75,III_context_dependent,False,0.2531001622238233,0.0,1.0,0.002985663339488983,0.75,0.0,0.379650243335735,0.0,1.0,1.0,3.3917646450201926,Tier 3 (single-stream)
DDX25,DHX/DDX helicase,0.5641489821004079,-0.8009669783512221,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,0.3333333333333333,0.013447717216852222,0.6666666666666666,1.0,0.0,0.0,1.0,0.3333333333333333,3.3669526263754643,Tier 3 (single-stream)
DHX32,DHX/DDX helicase,0.4594172690969691,0.2937489240767794,4,0.5,III_context_dependent,True,0.1836543771945357,0.0,0.0,0.018282174527689328,0.5,1.0,0.27548156579180355,0.0,1.0,0.0,3.3466685679028303,Tier 2 (corroborated)
DDX27,DHX/DDX helicase,0.0944364809891066,0.2248482743453371,4,0.75,II_conserved_high_het,True,0.0,0.0,0.0,0.05552546650000054,0.75,1.0,0.0,0.0,1.0,0.0,3.2638136662500012,Tier 3 (single-stream)
DDX3X,DHX/DDX helicase,0.2394813099518573,0.1986170144389198,4,0.75,II_conserved_high_het,True,0.0,0.0,0.0,0.03361903186838107,0.75,1.0,0.0,0.0,1.0,0.0,3.2090475796709526,Tier 3 (single-stream)
DDX50,DHX/DDX helicase,0.3164730631244871,0.308767809747105,4,0.75,II_conserved_high_het,True,0.0,0.0,0.0,0.02705655629849212,0.75,1.0,0.0,0.0,1.0,0.0,3.19264139074623,Tier 3 (single-stream)
EIF2S2,other eIF,0.3288107303289356,0.4509812470830289,4,0.75,II_conserved_high_het,True,0.0,0.0,0.0,0.026156233655029924,0.75,1.0,0.0,0.0,1.0,0.0,3.1903905841375746,Tier 3 (single-stream)
DDX49,DHX/DDX helicase,0.3415530693262144,0.4001584350042394,4,0.75,II_conserved_high_het,True,0.0,0.0,0.0,0.025261170121072676,0.75,1.0,0.0,0.0,1.0,0.0,3.1881529253026817,Tier 3 (single-stream)
DDX39B,DHX/DDX helicase,0.4267951763111773,0.8227889738730279,4,0.75,II_conserved_high_het,True,0.0,0.0,0.0,0.02001611107029906,0.75,1.0,0.0,0.0,1.0,0.0,3.1750402776757474,Tier 3 (single-stream)
RPS10,40S ribosomal,0.4810886984493966,1.033857279552162,4,0.75,II_conserved_high_het,True,0.0,0.0,0.0,0.01719708435267835,0.75,1.0,0.0,0.0,1.0,0.0,3.1679927108816957,Tier 3 (single-stream)
DDX59-AS1,DHX/DDX helicase,0.3572615855209604,-0.9359283402524392,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.024202625242608033,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.06050656310652,Tier 3 (single-stream)
RPS28P7,40S ribosomal,0.3607697308551491,-0.3491814829029911,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.02397258670584786,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.0599314667646196,Tier 3 (single-stream)
EIF4EBP1,eIF4/initiation,0.8330242316158064,-0.2154469311174761,4,0.75,III_context_dependent,False,0.1407505222977383,0.0,1.0,0.004272575186921978,0.75,0.0,0.21112578344660746,0.0,1.0,1.0,3.05793300486052,Tier 3 (single-stream)
RPL4P4,60S ribosomal,0.4308935461628326,-0.3821190366137484,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.019791129106205122,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.049477822765513,Tier 3 (single-stream)
EIF1P3,other eIF,0.4323287996882363,0.9833536190266152,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.01971284577495383,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.0492821144373847,Tier 3 (single-stream)
RPS7P10,40S ribosomal,0.4839826936389,-0.3275319191388809,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.017055894782941807,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.0426397369573546,Tier 3 (single-stream)
RPL24P4,60S ribosomal,0.5699485523775782,-0.2147381690507318,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.013206941799173312,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.0330173544979333,Tier 3 (single-stream)
EIF3J-DT,eIF3 complex,0.583294427130615,-0.3964042481871792,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.01266205214297039,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.031655130357426,Tier 3 (single-stream)
RPL24P2,60S ribosomal,0.5915196063504632,-0.493171851291928,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.012332407296817048,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.0308310182420426,Tier 3 (single-stream)
RPL34P18,60S ribosomal,0.6074321383707874,-0.3709349648165255,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.011707484973990125,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.029268712434975,Tier 3 (single-stream)
RPL32P18,60S ribosomal,0.6238285507386863,-0.2920315146170267,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.011080456241005253,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.027701140602513,Tier 3 (single-stream)
RPL39P3,60S ribosomal,0.6291653837879609,-0.2234005780528245,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.010879916603934994,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.0271997915098376,Tier 3 (single-stream)
RPSAP15,40S ribosomal,0.6434763360506683,-0.5124274463659386,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.010350443829471319,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.0258761095736784,Tier 3 (single-stream)
RPS2P17,40S ribosomal,0.6459666931183535,-0.4091974263767731,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.010259510529479881,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.0256487763237,Tier 3 (single-stream)
RPS7P1,40S ribosomal,0.6463129004667081,-0.2042342132105667,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.010246896821988581,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.025617242054971,Tier 3 (single-stream)
RPL36AP26,60S ribosomal,0.6767574479594259,-0.3822644737931197,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.009163303786246291,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.022908259465616,Tier 3 (single-stream)
RPL31P49,60S ribosomal,0.7085547253742474,-0.3905880922619851,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.008082413729762268,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.0202060343244055,Tier 3 (single-stream)
EIF4A1P2,eIF4/initiation,0.7102858117159743,0.4533426308641576,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.008024969249130414,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.020062423122826,Tier 3 (single-stream)
EIF2S2P4,other eIF,0.7121454550830065,0.4221336133948833,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.007963414498995514,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.0199085362474887,Tier 3 (single-stream)
RPS6P25,40S ribosomal,0.7131713093308554,0.2788729656287871,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.00792952717360885,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.0198238179340224,Tier 3 (single-stream)
RPL7AP30,60S ribosomal,0.7729341780169395,-0.362372730473932,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.006035095152190015,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.0150877378804752,Tier 3 (single-stream)
RPS26P3,40S ribosomal,0.8663724092926306,0.3172430586522105,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.0033485239407966406,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.0083713098519915,Tier 3 (single-stream)
RPL9P7,60S ribosomal,0.8724874274990257,-0.1189007515143023,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,,0.003182947738147679,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,3.007957369345369,Tier 3 (single-stream)
EIF3B,eIF3 complex,0.7590935665054901,0.2064178949850065,4,0.75,III_context_dependent,False,0.1825633361277382,0.38461538461538464,0.0,0.006460461779707899,0.75,0.0,0.27384500419160734,0.45454545454545453,1.0,0.0,2.870659344650666,Tier 2 (corroborated)
EIF4E2,eIF4/initiation,0.1757982408207832,0.3519519508017112,4,0.5,III_context_dependent,True,0.0,0.0,0.0,0.040896593728184216,0.5,1.0,0.0,0.0,1.0,0.0,2.8522414843204604,Tier 3 (single-stream)
DHX8,DHX/DDX helicase,0.2003150188294468,0.1865434828094073,4,0.5,III_context_dependent,True,0.0,0.0,0.0,0.03782315934610536,0.5,1.0,0.0,0.0,1.0,0.0,2.8445578983652635,Tier 3 (single-stream)
EIF4A1,eIF4/initiation,0.287172503516674,0.7161342549157353,4,0.5,III_context_dependent,True,0.0,0.0,0.0,0.0293437253933806,0.5,1.0,0.0,0.0,1.0,0.0,2.8233593134834516,Tier 3 (single-stream)
DDX52,DHX/DDX helicase,0.4334530655766736,0.2434099728737171,4,0.5,III_context_dependent,True,0.0,0.0,0.0,0.01965170601305057,0.5,1.0,0.0,0.0,1.0,0.0,2.7991292650326263,Tier 3 (single-stream)
EIF2B4,other eIF,0.439634922902716,0.1950495520616589,4,0.5,III_context_dependent,True,0.0,0.0,0.0,0.01931833243852729,0.5,1.0,0.0,0.0,1.0,0.0,2.7982958310963184,Tier 3 (single-stream)
RPSA,40S ribosomal,0.3554346247021911,-0.3722024829695834,4,0.75,III_context_dependent,False,0.0,0.0,1.0,0.02432332007760516,0.75,0.0,0.0,0.0,1.0,1.0,2.685808300194013,Tier 3 (single-stream)
RPL35,60S ribosomal,0.4843539702078027,-0.221114234442368,4,0.75,III_context_dependent,False,0.0,0.0,1.0,0.01703784241663003,0.75,0.0,0.0,0.0,1.0,1.0,2.6675946060415754,Tier 3 (single-stream)
EIF2S3,other eIF,0.6953957072144745,-0.1485799107098792,4,0.75,III_context_dependent,False,0.0,0.0,1.0,0.008523727398856337,0.75,0.0,0.0,0.0,1.0,1.0,2.646309318497141,Tier 3 (single-stream)
RPS6KA2,40S ribosomal,0.7768978330744255,-0.4860489707707464,4,0.75,III_context_dependent,False,0.0,0.0,1.0,0.005914681668160662,0.75,0.0,0.0,0.0,1.0,1.0,2.639786704170402,Tier 3 (single-stream)
DDX54,DHX/DDX helicase,0.8566802334865244,-0.1540687480171645,4,0.75,III_context_dependent,False,0.0,0.0,1.0,0.003613368019420607,0.75,0.0,0.0,0.0,1.0,1.0,2.6340334200485516,Tier 3 (single-stream)
EIF3D,eIF3 complex,0.8755362496175342,-0.0822035557351546,4,0.75,III_context_dependent,False,0.0,0.0,1.0,0.00310082788464528,0.75,0.0,0.0,0.0,1.0,1.0,2.6327520697116134,Tier 3 (single-stream)
RPL7P42,60S ribosomal,,-0.3587319133466952,1,1.0,,False,0.1836978236877866,0.0,,0.0,1.0,0.0,0.2755467355316799,0.0,1.0,0.0,2.5510934710633597,Tier 3 (single-stream)
DDX12P,DHX/DDX helicase,0.954863134470153,0.1555686151518273,3,0.6666666666666666,III_context_dependent,False,0.0,0.0,1.0,0.0010590447491387598,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,2.502647611872847,Tier 3 (single-stream)
RPLP0P2,60S ribosomal,,4.863879338743115,1,1.0,,False,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,2.3333333333333335,Tier 3 (single-stream)
RPL21P44,60S ribosomal,,-2.4334432640534893,1,1.0,,False,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,2.3333333333333335,Tier 3 (single-stream)
DHX33,DHX/DDX helicase,0.8457990240683446,0.1801559410836382,4,0.75,III_context_dependent,False,0.0,0.0,0.6666666666666666,0.0039142971310975,0.75,0.0,0.0,0.0,1.0,0.6666666666666666,2.30145240949441,Tier 3 (single-stream)
