gene_symbol,n_contexts,mean_log2fc,direction_consistency,n_positive_contexts,n_negative_contexts,pooled_log2fc_meta,meta_FDR,meta_k_studies,log2fc_GSE185520_D9muD10mu_18hr,log2fc_GSE185520_WT_18hr,log2fc_GSE185520_WT_6hr,log2fc_GSE278320_VacV,log2fc_GSE284044_6hpi,log2fc_GSE287860_M003,log2fc_GSE288000_NTC,meta_sig,evidence_score
RPSAP58,5,-0.9106731266217238,1.0,0,5,-0.9430566835759786,0.562220373858739,2,-0.4185583592489401,-2.1215909939207913,-0.11337774318172211,-1.8770759713066856,,,-0.0227625654504808,False,5.971528341787989
EIF2AK4,7,-0.750603050073761,0.7142857142857143,2,5,-0.4487756737415871,0.4507423455798796,4,-0.7195149050676379,-2.5363619855134623,-0.2175046184968987,-1.641752124053751,0.0555363080539963,0.0268950189276123,-0.2215190443661862,False,5.867244979727936
EIF3K,7,-1.0565571602477262,0.7142857142857143,2,5,-0.4305224437180699,0.5730790279065817,4,-2.1277398934156664,-3.3408749633693966,-0.12141422448170554,-2.269866339717014,-0.0972935987823902,0.1019350487867372,0.4593538492453522,False,5.858118364716177
DDX58,7,-0.2835291957415505,0.7142857142857143,2,5,-0.4265912938097804,0.1747793227354261,4,-1.059296813907237,-1.196340057125113,0.09964231977691392,1.5954025367388662,-0.145341405722975,-0.4644281830827134,-0.8143427668685954,False,5.8561527897620325
DHX37,7,-0.271548642173336,0.7142857142857143,5,2,0.3995887096476254,0.1854932448659111,4,0.036381862026369144,-3.3914258121379777,0.04721545155831209,-0.5707444174104155,0.774265056728466,0.4914170768046807,0.7120502872172134,False,5.842651497680955
DHX34,7,-0.09755938057512417,0.7142857142857143,5,2,0.3770533754013028,0.1848772440303006,4,-0.5352092563052291,-2.041993416893222,0.16924127771025482,1.3091297032950695,0.0035966133051573,0.3265535282392487,0.0857658866228516,False,5.831383830557794
EIF4E2,7,-0.6937206063157998,0.7142857142857143,2,5,0.3519519508017112,0.1757982408207832,4,-1.850071724804106,-3.441141955804298,-0.4099437048339694,-0.1857835562245388,-0.270322887397975,0.5450353967078951,0.7561841881463935,False,5.818833118257998
EIF5A,7,-0.8806517779239468,0.7142857142857143,2,5,0.3380299797266178,0.7670173011270939,4,-3.0745424960648977,-4.02327360078075,-0.16297116018570107,-2.1138944578124153,-0.162061670581663,1.3213887470443768,2.050792192913421,False,5.811872132720452
DHX32,7,-0.43563978224589117,0.7142857142857143,2,5,0.2937489240767794,0.4594172690969691,4,-1.5759980225827446,-2.447030962091236,-0.040053124691474304,-0.2862909493856261,-0.0497134183814477,0.4148183264491819,0.9347896749621089,False,5.789731604895532
RPS6KA6,5,-0.7168387742673599,1.0,0,5,-0.5772368206866375,0.2696482791054562,2,-0.5419972603662349,-1.968966543214883,-0.058753489023127596,-0.8612549678143229,-0.153221610918231,,,False,5.788618410343319
DDX51,7,-0.0388091503816957,0.7142857142857143,5,2,0.289603541005414,0.1319528337687642,4,0.44410328706100866,-1.8305872391791702,0.033214600292663286,-0.1373073072165741,0.365974098589434,0.4468040502997748,0.4061344574809937,False,5.7876589133598495
RPL10A,7,-0.7344995229878544,0.7142857142857143,2,5,-0.2652426906456742,0.4306820300535808,4,-0.8061855151815649,-2.747622082660322,-0.17220139878464955,-1.476665220709604,0.0833851013661778,-0.0446531728930584,0.0224456279480401,False,5.77547848817998
DDX52,7,-0.397044879847659,0.7142857142857143,2,5,0.2434099728737171,0.4334530655766736,4,-0.8137349820597167,-2.8865915573775376,-0.14059065493593284,0.6551761176945347,0.52120858588155,-0.0527988459747836,-0.0619828221617265,False,5.764562129294001
DDX41,7,-0.5635529239970615,0.7142857142857143,2,5,0.2412183640088842,0.6652729678102639,4,-1.9029432473900667,-2.4239821948707805,-0.2794466123692146,-0.4695223818521469,-0.283213882456554,0.3555883900216523,1.0586494609376806,False,5.763466324861584
EIF2AK1,7,-0.8826317958424318,0.7142857142857143,2,5,-0.2361856989839205,0.6129610415736593,4,-2.1974137591113947,-2.5774890761119056,-0.08188414049993165,-1.631465085265922,-0.089055929390217,0.0532742232406653,0.3456111962416834,False,5.7609499923491025
RPS6KB1,7,-0.16110591450521777,0.7142857142857143,5,2,0.2353227892543503,0.6246390945928917,4,0.13718161789388145,-2.1890908679961902,0.08243695683475531,-0.7122745665439228,0.257861476495645,0.5384850957270653,0.7576588860522416,False,5.760518537484318
EIF1B,7,-0.6247316287101926,0.7142857142857143,2,5,0.198397129968931,0.6586522867497477,4,-1.3221022328599992,-3.091640902682292,-0.12199461774601586,-0.5626020796847063,-0.473672413746097,0.4088342954612626,0.7900565502864995,False,5.742055707841608
EIF2B4,7,-0.7981905245800344,0.7142857142857143,2,5,0.1950495520616589,0.439634922902716,4,-1.7642373006195415,-4.04011940039609,-0.31569698988095435,-0.1779566017794195,-0.159749301201491,0.4177080612003396,0.4527178606169166,False,5.740381918887972
DHX40,7,-0.7564250621400472,0.7142857142857143,2,5,-0.1925300950724951,0.8157768260202298,4,-1.1757110384332605,-3.1761249213680047,-0.13701464838460475,-1.3821128957947115,-0.311618365564445,0.0087325599204556,0.8788738746442392,False,5.73912219039339
DHX8,7,-0.5098842071480078,0.7142857142857143,2,5,0.1865434828094073,0.2003150188294468,4,-0.6012383426612176,-2.9637905700475824,-0.22629877814369787,-0.0556915321343172,-0.329138025363322,0.2442447918465874,0.362723006467495,False,5.736128884261846
DHX33,7,-0.035267193299776047,0.7142857142857143,5,2,0.1801559410836382,0.8457990240683446,4,0.2314814927595864,-1.5708281672935491,0.33578564649813664,-1.260003285741127,0.585790105666086,0.5297136040491792,0.901190250963256,False,5.732935113398962
RPS10,7,-0.014824841944279308,0.5714285714285714,3,4,1.033857279552162,0.4810886984493966,4,-1.5335227951510182,-2.4960963740979145,-0.23236032547736382,3.79151563254222,-0.323387377048242,0.132606210145469,0.5574711354768945,False,5.7312143540617955
DDX23,7,-0.6592045648508228,0.7142857142857143,2,5,0.1668079279099458,0.6084788110666449,4,-1.2636943629426143,-3.117642511362957,-0.1362481699636378,-0.6330342831488488,-0.378973103143276,0.3666698123026842,0.5484906643028905,False,5.726261106812116
RPS19BP1,7,-0.8111046076344955,0.7142857142857143,2,5,0.1655675021557597,0.7957890525169246,4,-2.107185111636788,-3.7528071742108353,-0.24978336783555757,-0.9519163617819024,-0.0450269536315838,0.7262881852870207,0.7026985303681764,False,5.725640893935022
RPL22L1,7,-0.48852799758099835,0.7142857142857143,2,5,0.1592021439017683,0.839485283930037,4,-0.7689575634339473,-2.817842419998005,-0.18815447258076676,-1.4468575996050528,-0.184834167543846,0.8480286600817378,1.138921580012891,False,5.722458214808026
DDX21,7,0.13494087692499815,0.5714285714285714,4,3,1.015600855456332,0.279921822387466,4,0.4111938370861337,-3.5016455398783473,-0.04081702868298266,-0.8215908775585082,1.60034900702669,1.3968904916090543,1.9002062488729472,False,5.722086142013881
EIF4EBP2,7,-0.9583719118008129,0.7142857142857143,2,5,-0.1562312384773493,0.249566651440721,4,-2.8701670539050714,-3.2185562699352768,-0.15763768038324583,0.0761284033739803,-0.249464167744407,-0.2924271656496213,0.0035205516379518,False,5.720972762095817
RPS6KA1,7,-0.6802455799232359,0.7142857142857143,2,5,-0.1142932563498047,0.892488762024064,4,-1.1268697900921432,-2.693633318995819,-0.19215118647451387,-1.989047266619224,-0.332285453446941,0.5908201178148759,0.9814478383511136,False,5.700003771032045
EIF4H,7,-0.6046122028057821,0.7142857142857143,2,5,0.1072723808540628,0.8507481635652026,4,-0.7926641982052354,-3.3049144843009413,-0.17881670756100515,-1.271945929930445,-0.132848732787346,0.5515409638325836,0.8973636693119134,False,5.696493333284174
RPL36AL,7,-1.0057490543731595,0.7142857142857143,2,5,-0.0953703424660665,0.8659795666944483,4,-2.4820424279329085,-3.5341231166006084,-0.2504781210211576,-1.2877617732327509,-0.293914852874699,0.1254613279633669,0.6826155830866398,False,5.690542314090176
DDX11,7,-0.07410717777589092,0.7142857142857143,2,5,0.0793053568915739,0.9050242123884844,4,-0.15816150622031533,-0.9129088499686278,-0.0037560063731323892,1.1095799675718545,0.490180742582563,-0.4161411505756186,-0.62754344144796,False,5.682509821302929
RPS17,7,0.3674949149218739,0.5714285714285714,4,3,0.8940213930598903,0.2177180909155384,4,0.8959202537608595,-1.4931540479323857,-0.46713837802008934,2.6774472050696803,-0.464168330142505,0.6587959762493549,0.7647617254682025,False,5.66129641081566
RPL26L1,7,-0.8968096041547342,0.7142857142857143,2,5,0.0274126142141295,0.9605147316240495,4,-1.4803802970749222,-4.31440154332183,-0.29397224128434796,-0.8981268373341973,-0.259371233603917,0.2935611749364868,0.6750237485995894,False,5.6565634499642075
RPS26,7,-0.9404282837754343,0.7142857142857143,2,5,-0.0093669540498486,0.992762228291532,4,-2.4885333709391735,-3.4365931142759645,-0.24348765110787884,-2.0809172675959964,-0.228178037009488,0.5839899395177868,1.3107215149826743,False,5.647540619882067
DDX39B,7,0.02622030130924843,0.5714285714285714,3,4,0.8227889738730279,0.4267951763111773,4,-0.6889483566788979,-2.45317983511044,-0.022667116131033234,3.414831867781934,0.0054995965685181,0.0154655996809177,-0.0874596469462594,False,5.625680201222228
EIF4G1,7,-0.5944862631445561,0.5714285714285714,3,4,0.7339553947892384,0.0658305180988595,4,-2.404597608071544,-4.047674806022426,-0.18959999721890017,-0.3601593595278601,0.158555599876723,1.1265387236874305,1.5555336052646838,False,5.581263411680333
EIF4E,7,-0.13183297195968383,0.5714285714285714,4,3,0.7225266145262644,0.1357295169845621,4,-0.8699909076150094,-2.8684256752604185,0.06167372989942282,-0.0399051056484286,0.0939903469184887,1.1045002975529197,1.595326510435238,False,5.575549021548847
EIF4G2,7,-0.2342202917641209,0.5714285714285714,3,4,0.7066117934363378,0.0747485606584346,4,-0.9185937038938315,-3.2783762054684478,-0.07870211221764256,-0.1727839475244643,0.301341258510078,1.0448021897173865,1.4627704785280753,False,5.567591611003883
RPS6KA4,6,-0.7296222552218347,0.8333333333333334,1,5,-0.1091658539148267,0.4822367704693441,3,-0.8361103947700422,-2.8386218953824973,-0.2342196986879068,-0.4217464401377406,,-0.1534624057341442,0.1064273033813231,False,5.554582926957413
DDX47,7,0.11344975811728568,0.5714285714285714,3,4,0.5737163148530928,0.4682678841572418,4,-0.5743633060177111,-2.768654918612762,0.059225618962733526,3.9665488147587338,-0.0551664612643736,0.2460592978977129,-0.0795007389033337,False,5.5011438717122605
EIF5B,7,-0.2743335468429445,0.5714285714285714,4,3,0.5333413938033774,0.388256178312533,4,-1.1192132431622592,-2.932523060412639,0.020633187097923583,-0.6376778748940607,0.571441897253643,0.8249948451270954,1.352009421089685,False,5.480956411187403
EIF1AX,7,-0.3126219464151803,0.5714285714285714,3,4,0.5251896054350786,0.4474945837363804,4,-0.9733816221834473,-3.15655816485685,-0.004287405498209192,-0.9334573816980656,0.29117623099028,1.1522510920697306,1.435903626270299,False,5.476880517003254
DHX29,7,-0.10219286428596845,0.5714285714285714,4,3,0.5101462325128285,0.0554656826547588,4,-0.18060984667257057,-2.6338204241913354,-0.043936660462192335,0.9748369892726652,0.511981843816693,0.1543243184016307,0.5018737298333306,False,5.469358830542129
DDX18,7,-0.2850738608683726,0.5714285714285714,3,4,0.488213769714042,0.2795012683071175,4,-0.7893114484237536,-2.9048461342356515,-0.12203955740354028,-0.6757828783302132,0.519813505004592,0.7885983741106563,1.1880511131993017,False,5.458392599142735
EIF2S2,7,-0.39547908938277004,0.5714285714285714,3,4,0.4509812470830289,0.3288107303289356,4,-0.7496766979373575,-3.077256365366316,-0.1122027966284268,-1.2828823553277708,0.232478947610056,0.8934862721371184,1.327699369833307,False,5.439776337827229
DDX49,7,-0.590386151370463,0.5714285714285714,3,4,0.4001584350042394,0.3415530693262144,4,-1.9273784304676533,-3.318472684479442,-0.16014770933295702,-0.7575352199850586,0.494392435285869,0.5584536480880096,0.9779849012979912,False,5.414364931787834
DDX10,7,-0.22821258946503814,0.5714285714285714,4,3,0.3603247811574711,0.6960244204392613,4,-0.6937501359789097,-2.5151497218088115,0.11444055622120806,-1.143599329836826,0.779206172454617,0.7773743260585211,1.083990006634934,False,5.39444810486445
EIF3J,7,-0.395014607611136,0.5714285714285714,4,3,0.3478876002896078,0.563801209475052,4,-0.6391142278230655,-3.3449614970666213,0.12010536211052907,-1.4478004696111413,0.551461053414075,0.8328319417084794,1.1623755839897931,False,5.388229514430519
EIF2B3,7,-0.3657738191256711,0.5714285714285714,4,3,0.3331169045905214,0.7722415506895292,4,-0.7392233350821148,-3.0569812825042924,0.019505260747467366,-1.868679883885288,0.289786089535981,1.0789104437097856,1.716265973598764,False,5.380844166580975
EIF2AK2,7,-0.13677232732856417,0.5714285714285714,4,3,0.3326664179504769,0.2311871460596841,4,-0.14126375886851106,-2.473895976802482,0.0490858031501562,0.9982891366943348,0.150665115747678,-0.0103084118194259,0.4700218005983013,False,5.380618923260953
RPS6KC1,7,-0.25847673830527923,0.5714285714285714,4,3,0.3319544402321949,0.2766609354545327,4,-1.3002462604321912,-1.7382074492491981,0.0566141478152494,-0.3206132879224272,0.118689851156369,0.6428927685070118,0.7315330619882309,False,5.380262934401812
EIF3A,7,-0.19060707451644518,0.5714285714285714,4,3,0.3282465715625528,0.2328104354482625,4,0.3034974158462874,-2.6438629479945868,-0.025016405850776597,-0.5737572167811188,0.396120090839518,0.464198563235683,0.7445709790898777,False,5.37840900006699
DDX1,7,-0.40071077076231426,0.5714285714285714,3,4,0.3101207700413421,0.6051424241240947,4,-0.2883280201795114,-3.5172727743792738,-0.10784328761127972,-0.876766756333737,0.137425672842181,0.6145676408645628,1.2332421294608584,False,5.3693460993063855
RPL7L1,7,-0.38348218457629374,0.5714285714285714,3,4,0.309930653835003,0.5834205895673309,4,-0.5182565517606487,-3.128377731322203,-0.1304804912535537,-0.9356132677696006,0.100145790193687,0.7704562757408516,1.1577506841374112,False,5.369251041203216
DDX50,7,-0.283514543353571,0.5714285714285714,3,4,0.308767809747105,0.3164730631244871,4,-0.41954130360468167,-2.7225204291411975,-0.06157437375514717,-0.0998789358172912,0.271536596133259,0.194387995231933,0.8529886474781279,False,5.368669619159267
EIF3I,7,-0.8157244664792744,0.5714285714285714,3,4,-0.2625545016250112,0.7938208417677096,4,-0.9072552593577917,-3.6724237894759977,0.02893747312540111,-2.246011246805568,-0.271029304436418,0.4649450827872056,0.892765778808247,False,5.34556296509822
EIF1,7,-0.7082855787801661,0.5714285714285714,3,4,0.2515273303195413,0.3757713267683201,4,-1.8583362295787946,-2.757273403265685,-0.20702651397114014,-1.1604851785788148,0.0763281925077327,0.3171153843295265,0.6316786970960135,False,5.340049379445485
EIF6,7,-0.7322792047448844,0.5714285714285714,3,4,0.2512243471311726,0.7493744131162342,4,-2.0501537135565293,-3.652282619797613,-0.12175712327379702,-1.6275222759930423,0.0824396427322026,0.9399679173902318,1.3033537392843568,False,5.339897887851301
EIF2AK3,7,0.11834770075745667,0.5714285714285714,4,3,0.2428585441261654,0.6926193076520971,4,1.1759861730685757,-1.338911491122336,-0.054619235029207416,1.2205972425997305,0.170897842296224,-0.3581819570001621,0.0126653304893721,False,5.335714986348797
DDX27,7,-0.5505255705818537,0.5714285714285714,3,4,0.2248482743453371,0.0944364809891066,4,-0.5457823372211574,-3.540572321149599,-0.19641281016688467,-0.4517000988783554,0.306603411064049,0.2225834841742993,0.351601678104671,False,5.326709851458383
EIF4EBP1,7,-1.3239574629919981,0.5714285714285714,3,4,-0.2154469311174761,0.8330242316158064,4,-3.03786321587171,-3.4435245787526947,-0.31565308291603617,-4.4135379447419165,0.0163258432454942,1.1312887661118691,0.795261971981008,False,5.322009179844453
RPL7P57,3,1.793007422687394,1.0,3,0,1.6429707696666818,0.2198443472059642,3,,,,2.5057449033045773,,0.0513007991426238,2.821976565614981,False,5.321485384833341
EIF3B,7,-0.5249985746624647,0.5714285714285714,3,4,0.2064178949850065,0.7590935665054901,4,-0.9134594525525878,-3.095258363331976,-0.19724232448278117,-1.5469196224879147,0.192990797147967,0.8249236678192462,1.0599752752507925,False,5.317494661778218
DDX3X,7,-0.418817928233322,0.5714285714285714,3,4,0.1986170144389198,0.2394813099518573,4,-0.4539611151707736,-3.0095162825067354,-0.01777249761565084,-0.2681449178850456,0.303461240151821,0.3522394640034529,0.1619686113896775,False,5.313594221505174
EIF2A,7,-0.4094664016253417,0.5714285714285714,3,4,0.1828314161153281,0.6352699590967787,4,-0.29686950991560473,-2.796198446690151,-0.1053491276592893,-0.9080977062303786,0.423220498624259,0.2191142548452015,0.5979152256485707,False,5.305701422343378
RPS6KB2,7,-0.43557093670720637,0.5714285714285714,3,4,0.1620336134002064,0.7369738971184923,4,-1.1288112438930422,-2.4711634542952767,0.13251304175234085,-0.6083917775766209,-0.162212245847379,0.533239681114441,0.6558294417950921,False,5.2953025209858176
DDX54,7,-0.850257823245589,0.5714285714285714,3,4,-0.1540687480171645,0.8566802334865244,4,-1.3625718891469838,-3.5691856813247265,-0.2693739913971912,-1.9417988273250204,0.0168651564216576,0.4044027448901549,0.7698577251629858,False,5.291320088294297
RPL21P28,6,-0.3668357753072394,0.6666666666666666,2,4,-0.5680597394458939,0.4482670832049839,3,0.535639451323681,-0.67985906421342,0.11469440941324645,-1.7103511847177029,,-0.128787209337314,-0.3323510543119269,False,5.284029869722947
EIF2B1,7,-0.6355275329986139,0.5714285714285714,4,3,0.1289673928633439,0.3575066090039255,4,-1.6057666124847736,-3.0605536698176006,0.021930343970371847,-0.269238024948396,0.0746442549709481,0.2156133668022106,0.1746776105169431,False,5.278769410717386
DHX16,7,-0.39497962235184697,0.5714285714285714,3,4,0.1200446302732733,0.7575884354251612,4,-0.061804540620388336,-2.9713520168452963,0.14844923357803982,-0.5336824064533103,-0.256372762717622,0.3355773350927403,0.5743278015029083,False,5.274308029422351
EIF3M,7,-0.6159923717896901,0.5714285714285714,3,4,0.0922895231320651,0.838398713548824,4,-1.057206334917716,-3.270003729987809,-0.18035884477460437,-0.9368553835654584,0.37411615953853,0.2282327480841521,0.5301287830950744,False,5.260430475851747
EIF3D,7,-0.46925818696140015,0.5714285714285714,3,4,-0.0822035557351546,0.8755362496175342,4,-0.09524482970998395,-2.5923551460210135,-0.1503885964597539,-1.019987120275798,0.0145003486116474,0.0633915760446717,0.4952764590804292,False,5.255387492153292
EIF4A3,7,-0.6032260491429102,0.5714285714285714,3,4,0.0713961811987712,0.92324484798637,4,-1.303039512890129,-2.94209511407895,0.13235719840216464,-1.51805394076059,-0.116945332114167,0.648011878015901,0.8771824794253984,False,5.2499838048851
EIF4G3,7,-0.3034065244709301,0.5714285714285714,3,4,0.0601054646199348,0.8840756795996336,4,-0.7312843400237706,-1.5858806087414676,-0.008937591770152506,0.1173549215387246,0.0562827617861179,0.4195737561504891,-0.3909545702364513,False,5.244338446595682
DDX59,7,-0.5698652673080333,0.5714285714285714,3,4,-0.0390132965715269,0.9109410238745036,4,-1.1555523379252213,-2.7153476868240745,0.06112169792140918,-0.6185977861653303,0.282241723462523,-0.0520149695519544,0.2090924879264148,False,5.233792362571478
DDX6,7,-0.6748789878400547,0.5714285714285714,3,4,0.0369511859067607,0.9009622529437772,4,-1.3269048831902728,-2.990752804564089,-0.4750050562970865,-0.4120988711050952,0.0767278276378757,0.149961546892674,0.253919325745612,False,5.232761307239095
EIF1B-AS1,6,-0.32435097910800326,0.6666666666666666,2,4,-0.4632723627083112,0.417976953871252,3,-0.23066502656568225,-1.2756807931704932,1.060124686820304,0.1631981247783632,,-1.1710836715210624,-0.491999194989449,False,5.231636181354156
DDX60,7,-0.5113099631772029,0.5714285714285714,3,4,0.0342552906232423,0.9304781486098184,4,-0.5874210380483514,-3.13210629999142,-0.6118284784255509,0.1335394306047767,0.78002401427955,-0.308021230333377,0.1466438596739525,False,5.231413359597336
RPS15AP10,5,-0.21247348023759088,0.8,4,1,-0.661711895196091,0.8390617185036862,2,0.2643181113380244,0.062446464266691475,0.5779593128432763,,,0.652961941613062,-2.620053231249009,False,5.230855947598046
DHX35,7,-0.5453798114084206,0.5714285714285714,3,4,-0.0178084251585258,0.948996752820736,4,-0.7986576662925616,-2.861350078149917,0.007393441689061481,-0.2969883706972296,0.319859887509078,0.0680438990939465,-0.2559597930113219,False,5.223189926864977
EIF5AL1,6,-1.2164949348796752,0.6666666666666666,2,4,0.2025208530260547,0.9354663521088318,3,-2.969717984710464,-4.3193499953796834,-0.22112606571024473,-3.216578442919523,,1.1845535650749217,2.2432493143669423,False,5.1012604265130275
DDX12P,6,0.18250583199039602,0.6666666666666666,4,2,0.1555686151518273,0.954863134470153,3,0.6706308290025422,0.2975487357123364,0.5690376131322683,2.127717537106659,,-0.694120465609913,-1.8757792574015164,False,5.0777843075759135
RPL7P1,3,-1.8349146357645527,1.0,0,3,-1.127476859487112,0.1679540789031115,3,,,,-4.3437744627570005,,-0.4154378215173716,-0.7455316230192869,False,5.063738429743556
RPL23AP82,5,-0.9137054408799761,0.8,1,4,0.2313025837468082,0.7940496723918532,2,-2.2907520108418593,-2.495123927147872,-0.043790156995547794,-0.3295456653711519,,0.5906845559565497,,False,5.015651291873405
EIF4BP6,3,-1.2073420119019167,1.0,0,3,-1.0139278206789222,0.0896442199113345,3,,,,-2.286235350738091,,-0.3642387359089276,-0.971551949058732,False,5.006963910339461
RPS15P4,3,-1.2118162685809188,1.0,0,3,-1.0099714845294447,0.1925768069066349,3,,,,-2.8660672839353314,,-0.437973614554014,-0.3314079072534109,False,5.004985742264722
EIF3C,6,-1.0946193069797296,0.6666666666666666,2,4,0.0015610198712472,0.9987998693371656,3,-2.030748112969173,-4.070968847183918,-0.16676384841568725,-1.972701916547896,,0.573586404272483,1.0998804789658134,False,5.000780509935623
RPS2P16,2,2.4223294748260753,1.0,2,0,2.4429208326870135,0.0554726559488691,2,,,,,,2.713643009203228,2.1310159404489224,False,5.0
RPL29P14,2,5.062276662876358,1.0,2,0,4.895740947543347,0.3395954794168939,2,,,,8.353438842402436,,1.77111448335028,,False,5.0
RPL15P2,3,-1.2872597367909753,1.0,0,3,-0.9968688758102768,0.2876402547684454,3,,,,-2.195727599712584,,-0.3453565669915653,-1.320695043668776,False,4.998434437905138
RPL7AP6,3,-1.1825797882446345,1.0,0,3,-0.9813081628383608,0.2395954702556199,3,,,,-3.182873981662328,,-0.3122630884447178,-0.0526022946268573,False,4.99065408141918
RPSAP47,3,-0.9211463936014584,1.0,0,3,-0.9692814153279932,0.0519048115644124,3,,,,-0.9818404801074192,,-0.995931300063308,-0.7856674006336481,False,4.9846407076639965
RPS12P3,3,1.1138087741125333,1.0,3,0,0.8577216327113141,0.2715379823510973,3,,,,2.4645637746931377,,0.4700814853735814,0.4067810622708808,False,4.928860816355657
RPL3P7,3,-0.7512345190164765,1.0,0,3,-0.8305401610888398,0.1838849157924172,3,,,,-1.016495638591002,,-1.009687909736037,-0.2275200087223907,False,4.91527008054442
RPSAP18,3,-0.9203769987704401,1.0,0,3,-0.8299130240412995,0.4077578097612602,3,,,,-0.5698099490205036,,-0.8840058445397901,-1.3073152027510262,False,4.91495651202065
RPL36A,6,-0.35411686550186605,0.5,3,3,0.8143230698630871,0.0977250811721402,3,-1.8628374912192496,-2.812497214046365,-0.1826538576847633,1.8518376166882875,,0.4032259602055568,0.4782237930453366,False,4.907161534931544
RPL15P18,3,-1.1479107110809381,1.0,0,3,-0.8105051566409649,0.5474760779647756,3,,,,-3.073160173770745,,-0.3330776317803641,-0.0374943276917051,False,4.905252578320482
DDX39B-AS1,2,1.6966650389036433,1.0,2,0,1.8057515559689865,0.4899480014209323,2,,,,3.2519224320499505,,0.1414076457573359,,False,4.902875777984494
DDX25,6,-0.6109455560373048,0.5,3,3,-0.8009669783512221,0.5641489821004079,3,0.6071689260079317,-0.9702395784873621,0.3572640594129567,0.1739407122294437,,-0.9293319126950568,-2.9044755426917424,False,4.9004834891756115
EIF4BP7,3,-0.8933577078303307,1.0,0,3,-0.7948841979900255,0.4682909036927354,3,,,,-2.4658371069664375,,-0.1763262109770906,-0.0379098055474643,False,4.897442098995013
RPL14P1,3,-0.9807909173757006,1.0,0,3,-0.7817960799820097,0.3634408877387104,3,,,,-2.6858922942303,,-0.2469248408254658,-0.009555617071336,False,4.890898039991005
RPL12P14,2,1.578494195004533,1.0,2,0,1.7591529937551036,0.1412717836290019,2,,,,2.445645940173468,,0.7113424498355981,,False,4.879576496877552
RPL36AP54,2,2.35743517642402,1.0,2,0,1.721923037806479,0.6117343786312649,2,,,,0.3728936038966739,,4.3419767489513665,,False,4.860961518903239
RPL26P36,3,-1.114349162547042,1.0,0,3,-0.7150754160890569,0.4378169647410643,3,,,,-2.5918115966793276,,-0.3539135949685638,-0.3973222959932346,False,4.857537708044529
RPS3AP47,3,-0.6999637904737988,1.0,0,3,-0.6799273584483234,0.3016107974039874,3,,,,-1.4703424276369088,,-0.5832855787647837,-0.0462633650197038,False,4.839963679224161
RPL3P2,3,-0.7612071578997446,1.0,0,3,-0.6669755153279416,0.3661883306104145,3,,,,-1.8688536180594983,,-0.2004946216104455,-0.2142732340292897,False,4.8334877576639705
RPL7P9,3,-0.9097796369354577,1.0,0,3,-0.6456544085745813,0.2929028141411514,3,,,,-2.41318577493627,,-0.3131384779909364,-0.0030146578791664,False,4.82282720428729
RPL7AP66,3,-0.7763666848885414,1.0,0,3,-0.6319179688350149,0.0862979352092056,3,,,,-1.1272215660967344,,-0.5669096725829317,-0.6349688159859586,False,4.815958984417508
RPS2P32,6,0.08562725906774117,0.5,3,3,0.6251046721622674,0.1354905459232773,3,-0.954471649090479,-0.8713951153578067,0.5833325776777692,1.1657425051127666,,0.5936128153515144,-0.0030575792873175,False,4.812552336081134
EIF3FP3,3,-1.2389988581111593,1.0,0,3,-0.6124295274175995,0.253599744613098,3,,,,-2.8085945388873235,,-0.3805288744590627,-0.5278731609870918,False,4.8062147637088
RPL41P1,3,-0.7769722499759003,1.0,0,3,-0.5940499595585306,0.1432207962668926,3,,,,-1.8535820968307304,,-0.1260816195259254,-0.3512530335710455,False,4.797024979779265
RPL5P23,3,-0.8986075249735738,1.0,0,3,-0.5799748923452778,0.47123071600756,3,,,,-1.3999045541910262,,-0.3770449018217739,-0.9188731189079216,False,4.789987446172639
RPS12P20,2,1.6668296507580154,1.0,2,0,1.5792188271343088,0.0802434123709157,2,,,,,,1.2765393395843083,2.0571199619317224,False,4.789609413567154
RPL7P23,3,-0.7445857515982278,1.0,0,3,-0.5649408729337647,0.4401060197554558,3,,,,-1.5729065796059505,,-0.0366558159840944,-0.6241948592046385,False,4.782470436466882
RPL26P6,3,0.7804802934131058,1.0,3,0,0.5622201973015452,0.5081973327741345,3,,,,0.1486385025876473,,0.4379717957906324,1.754830581861038,False,4.781110098650773
RPL41P2,3,-0.7425177455596419,1.0,0,3,-0.5405665558087873,0.1164695208401769,3,,,,-0.6997237334608042,,-0.4363841561593782,-1.0914453470587435,False,4.770283277904394
RPLP0P6,3,-0.7872148614789215,1.0,0,3,-0.5358015025140593,0.2956310726877216,3,,,,-2.039926956647814,,-0.1380097310384138,-0.1837078967505366,False,4.76790075125703
EIF1AX-AS1,2,1.5072026626751704,1.0,2,0,1.5344587374310448,0.2713135571802366,2,,,,,,2.1254245661360684,0.8889807592142724,False,4.7672293687155225
EIF4BP3,3,-0.6896395837558112,1.0,0,3,-0.509544349959934,0.1532051056923198,3,,,,-1.3805791221101518,,-0.3403406012510638,-0.347999027906218,False,4.754772174979967
RPL7AP50,3,-0.535369591905753,1.0,0,3,-0.505963153069632,0.5171588843236248,3,,,,-0.8051157981306734,,-0.5269239619606858,-0.2740690156258996,False,4.7529815765348165
RPL21P75,3,-0.8213951219157782,1.0,0,3,-0.4832910010535868,0.2883852625243037,3,,,,-1.1537792852566966,,-0.4485623800056082,-0.86184370048503,False,4.7416455005267935
